_id,map,objectId,name, xPos, yPos, foothold, minClickPos, maxClickPos, unused, facesLeft
15438,970030611,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
15440,970030209,9000037,"Agent Meow",798,2212,1,748,848,0,true
15442,970042516,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
15444,970042500,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
15446,970032103,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
15448,970030705,9000037,"Agent Meow",478,184,83,430,528,0,true
15449,922240200,9001105,"Grandpa Moon Bunny",130,92,22,80,180,0,false
15453,970041406,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
15455,970041103,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
15456,980010200,2101017,"Cesar",142,95,6,92,192,0,false
15457,970030003,9000037,"Agent Meow",358,2205,4,308,408,0,false
15459,970032701,9000037,"Agent Meow",-393,168,33,-443,-343,0,true
15460,930000700,2133001,"Ellin",303,150,9,253,353,0,false
15461,930000700,9000033,"Agent C",-10,150,1,-60,40,0,false
15462,925022400,2091005,"So Gong",90,-365,2,40,127,0,false
15464,970042208,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
15466,970040407,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
15467,924000000,2081010,"Moose",234,422,5,184,284,0,false
15468,910033000,9000047,"Fairytale Pinnochio ",-455,408,64,-505,-405,0,false
15482,922000000,2040003,"Assistant Cheng",5281,162,326,5231,5331,0,false
15500,970042305,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
15502,970030203,9000037,"Agent Meow",798,2212,1,748,848,0,true
15504,970041414,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
15547,926110001,2112013,"Investigation Result.",-424,123,1,-474,-374,0,false
15548,926110001,2112013,"Investigation Result.",0,211,21,-50,50,0,false
15549,926110001,2112013,"Investigation Result.",98,211,21,48,148,0,false
15550,926110001,2112013,"Investigation Result.",386,170,6,336,436,0,false
15551,926110001,2112013,"Investigation Result.",516,211,24,466,566,0,false
15552,926110001,2112013,"Investigation Result.",1094,211,28,1044,1103,0,false
15553,926110001,2112013,"Investigation Result.",1130,171,11,1094,1180,0,false
15554,926110001,2112013,"Investigation Result.",1580,211,30,1530,1593,0,false
15555,926110001,2112013,"Investigation Result.",1742,211,31,1692,1792,0,false
15556,926110001,2112013,"Investigation Result.",1624,174,15,1574,1674,0,false
15557,926110001,2112003,"Juliet",-406,123,1,-456,-356,0,false
15559,970040312,9000037,"Agent Meow",416,35,1,366,466,0,true
15561,970041116,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
15562,912000100,1092090,"Mother Milk Cow",-202,115,22,-252,-152,0,false
15563,912000100,1092095,"Baby Milk Cow",-27,115,22,-77,23,0,false
15564,912000100,1092091,"Mother Milk Cow",385,115,22,335,435,0,false
15565,912000100,1092094,"Baby Milk Cow",195,115,22,145,245,0,false
15567,970032606,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
15569,970030503,9000037,"Agent Meow",679,-382,13,629,728,0,true
15571,970032003,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
15578,970032202,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
15597,970032200,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
15599,970041700,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
15602,910033100,9000047,"Fairytale Pinnochio ",72,1008,98,22,122,0,false
15605,970042612,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
15607,970041304,9000037,"Agent Meow",394,-32,2,358,426,0,true
15610,970031801,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
15612,970030306,9000037,"Agent Meow",416,35,1,366,466,0,true
15613,926100203,2112007,"Investigation Result.",200,188,1,150,250,0,false
15614,926100203,2112007,"Investigation Result.",96,243,8,46,104,0,false
15615,926100203,2112007,"Investigation Result.",448,243,7,398,498,0,false
15616,926100203,2112007,"Investigation Result.",472,208,2,422,522,0,false
15617,926100203,2112007,"Investigation Result.",518,243,7,468,560,0,false
15638,925100202,2094002,"Guon",631,-64,29,581,681,0,false
15640,970030904,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
15641,926120000,2111010,"Alcando's Cabinet.",1085,-145,52,1035,1135,0,false
15643,970031803,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
15645,970041106,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
15647,970030508,9000037,"Agent Meow",679,-382,13,629,728,0,true
15648,970020000,9000021,"Gaga",219,154,18,169,269,0,false
15649,980031000,2042008,"Assistant Red",234,-14,11,184,284,0,false
15650,980031000,2042007,"Spiegelmann",91,-445,2,71,109,0,false
15671,970030002,9000037,"Agent Meow",358,2205,4,308,408,0,false
15673,970041214,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
15675,970031209,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
15677,970042115,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
15679,970031710,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
15681,970031704,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
15683,970032302,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
15684,970030010,9000038,"Agent Kitty",358,2205,4,308,408,0,false
15686,970030100,9000037,"Agent Meow",55,275,12,5,105,0,true
15688,970041908,9000037,"Agent Meow",-68,-217,21,-118,-18,0,true
15689,914000100,1209000,"Athena Pierce",536,-53,32,502,540,0,false
15690,914000100,1209001,"Refugee",26,2,2,-24,76,0,false
15691,914000100,1209002,"Refugee",117,2,1,67,167,0,true
15692,914000100,1209003,"3 Refugees",232,2,4,182,282,0,false
15693,914000100,1209004,"Refugee",364,2,9,314,414,0,false
15694,914000100,1209005,"Refugee",403,2,9,353,453,0,false
15696,970042501,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
15697,980000100,2042001,"Spiegelmann",231,-528,26,217,244,0,false
15698,980000100,2042003,"Assistant Red",-160,132,4,-210,-110,0,false
15703,970030110,9000037,"Agent Meow",55,275,12,5,105,0,true
15704,930000010,2133001,"Ellin",83,-123,21,33,133,0,false
15705,925021900,2091005,"So Gong",90,-365,2,40,127,0,false
15708,970031008,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
15710,970030205,9000037,"Agent Meow",798,2212,1,748,848,0,true
15711,970030009,9000038,"Agent Kitty",358,2205,4,308,408,0,false
15714,970030211,9000037,"Agent Meow",798,2212,1,748,848,0,true
15716,970030510,9000037,"Agent Meow",679,-382,13,629,728,0,true
15718,970030305,9000037,"Agent Meow",416,35,1,366,466,0,true
15720,970030806,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
15722,970040401,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
15724,970030401,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
15726,970031300,9000037,"Agent Meow",394,-32,2,358,426,0,true
15728,970031006,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
15730,970032007,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
15742,970031404,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
15743,910100000,1032107,"Reef",33,214,20,-17,83,0,false
15744,920011300,2013002,"Minerva the Goddess",-178,443,100,-200,-137,0,true
15745,920011300,9000033,"Agent C",-198,672,102,-200,-148,0,true
15747,970030500,9000037,"Agent Meow",679,-382,13,629,728,0,true
15748,922230101,9001108,"Gatekeeper Moon Bunny",441,81,65,391,477,0,false
15810,926012400,2103013,"Duarte",-269,-175,83,-319,-219,0,true
15811,930000600,2133001,"Ellin",-325,-68,21,-375,-275,0,false
15814,970042400,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
15816,970041108,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
15818,970041608,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
15820,970041111,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
15822,970030602,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
15825,970030608,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
15827,970032501,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
15829,970032208,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
15831,970030706,9000037,"Agent Meow",478,184,83,430,528,0,true
15833,970041411,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
15835,970031609,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
15837,970041217,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
15839,970040916,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
15841,970030802,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
15843,970030803,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
15844,920010400,2013001,"Chamberlain Eak",-112,-127,3,-162,-62,0,false
15855,970041803,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
15857,970030811,9000037,"Agent Meow",-441,732,17,-491,-391,0,true
15859,970030900,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
15861,970030901,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
15863,970030903,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
15865,970030905,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
15867,970030906,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
15869,970040717,9000037,"Agent Meow",478,184,83,430,528,0,true
15871,970030909,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
15873,970030911,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
15875,970031001,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
15877,970031002,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
15879,970041604,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
15881,970042409,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
15883,970040305,9000037,"Agent Meow",416,35,1,366,466,0,true
15884,925023200,2091005,"So Gong",90,-365,2,40,127,0,false
15887,970040907,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
15888,922230301,9001108,"Gatekeeper Moon Bunny",340,62,68,290,390,0,false
15950,926011300,2103013,"Duarte",-269,-175,83,-319,-219,0,true
16001,926023100,2103013,"Duarte",-269,-175,83,-319,-219,0,true
16027,970040207,9000037,"Agent Meow",798,2212,1,748,848,0,true
16029,970031304,9000037,"Agent Meow",394,-32,2,358,426,0,true
16030,910110000,1032109,"Corner of the Magic Library",-195,-60,17,-245,-175,0,false
16031,910110000,1032110,"Corner of the Magic Library",-245,184,20,-295,-195,0,false
16032,910110000,1032110,"Corner of the Magic Library",186,-250,8,136,236,0,false
16033,910110000,1032110,"Corner of the Magic Library",-260,-258,3,-310,-210,0,false
16034,910110000,1032110,"Corner of the Magic Library",69,184,20,19,119,0,false
16036,970031309,9000037,"Agent Meow",394,-32,2,358,424,0,true
16038,970031206,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
16040,970031207,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
16042,970031210,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
16044,970041504,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
16047,970042102,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
16077,970032700,9000037,"Agent Meow",-393,168,33,-443,-343,0,true
16079,970030107,9000037,"Agent Meow",55,275,12,5,105,0,true
16081,970042315,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
16083,970042213,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
16085,970032604,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
16087,970030408,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
16089,970032006,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
16091,970040313,9000037,"Agent Meow",416,35,1,366,466,0,true
16093,970042212,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
16101,970040408,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
16120,980010101,2101017,"Cesar",-268,-325,5,-318,-218,0,false
16124,970040614,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
16147,920010200,2013001,"Chamberlain Eak",552,-127,12,502,602,0,false
16157,970031506,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
16159,970041711,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
16161,970031508,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
16163,970042205,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
16165,970031602,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
16167,970030309,9000037,"Agent Meow",416,35,1,366,466,0,true
16170,970031608,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
16191,930000400,2133001,"Ellin",76,-240,82,26,126,0,false
16192,910100001,1032108,"Reef",33,214,20,-17,83,0,false
16194,970042314,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
16196,970031011,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
16198,970042713,9000037,"Agent Meow",-380,138,7,-430,-347,0,true
16200,970030301,9000037,"Agent Meow",416,35,1,366,466,0,true
16202,970030605,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
16204,970042514,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
16206,970031711,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
16208,970041802,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
16210,970032211,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
16211,926100400,2112004,"Romeo",-350,125,5,-400,-300,0,false
16225,970040200,9000037,"Agent Meow",798,2212,1,748,848,0,true
16227,970042700,9000037,"Agent Meow",-380,138,7,-430,-347,0,true
16229,970042414,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
16231,970042507,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
16233,970032503,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
16235,970031902,9000037,"Agent Meow",-39,-217,24,-89,11,0,true
16237,970031904,9000037,"Agent Meow",-39,-217,24,-89,11,0,true
16239,970031905,9000037,"Agent Meow",-39,-217,24,-89,11,0,true
16241,970041614,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
16243,970031406,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
16245,970032011,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
16247,970032005,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
16266,970040811,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
16267,922230106,9001108,"Gatekeeper Moon Bunny",441,81,65,391,477,0,false
16280,970030202,9000037,"Agent Meow",798,2212,1,748,848,0,true
16282,970040506,9000037,"Agent Meow",679,-382,13,629,728,0,true
16284,970032101,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
16292,970041310,9000037,"Agent Meow",394,-32,2,358,426,0,true
16294,970040210,9000037,"Agent Meow",798,2212,1,748,848,0,true
16296,970031809,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
16298,970032109,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
16300,970032110,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
16302,970032111,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
16304,970031310,9000037,"Agent Meow",394,-32,2,358,424,0,true
16305,925022200,2091005,"So Gong",90,-365,2,40,127,0,false
16323,970032206,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
16325,970032209,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
16340,970041607,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
16342,970041208,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
16344,970032304,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
16346,970040601,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
16347,980010100,2101017,"Cesar",142,95,6,92,192,0,false
16349,970040113,9000037,"Agent Meow",55,275,12,5,105,0,true
16350,980010010,2101016,"Areda",84,164,7,34,134,0,false
16351,980010010,2101015,"Abdullah VIII",244,139,15,194,294,0,false
16353,970042412,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
16355,970031000,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
16357,970041910,9000037,"Agent Meow",-68,-217,21,-118,-18,0,true
16358,930010000,1204030,"Storage Bookshelf",-229,68,22,-279,-179,0,true
16359,910040003,9000053,"Big Bad Wolf ",225,155,10,175,275,0,false
16361,970042011,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
16363,970030511,9000037,"Agent Meow",679,-382,13,629,728,0,true
16365,970032509,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
16367,970030607,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
16368,925023600,2091005,"So Gong",90,-365,2,40,127,0,false
16370,970030300,9000037,"Agent Meow",416,35,1,366,466,0,true
16372,970031810,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
16423,926010400,2103013,"Duarte",-269,-175,83,-319,-219,0,true
16425,970040713,9000037,"Agent Meow",478,184,83,430,528,0,true
16427,970032611,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
16429,970041714,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
16431,970031610,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
16433,970030303,9000037,"Agent Meow",416,35,1,366,466,0,true
16435,970032707,9000037,"Agent Meow",-393,168,33,-443,-343,0,true
16437,970032708,9000037,"Agent Meow",-393,168,33,-443,-343,0,true
16439,970040803,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
16441,970032711,9000037,"Agent Meow",-393,168,33,-443,-343,0,true
16443,970030606,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
16445,970040102,9000037,"Agent Meow",55,275,12,5,105,0,true
16447,970030308,9000037,"Agent Meow",416,35,1,366,466,0,true
16449,970040105,9000037,"Agent Meow",55,275,12,5,105,0,true
16451,970032400,9000037,"Agent Meow",-453,362,10,-503,-403,0,true
16453,970030208,9000037,"Agent Meow",798,2212,1,748,848,0,true
16455,970042505,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
16457,970031701,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
16459,970040512,9000037,"Agent Meow",679,-382,13,629,728,0,true
16461,970041603,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
16462,914000300,1209006,"Lost Kid",-2613,2,5,-2663,-2563,0,false
16464,970030405,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
16466,970040117,9000037,"Agent Meow",55,275,12,5,105,0,true
16468,970032205,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
16470,970040201,9000037,"Agent Meow",798,2212,1,748,848,0,true
16472,970030801,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
16473,925020700,2091005,"So Gong",90,-365,2,40,127,0,false
16476,970040206,9000037,"Agent Meow",798,2212,1,748,848,0,true
16478,970040208,9000037,"Agent Meow",798,2212,1,748,848,0,true
16480,970040609,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
16482,970040211,9000037,"Agent Meow",798,2212,1,748,848,0,true
16484,970042306,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
16486,970040301,9000037,"Agent Meow",416,35,1,366,466,0,true
16488,970032009,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
16507,970031410,9000037,"Agent Meow",-586,33,25,-636,-536,0,true
16522,925023400,2091005,"So Gong",90,-365,2,40,127,0,false
16525,922010700,2040047,"Sgt. Anderson",-125,-709,326,-175,-75,0,false
16526,922010700,2040042,"Sky-Blue Balloon",49,-774,345,-1,99,0,true
16533,970030807,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
16535,970040311,9000037,"Agent Meow",416,35,1,366,466,0,true
16537,970040314,9000037,"Agent Meow",416,35,1,366,466,0,true
16539,970040909,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
16541,970040317,9000037,"Agent Meow",416,35,1,366,466,0,true
16543,970040400,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
16594,926023300,2103013,"Duarte",-269,-175,83,-319,-219,0,true
16596,970040112,9000037,"Agent Meow",55,275,12,5,105,0,true
16598,970031208,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
16603,970032307,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
16605,970040612,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
16607,970040412,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
16614,970042515,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
16615,914000500,1209007,"Athena Pierce",732,2,5,682,782,0,false
16617,970040501,9000037,"Agent Meow",679,-382,13,629,728,0,true
16619,970041512,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
16621,970040315,9000037,"Agent Meow",416,35,1,366,466,0,true
16623,970031804,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
16625,970032207,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
16627,970031010,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
16629,970040814,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
16631,970040604,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
16633,970040606,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
16634,925022500,2091005,"So Gong",90,-365,2,40,127,0,false
16637,970031408,9000037,"Agent Meow",-586,33,25,-636,-536,0,true
16639,970040610,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
16640,925100300,2094002,"Guon",1646,-5,1,1596,1696,0,false
16658,970042016,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
16661,970040904,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
16663,970040616,9000037,"Agent Meow",-207,-113,1,-257,-157,0,true
16665,970031106,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
16667,970040703,9000037,"Agent Meow",478,184,83,430,528,0,true
16669,970040705,9000037,"Agent Meow",478,184,83,430,528,0,true
16671,970032104,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
16673,970041513,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
16675,970042200,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
16677,970040709,9000037,"Agent Meow",478,184,83,430,528,0,true
16678,926110203,2112013,"Investigation Result.",200,188,1,150,250,0,false
16679,926110203,2112013,"Investigation Result.",96,243,8,46,104,0,false
16680,926110203,2112013,"Investigation Result.",448,243,7,398,498,0,false
16681,926110203,2112013,"Investigation Result.",472,208,2,422,522,0,false
16682,926110203,2112013,"Investigation Result.",518,243,7,468,560,0,false
16685,970031611,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
16704,970041805,9000037,"Agent Meow",-309,-126,5,-359,-304,0,true
16755,926020300,2103013,"Duarte",-269,-175,83,-319,-219,0,true
16757,970041105,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
16758,980000500,2042001,"Spiegelmann",184,-378,23,172,199,0,false
16759,980000500,2042003,"Assistant Red",-193,162,14,-243,-143,0,false
16761,970040806,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
16763,970040808,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
16765,970031604,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
16767,970032300,9000037,"Agent Meow",-457,362,10,-507,-407,0,true
16768,912010200,1090000,"Kyrin",288,150,10,238,331,0,false
16769,922230100,9001108,"Gatekeeper Moon Bunny",441,81,65,391,477,0,false
16783,970032703,9000037,"Agent Meow",-393,168,33,-443,-343,0,true
16784,922010800,2040043,"Blue Balloon",159,-204,438,109,209,0,true
16785,922010800,2040047,"Sgt. Anderson",128,-391,441,78,159,0,false
16787,970031105,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
16796,970040911,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
16798,970032609,9000037,"Agent Meow",-885,-386,25,-908,-835,0,true
16799,910510200,1204001,"Francis",197,252,40,147,247,0,false
16816,970042503,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
16818,970041005,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
16820,970041007,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
16822,970041009,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
16824,970040404,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
16826,970041012,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
16828,970042706,9000037,"Agent Meow",-380,138,7,-430,-347,0,true
16830,970032709,9000037,"Agent Meow",-393,168,33,-443,-343,0,true
16832,970041001,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
16834,970041100,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
16836,970032504,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
16837,922240000,9001105,"Grandpa Moon Bunny",96,635,109,71,109,0,true
16839,970040409,9000037,"Agent Meow",-109,-735,3,-159,-77,0,true
16841,970030210,9000037,"Agent Meow",798,2212,1,748,848,0,true
16843,970041407,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
16845,970042015,9000037,"Agent Meow",-729,-405,8,-779,-679,0,true
16878,970041704,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
16880,970041201,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
16882,970030804,9000037,"Agent Meow",-441,732,13,-491,-391,0,true
16883,922230200,9001108,"Gatekeeper Moon Bunny",348,60,96,298,398,0,false
16895,970040101,9000037,"Agent Meow",55,275,12,5,105,0,true
16897,970041308,9000037,"Agent Meow",394,-32,2,358,426,0,true
16899,970041206,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
16901,970041210,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
16903,970040902,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
16905,970041213,9000037,"Agent Meow",-486,-207,1,-520,-436,0,true
16907,970041906,9000037,"Agent Meow",-68,-217,21,-118,-18,0,true
16910,970031302,9000037,"Agent Meow",394,-32,2,358,426,0,true
16912,970041300,9000037,"Agent Meow",394,-32,2,358,426,0,true
16914,970041301,9000037,"Agent Meow",394,-32,2,358,426,0,true
16925,924000001,2081010,"Moose",-735,-358,2,-785,-685,0,false
16927,970041303,9000037,"Agent Meow",394,-32,2,358,426,0,true
16929,970042203,9000037,"Agent Meow",-409,-67,2,-459,-359,0,true
16931,970041306,9000037,"Agent Meow",394,-32,2,358,426,0,true
16933,970032102,9000037,"Agent Meow",-230,-74,27,-280,-180,0,true
16936,970041312,9000037,"Agent Meow",394,-32,2,358,426,0,true
16938,970040202,9000037,"Agent Meow",798,2212,1,748,848,0,true
16940,970041315,9000037,"Agent Meow",394,-32,2,358,426,0,true
16942,970041316,9000037,"Agent Meow",394,-32,2,358,426,0,true
16965,970041404,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
16967,970042702,9000037,"Agent Meow",-380,138,7,-430,-347,0,true
16969,970041110,9000037,"Agent Meow",-4034,536,8,-4084,-3984,0,true
16971,970041017,9000037,"Agent Meow",-896,-121,3,-946,-846,0,true
16973,970041412,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
16975,970041416,9000037,"Agent Meow",-586,33,17,-636,-536,0,true
16977,970042511,9000037,"Agent Meow",-320,2482,1,-370,-270,0,true
16979,970041500,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
16981,970041501,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
16983,970040903,9000037,"Agent Meow",-941,-55,5,-991,-891,0,true
16984,925020610,2091005,"So Gong",90,-365,2,40,127,0,false
16987,970041516,9000037,"Agent Meow",-651,333,17,-701,-610,0,true
16989,970041601,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
16990,925022700,2091005,"So Gong",90,-365,2,40,127,0,false
16998,970041717,9000037,"Agent Meow",-316,-168,12,-366,-266,0,true
17000,970041609,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
17002,970041612,9000037,"Agent Meow",-289,273,5,-339,-248,0,true
