itemid,"flags","equip_slots",attack_speed,heal_hp,scroll_slots,specialid,req_str,req_dex,req_int,req_luk,req_fame,"req_job",hp,mp,strength,dexterity,intelligence,luck,hands,weapon_attack,weapon_defense,magic_attack,magic_defense,accuracy,avoid,jump,speed,traction,recovery,knockback,taming_mob,inc_lightning_damage,inc_ice_damage,inc_fire_damage,inc_poison_damage,elemental_default
1072169,"","shoe",0,0,7,0,0,0,0,0,0,"magician",0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,10,0,0,0,100,100,100,100,100
1072170,"","shoe",0,0,7,0,0,0,0,0,0,"bowman",0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,10,0,0,0,100,100,100,100,100
1072171,"","shoe",0,0,7,0,0,0,0,0,0,"thief",0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,10,0,0,0,100,100,100,100,100
1072172,"","shoe",0,0,5,0,0,120,0,220,0,"thief",0,0,3,0,0,2,0,0,46,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072173,"","shoe",0,0,5,0,0,120,0,220,0,"thief",0,0,0,3,0,2,0,0,46,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072174,"","shoe",0,0,5,0,0,120,0,220,0,"thief",0,0,0,2,0,3,0,0,46,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072175,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072176,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072177,"","shoe",0,0,5,0,0,0,248,83,0,"magician",0,0,0,0,2,3,0,0,31,0,15,0,0,0,0,0,0,0,0,100,100,100,100,100
1072178,"","shoe",0,0,5,0,0,0,248,83,0,"magician",0,0,0,0,3,2,0,0,31,0,15,0,0,0,0,0,0,0,0,100,100,100,100,100
1072179,"","shoe",0,0,5,0,0,0,248,83,0,"magician",0,0,0,0,4,1,0,0,31,0,15,0,0,0,0,0,0,0,0,100,100,100,100,100
1072180,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072181,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072182,"","shoe",0,0,5,0,0,250,0,0,0,"bowman",0,0,3,2,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072183,"","shoe",0,0,5,0,0,250,0,0,0,"bowman",0,0,2,3,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072184,"","shoe",0,0,5,0,0,250,0,0,0,"bowman",0,0,1,4,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072185,"","shoe",0,0,5,0,0,250,0,0,0,"bowman",0,0,0,5,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072186,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072187,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072188,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072189,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072190,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072191,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072192,"","shoe",0,0,5,0,0,130,0,240,0,"thief",0,0,3,0,0,2,0,0,52,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072193,"","shoe",0,0,5,0,0,130,0,240,0,"thief",0,0,0,3,0,2,0,0,52,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072194,"","shoe",0,0,5,0,0,130,0,240,0,"thief",0,0,2,0,0,3,0,0,52,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072195,"","shoe",0,0,5,0,0,130,0,240,0,"thief",0,0,0,2,0,3,0,0,52,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072196,"","shoe",0,0,5,0,300,0,0,0,0,"warrior",0,0,2,3,0,0,0,0,54,0,0,1,0,0,0,0,0,0,0,100,100,100,100,100
1072197,"","shoe",0,0,5,0,300,0,0,0,0,"warrior",0,0,3,2,0,0,0,0,54,0,0,1,0,0,0,0,0,0,0,100,100,100,100,100
1072198,"","shoe",0,0,5,0,300,0,0,0,0,"warrior",0,0,4,1,0,0,0,0,54,0,0,1,0,0,0,0,0,0,0,100,100,100,100,100
1072199,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072200,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072201,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072202,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072203,"","shoe",0,0,5,0,0,280,0,0,0,"bowman",0,0,2,3,0,0,0,0,52,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072204,"","shoe",0,0,5,0,0,280,0,0,0,"bowman",0,0,1,4,0,0,0,0,52,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072205,"","shoe",0,0,5,0,0,280,0,0,0,"bowman",0,0,0,5,0,0,0,0,52,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072206,"","shoe",0,0,5,0,0,0,278,93,0,"magician",0,0,0,0,2,3,0,0,35,1,17,0,0,0,0,0,0,0,0,100,100,100,100,100
1072207,"","shoe",0,0,5,0,0,0,278,93,0,"magician",0,0,0,0,3,2,0,0,35,1,17,0,0,0,0,0,0,0,0,100,100,100,100,100
1072208,"","shoe",0,0,5,0,0,0,278,93,0,"magician",0,0,0,0,3,2,0,0,35,1,17,0,0,0,0,0,0,0,0,100,100,100,100,100
1072209,"","shoe",0,0,5,0,0,0,278,93,0,"magician",0,0,0,0,4,1,0,0,35,1,17,0,0,0,0,0,0,0,0,100,100,100,100,100
1072210,"","shoe",0,0,5,0,270,0,0,0,0,"warrior",0,0,2,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072211,"","shoe",0,0,5,0,270,0,0,0,0,"warrior",0,0,3,2,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072212,"","shoe",0,0,5,0,270,0,0,0,0,"warrior",0,0,4,1,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072213,"","shoe",0,0,5,0,0,140,0,260,0,"thief",0,0,4,0,0,2,0,0,58,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072214,"","shoe",0,0,5,0,0,140,0,260,0,"thief",0,0,0,4,0,2,0,0,58,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072215,"","shoe",0,0,5,0,0,140,0,260,0,"thief",0,0,2,0,0,4,0,0,58,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072216,"","shoe",0,0,5,0,0,140,0,260,0,"thief",0,0,0,2,0,4,0,0,58,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072217,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072218,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072219,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072220,"","shoe",0,0,5,0,330,0,0,0,0,"warrior",0,0,2,4,0,0,0,0,60,0,0,1,0,0,0,0,0,0,0,100,100,100,100,100
1072221,"","shoe",0,0,5,0,330,0,0,0,0,"warrior",0,0,4,2,0,0,0,0,60,0,0,1,0,0,0,0,0,0,0,100,100,100,100,100
1072222,"","shoe",0,0,5,0,330,0,0,0,0,"warrior",0,0,5,1,0,0,0,0,60,0,0,1,0,0,0,0,0,0,0,100,100,100,100,100
1072223,"","shoe",0,0,5,0,0,0,308,103,0,"magician",0,0,0,0,3,3,0,0,39,0,19,0,0,0,0,0,0,0,0,100,100,100,100,100
1072224,"","shoe",0,0,5,0,0,0,308,103,0,"magician",0,0,0,0,4,3,0,0,39,0,19,0,0,0,0,0,0,0,0,100,100,100,100,100
1072225,"","shoe",0,0,5,0,0,0,308,103,0,"magician",0,0,0,0,3,3,0,0,39,0,19,0,0,0,0,0,0,0,0,100,100,100,100,100
1072226,"","shoe",0,0,5,0,0,0,308,103,0,"magician",0,0,0,0,4,2,0,0,39,1,19,0,0,0,0,0,0,0,0,100,100,100,100,100
1072227,"","shoe",0,0,5,0,0,310,0,0,0,"bowman",0,0,2,4,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072228,"","shoe",0,0,5,0,0,310,0,0,0,"bowman",0,0,1,5,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072229,"","shoe",0,0,5,0,0,310,0,0,0,"bowman",0,0,0,6,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072230,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072231,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072232,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072233,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072234,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072235,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072236,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072237,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072238,"","shoe",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,55,0,20,0,0,5,5,10,0,0,0,100,100,100,100,100
1072239,"","shoe",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,3,3,0,0,0,30,0,10,0,0,0,0,10,0,0,0,100,100,100,100,100
1072240,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072241,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072242,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072243,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072244,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072245,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072246,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072247,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072250,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072251,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072252,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072253,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072254,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072255,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072256,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072257,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072258,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072259,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072260,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072261,"","shoe",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,100,100,100,100,100
1072262,"","shoe",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072263,"","shoe",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,100,100,100,100,100
1072264,"","shoe",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,100,100,100,100,100
1072265,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072266,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072267,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072268,"","shoe",0,0,5,0,0,0,338,113,0,"magician",0,0,0,0,4,3,0,0,43,1,21,0,0,0,0,0,0,0,0,100,100,100,100,100
1072269,"","shoe",0,0,5,0,0,340,0,0,0,"bowman",0,0,2,6,0,0,0,0,64,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072272,"","shoe",0,0,5,0,0,150,0,280,0,"thief",0,0,0,3,0,4,0,0,64,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072273,"","shoe",0,0,5,0,360,0,0,0,0,"warrior",0,0,5,3,0,0,0,0,72,0,0,1,0,0,0,0,0,0,0,100,100,100,100,100
1072274,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072275,"","shoe",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,0,13,0,5,0,0,3,0,0,0,0,0,100,100,100,100,100
1072276,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072277,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072278,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072279,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072280,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072281,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072282,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072283,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072284,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072285,"","shoe",0,0,5,0,15,15,0,0,0,"pirate",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072288,"","shoe",0,0,5,0,20,20,0,0,0,"pirate",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072291,"","shoe",0,0,5,0,25,25,0,0,0,"pirate",0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072294,"","shoe",0,0,5,0,30,30,0,0,0,"pirate",0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072297,"","shoe",0,0,5,0,35,35,0,0,0,"pirate",0,0,1,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072300,"","shoe",0,0,5,0,40,40,0,0,0,"pirate",0,0,1,1,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072303,"","shoe",0,0,5,0,50,50,0,0,0,"pirate",0,0,2,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072306,"","shoe",0,0,5,0,60,60,0,0,0,"pirate",0,0,1,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072309,"","shoe",0,0,5,0,70,70,0,0,0,"pirate",0,0,3,1,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072312,"","shoe",0,0,5,0,80,80,0,0,0,"pirate",0,0,3,2,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072315,"","shoe",0,0,5,0,90,90,0,0,0,"pirate",0,0,5,0,0,0,0,0,52,0,0,0,1,0,0,0,0,0,0,100,100,100,100,100
1072318,"","shoe",0,0,5,0,100,100,0,0,0,"pirate",0,0,6,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072321,"","shoe",0,0,5,0,110,110,0,0,0,"pirate",0,0,4,4,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072322,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072323,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072324,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072325,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072326,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072327,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072328,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072329,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072330,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072331,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072332,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072333,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072334,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072335,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072336,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072337,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072338,"","shoe",0,0,7,0,0,0,0,0,0,"pirate",0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,10,0,0,0,100,100,100,100,100
1072341,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072342,"","shoe",0,0,5,0,0,0,0,0,0,"warrior,bowman",100,0,3,3,0,0,0,0,45,0,10,0,8,0,0,0,0,0,0,100,100,100,100,100
1072343,"","shoe",0,0,5,0,0,0,0,0,0,"magician,thief",0,80,0,3,0,3,0,0,43,0,18,0,12,0,0,0,0,0,0,100,100,100,100,100
1072344,"","shoe",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,2,20,0,5,0,0,0,0,0,0,0,0,100,100,100,100,100
1072345,"","shoe",0,0,5,0,0,0,0,0,0,"bowman",100,0,2,5,0,0,0,0,45,0,10,10,0,0,0,0,0,0,0,100,100,100,100,100
1072346,"","shoe",0,0,5,0,0,0,0,0,0,"thief",80,0,0,3,0,3,0,0,35,0,20,20,0,0,0,0,0,0,0,100,100,100,100,100
1072347,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072348,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1072349,"","shoe",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
