id,mapid,"life_type",lifeid,"life_name",x_pos,y_pos,foothold,min_click_pos,max_click_pos,respawn_time,"flags"
13188,926022400,"mob",9700018,"Anubis",426,-55,13,-507,507,1,""
13189,926022400,"mob",9700018,"Anubis",426,-55,13,-507,507,1,""
13190,926022400,"mob",9700018,"Anubis",426,-55,13,-507,507,1,""
13191,926022400,"mob",9700018,"Anubis",426,-55,13,-507,507,1,""
13192,926022400,"mob",9700018,"Anubis",426,-55,13,-507,507,1,""
13193,926022400,"npc",2103013,"Duarte",-269,-175,83,-319,-219,0,"faces_left"
13194,930000500,"npc",2133004,"Sprite",106,150,108,56,156,0,"faces_left"
13195,930000500,"reactor",3002001,NULL,-510,-3470,0,0,0,0,""
13196,930000500,"reactor",3002002,NULL,-291,-3469,0,0,0,0,""
13197,930000500,"reactor",3002002,NULL,-100,-3470,0,0,0,0,""
13198,930000500,"reactor",3002002,NULL,197,-3470,0,0,0,0,""
13199,930000500,"reactor",3002002,NULL,414,-3468,0,0,0,0,""
13200,930000500,"reactor",3002002,NULL,622,-3469,0,0,0,0,""
13201,930000500,"reactor",3002002,NULL,916,-3470,0,0,0,0,""
13202,930000500,"reactor",3002002,NULL,1329,-3465,0,0,0,0,""
13203,930000500,"reactor",3002002,NULL,1131,-3468,0,0,0,0,""
13204,970030006,"npc",9000038,"Agent Kitty",358,2205,4,308,408,0,""
13205,970030902,"mob",9500345,"Mushmom",-623,215,17,-1150,-380,-1,""
13206,970030902,"npc",9000037,"Agent Meow",-941,-55,5,-991,-891,0,"faces_left"
13207,910010100,"npc",1012112,"Tory",263,275,10,213,313,0,""
13208,910010100,"npc",1012113,"Tommy",-281,275,4,-331,-231,0,"faces_left"
13209,910010100,"npc",9000033,"Agent C",75,35,27,25,109,0,""
13210,920010922,"reactor",2002017,NULL,158,-662,0,0,0,-1,""
13211,920010922,"reactor",2002018,"party3_box02",-270,-908,0,0,0,-1,""
13212,970031901,"mob",9500355,"Eliza",143,83,18,-290,560,-1,""
13213,970031901,"npc",9000037,"Agent Meow",-39,-217,24,-89,11,0,"faces_left"
13214,970040212,"mob",9500338,"Stumpy",1419,2205,9,736,1711,-1,""
13215,970040212,"npc",9000037,"Agent Meow",798,2212,1,748,848,0,"faces_left"
13216,970040303,"mob",9500339,"Deo",738,275,11,290,1060,-1,""
13217,970040303,"npc",9000037,"Agent Meow",416,35,1,366,466,0,"faces_left"
13218,926100200,"mob",9300148,"Neo Huroid",-1198,179,12,-1448,-1086,0,""
13219,926100200,"mob",9300148,"Neo Huroid",-1078,179,12,-1448,-1078,0,""
13220,926100200,"mob",9300148,"Neo Huroid",-960,179,8,-1046,-618,0,""
13221,926100200,"mob",9300148,"Neo Huroid",-836,179,8,-1046,-618,0,""
13222,926100200,"mob",9300148,"Neo Huroid",-708,179,8,-1046,-618,0,""
13223,926100200,"mob",9300148,"Neo Huroid",-570,179,3,-578,210,0,""
13224,926100200,"mob",9300148,"Neo Huroid",-440,179,3,-578,210,0,""
13225,926100200,"mob",9300148,"Neo Huroid",-298,179,3,-578,210,0,""
13226,926100200,"mob",9300148,"Neo Huroid",-158,179,2,-578,210,0,""
13227,926100200,"mob",9300148,"Neo Huroid",-14,179,2,-578,210,0,""
13228,926100200,"mob",9300148,"Neo Huroid",138,179,2,-578,210,0,""
13229,926100200,"mob",9300148,"Neo Huroid",274,179,6,225,988,0,""
13230,926100200,"mob",9300148,"Neo Huroid",418,179,6,225,988,0,""
13231,926100200,"mob",9300148,"Neo Huroid",574,179,6,225,988,0,""
13232,926100200,"mob",9300148,"Neo Huroid",710,179,7,225,988,0,""
13233,926100200,"mob",9300148,"Neo Huroid",172,-61,4,-578,210,0,""
13234,926100200,"mob",9300148,"Neo Huroid",280,-61,14,250,448,0,""
13235,926100200,"mob",9300148,"Neo Huroid",418,-61,13,250,448,0,""
13236,926100200,"mob",9300148,"Neo Huroid",548,-61,10,488,584,0,""
13237,926100200,"mob",9300148,"Neo Huroid",-1050,-61,15,-1110,-895,0,""
13238,926100200,"mob",9300148,"Neo Huroid",-940,-61,16,-1110,-895,0,""
13239,926100200,"mob",9300148,"Neo Huroid",-840,-61,18,-855,-639,0,""
13240,926100200,"mob",9300148,"Neo Huroid",-712,-61,19,-855,-639,0,""
13241,926100200,"npc",2112006,"Romeo",-350,33,1,-350,-300,0,""
13242,926100200,"reactor",2618001,"rnj3_out2",812,175,0,0,0,-1,""
13243,926100200,"reactor",2618002,"rnj3_out1",-1310,176,0,0,0,-1,""
13244,926100200,"reactor",2618007,"rnj3_out3",-292,34,0,0,0,-1,""
13245,926110401,"mob",9300150,"Neo Huroid",-276,-126,8,-328,-248,3,""
13246,926110401,"mob",9300150,"Neo Huroid",-540,-126,6,-570,-488,3,""
13247,926110401,"mob",9300138,"Romeo",-412,-126,7,-448,-368,-1,""
13248,926110401,"reactor",2619002,NULL,-38,150,0,0,0,-1,""
13249,970041207,"mob",9500348,"Nine-Tailed Fox",-92,93,17,-520,250,-1,""
13250,970041207,"npc",9000037,"Agent Meow",-486,-207,1,-520,-436,0,"faces_left"
13251,970040215,"mob",9500338,"Stumpy",1419,2205,9,736,1711,-1,""
13252,970040215,"npc",9000037,"Agent Meow",798,2212,1,748,848,0,"faces_left"
13253,970041917,"mob",9500355,"Eliza",143,83,17,-290,560,-1,""
13254,970041917,"npc",9000037,"Agent Meow",-68,-217,21,-118,-18,0,"faces_left"
13255,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13256,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13257,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13258,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13259,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13260,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13261,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13262,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13263,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13264,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13265,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13266,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13267,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13268,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13269,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13270,910330300,"mob",9700002,"Subway Ribbon Pig",339,218,33,-230,475,1,""
13271,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13272,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13273,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13274,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13275,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13276,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13277,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13278,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13279,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13280,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13281,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13282,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13283,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13284,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13285,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13286,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13287,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13288,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13289,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13290,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13291,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13292,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13293,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13294,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13295,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13296,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13297,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13298,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13299,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13300,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13301,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13302,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13303,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13304,910330300,"mob",9700003,"Subway Horny Mushroom",339,218,33,-230,475,1,""
13305,910330300,"npc",1052115,"Mr. Lim",-204,-77,18,-230,-154,0,"faces_left"
13306,925023000,"npc",2091005,"So Gong",90,-365,2,40,127,0,""
13307,925021800,"npc",2091005,"So Gong",90,-365,2,40,127,0,""
13308,924010100,"npc",1104200,"Fallen Knight",254,111,2,204,304,0,""
13309,970030108,"mob",9500337,"Mano",403,455,8,-70,700,-1,""
13310,970030108,"npc",9000037,"Agent Meow",55,275,12,5,105,0,"faces_left"
13311,922010000,"npc",2040047,"Sgt. Anderson",93,-187,96,43,143,0,""
13312,913000100,"mob",9300272,"Target Orange Mushroom",505,88,3,20,1780,0,""
13313,913000100,"mob",9300272,"Target Orange Mushroom",720,88,5,20,1780,0,"faces_left"
13314,913000100,"mob",9300272,"Target Orange Mushroom",946,88,10,20,1780,0,""
13315,913000100,"mob",9300272,"Target Orange Mushroom",1160,88,12,20,1780,0,""
13316,913000100,"mob",9300272,"Target Orange Mushroom",1384,88,9,20,1780,0,""
13317,913000100,"mob",9300272,"Target Orange Mushroom",1593,88,20,20,1780,0,"faces_left"
13318,913000100,"mob",9300272,"Target Orange Mushroom",668,-332,26,617,1003,0,""
13319,913000100,"mob",9300272,"Target Orange Mushroom",799,-332,23,617,1003,0,"faces_left"
13320,913000100,"mob",9300272,"Target Orange Mushroom",958,-332,27,617,1003,0,""
13321,913000100,"mob",9300272,"Target Orange Mushroom",1323,-332,37,1247,1633,0,""
13322,913000100,"mob",9300272,"Target Orange Mushroom",1464,-332,40,1247,1633,0,""
13323,913000100,"mob",9300272,"Target Orange Mushroom",1589,-332,41,1247,1633,0,"faces_left"
13324,913000100,"mob",9300272,"Target Orange Mushroom",1488,-632,71,1427,1723,0,""
13325,913000100,"mob",9300272,"Target Orange Mushroom",1639,-632,70,1427,1723,0,""
13326,913000100,"mob",9300272,"Target Orange Mushroom",591,-632,63,527,823,0,"faces_left"
13327,913000100,"mob",9300272,"Target Orange Mushroom",756,-632,55,527,823,0,"faces_left"
13328,913000100,"mob",9300272,"Target Orange Mushroom",1198,-632,48,977,1273,0,""
13329,922230300,"npc",9001108,"Gatekeeper Moon Bunny",340,62,68,290,390,0,""
13330,922230300,"reactor",2222002,NULL,-47,-4406,0,0,0,0,""
13331,922230300,"reactor",2222002,NULL,154,-4393,0,0,0,0,""
13332,922230300,"reactor",2222002,NULL,128,-4465,0,0,0,0,""
13333,922230300,"reactor",2222002,NULL,49,-4466,0,0,0,0,""
13334,922230300,"reactor",2222002,NULL,-357,-4413,0,0,0,0,""
13335,922230300,"reactor",2222002,NULL,-15,-4467,0,0,0,0,""
13336,922230300,"reactor",2222002,NULL,-302,-4459,0,0,0,0,""
13337,922230300,"reactor",2222002,NULL,-265,-4414,0,0,0,0,""
13338,922230300,"reactor",2222002,NULL,346,-4414,0,0,0,0,""
13339,922230300,"reactor",2222002,NULL,403,-4462,0,0,0,0,""
13340,922230300,"reactor",2222002,NULL,439,-4416,0,0,0,0,""
13341,922000020,"reactor",2201000,NULL,853,-78,0,0,0,180,""
13342,922000020,"reactor",2201000,NULL,358,162,0,0,0,180,""
13343,922000020,"reactor",2201000,NULL,-1543,-78,0,0,0,180,""
13344,922000020,"reactor",2201000,NULL,-761,162,0,0,0,180,""
13345,922000020,"reactor",2201000,NULL,-462,-78,0,0,0,180,""
13346,970030106,"mob",9500337,"Mano",403,455,8,-70,700,-1,""
13347,970030106,"npc",9000037,"Agent Meow",55,275,12,5,105,0,"faces_left"
13348,970030111,"mob",9500337,"Mano",403,455,8,-70,700,-1,""
13349,970030111,"npc",9000037,"Agent Meow",55,275,12,5,105,0,"faces_left"
13350,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13351,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13352,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13353,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13354,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13355,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13356,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13357,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13358,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13359,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13360,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13361,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13362,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13363,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13364,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13365,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13366,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13367,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13368,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13369,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13370,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13371,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13372,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13373,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13374,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13375,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13376,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13377,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13378,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13379,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13380,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13381,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13382,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13383,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13384,926022100,"mob",9700014,"Pyramid Mummydog",369,125,10,-507,507,1,""
13385,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13386,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13387,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13388,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13389,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13390,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13391,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13392,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13393,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13394,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13395,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13396,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13397,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13398,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13399,926022100,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13400,926022100,"npc",2103013,"Duarte",-269,-175,83,-319,-219,0,"faces_left"
13401,970042214,"mob",9500358,"Crimson Balrog",239,69,14,-462,645,-1,""
13402,970042214,"npc",9000037,"Agent Meow",-409,-67,2,-459,-359,0,"faces_left"
13403,970041800,"mob",9500354,"Frankenroid",251,150,1,-385,530,-1,""
13404,970041800,"npc",9000037,"Agent Meow",-309,-126,5,-359,-304,0,"faces_left"
13405,922000010,"mob",9100005,"Super Trickster",-79,3019,683,-245,245,0,""
13406,922000010,"mob",9100006,"Super Green Trickster",-20,3019,683,-245,245,0,""
13407,922000010,"mob",9100005,"Super Trickster",32,3019,683,-245,245,0,""
13408,922000010,"mob",9100006,"Super Green Trickster",91,3019,683,-245,245,0,""
13409,922000010,"mob",9100006,"Super Green Trickster",198,2691,669,91,245,0,""
13410,922000010,"mob",9100005,"Super Trickster",161,2691,669,91,245,0,""
13411,922000010,"mob",9100005,"Super Trickster",-125,2690,666,-245,51,0,""
13412,922000010,"mob",9100006,"Super Green Trickster",-168,2690,666,-245,51,0,""
13413,922000010,"mob",9100006,"Super Green Trickster",-118,2398,585,-245,245,0,""
13414,922000010,"mob",9100005,"Super Trickster",-56,2398,585,-245,245,0,""
13415,922000010,"mob",9100005,"Super Trickster",12,2398,585,-245,245,0,""
13416,922000010,"mob",9100006,"Super Green Trickster",79,2398,585,-245,245,0,""
13417,922000010,"mob",9100005,"Super Trickster",135,2398,585,-245,245,0,""
13418,922000010,"mob",9100005,"Super Trickster",-44,2100,567,-245,245,0,""
13419,922000010,"mob",9100006,"Super Green Trickster",-4,2100,565,-245,245,0,""
13420,922000010,"mob",9100005,"Super Trickster",44,2100,565,-245,245,0,""
13421,922000010,"mob",9100005,"Super Trickster",148,1983,583,-245,245,0,""
13422,922000010,"mob",9100005,"Super Trickster",-187,1983,580,-245,245,0,""
13423,922000010,"mob",9100005,"Super Trickster",110,1693,538,-245,245,0,""
13424,922000010,"mob",9100006,"Super Green Trickster",169,1693,538,-245,245,0,""
13425,922000010,"mob",9100006,"Super Green Trickster",-94,1693,538,-245,245,0,""
13426,922000010,"mob",9100005,"Super Trickster",-135,1693,538,-245,245,0,""
13427,922000010,"mob",9100005,"Super Trickster",-142,1407,514,-245,245,0,""
13428,922000010,"mob",9100006,"Super Green Trickster",-83,1407,514,-245,245,0,""
13429,922000010,"mob",9100006,"Super Green Trickster",-33,1407,514,-245,245,0,""
13430,922000010,"mob",9100005,"Super Trickster",22,1407,514,-245,245,0,""
13431,922000010,"mob",9100005,"Super Trickster",116,1407,514,-245,245,0,""
13432,922000010,"mob",9100006,"Super Green Trickster",170,1407,514,-245,245,0,""
13433,922000010,"mob",9100006,"Super Green Trickster",217,1126,520,-245,245,0,""
13434,922000010,"mob",9100005,"Super Trickster",153,1126,520,-245,245,0,""
13435,922000010,"mob",9100005,"Super Trickster",54,913,517,37,59,0,""
13436,922000010,"mob",9100005,"Super Trickster",0,873,536,-4,0,0,""
13437,922000010,"mob",9100006,"Super Green Trickster",143,866,545,46,245,0,""
13438,922000010,"mob",9100006,"Super Green Trickster",-106,622,527,-163,21,0,""
13439,922000010,"mob",9100005,"Super Trickster",-27,622,546,-163,21,0,""
13440,922000010,"mob",9100005,"Super Trickster",61,622,534,61,167,0,""
13441,922000010,"mob",9100006,"Super Green Trickster",130,622,533,61,167,0,""
13442,922000010,"mob",9100006,"Super Green Trickster",-68,358,525,-245,245,0,""
13443,922000010,"mob",9100005,"Super Trickster",23,358,525,-245,245,0,""
13444,922000010,"mob",9100005,"Super Trickster",81,358,525,-245,245,0,""
13445,922000010,"mob",9100005,"Super Trickster",-10,72,511,-245,245,0,""
13446,922000010,"mob",9100006,"Super Green Trickster",59,72,511,-245,245,0,""
13447,922000010,"mob",9100005,"Super Trickster",100,72,511,-245,245,0,""
13448,922000010,"mob",9100005,"Super Trickster",199,72,511,-245,245,0,""
13449,922000010,"mob",9100005,"Super Trickster",-145,72,511,-245,245,0,""
13450,922000010,"mob",9100006,"Super Green Trickster",-107,-449,589,-245,-85,0,""
13451,922000010,"mob",9100006,"Super Green Trickster",154,-975,604,-245,245,0,""
13452,922000010,"mob",9100005,"Super Trickster",198,-975,604,-245,245,0,""
13453,922000010,"mob",9100005,"Super Trickster",-133,-975,604,-245,245,0,""
13454,922000010,"mob",9100006,"Super Green Trickster",-179,-975,604,-245,245,0,""
13455,922000010,"mob",9100005,"Super Trickster",-175,-1257,625,-245,245,0,""
13456,922000010,"mob",9100006,"Super Green Trickster",-115,-1257,625,-245,245,0,""
13457,922000010,"mob",9100006,"Super Green Trickster",130,-1257,625,-245,245,0,""
13458,922000010,"mob",9100005,"Super Trickster",176,-1257,625,-245,245,0,""
13459,922000010,"mob",9100005,"Super Trickster",206,-1553,632,98,245,0,""
13460,922000010,"mob",9100006,"Super Green Trickster",130,-1553,632,98,245,0,""
13461,922000010,"mob",9100006,"Super Green Trickster",-131,-1555,629,-245,-97,0,""
13462,922000010,"mob",9100006,"Super Green Trickster",-104,-1833,639,-245,245,0,""
13463,922000010,"mob",9100005,"Super Trickster",134,-1833,639,-245,245,0,""
13464,922000010,"mob",9100005,"Super Trickster",188,-1833,639,-245,245,0,""
13465,922000010,"mob",9100005,"Super Trickster",-60,-2119,642,-245,245,0,""
13466,922000010,"mob",9100006,"Super Green Trickster",24,-2119,642,-245,245,0,""
13467,922000010,"mob",9100006,"Super Green Trickster",70,-2119,642,-245,245,0,""
13468,922000010,"mob",9100006,"Super Green Trickster",102,-2578,692,-245,245,0,""
13469,922000010,"mob",9100006,"Super Green Trickster",-160,-2843,694,-245,245,0,""
13470,922000010,"mob",9100005,"Super Trickster",-53,-2843,694,-245,245,0,""
13471,922000010,"mob",9100005,"Super Trickster",-5,-2843,694,-245,245,0,""
13472,922000010,"mob",9100005,"Super Trickster",88,-2843,694,-245,245,0,""
13473,922000010,"mob",9100006,"Super Green Trickster",166,-2843,694,-245,245,0,""
13474,922000010,"mob",9100006,"Super Green Trickster",-158,3297,711,-245,-102,0,""
13475,922000010,"mob",9100005,"Super Trickster",-97,3297,711,-245,-97,0,""
13476,922000010,"mob",9100005,"Super Trickster",8,3463,718,-51,245,0,""
13477,922000010,"mob",9100006,"Super Green Trickster",70,3463,712,-51,245,0,""
13478,922000010,"mob",9100006,"Super Green Trickster",143,3463,712,-51,245,0,""
13479,922000010,"mob",9100005,"Super Trickster",-231,1126,520,-245,245,0,""
13480,922000010,"npc",2040028,"Mark the Toy Soldier",-106,358,525,-156,-56,0,""
13481,922000010,"reactor",2200000,NULL,-82,71,0,0,0,-1,""
13482,922000010,"reactor",2202000,NULL,41,-2400,0,0,0,-1,""
13483,922000010,"reactor",2200000,NULL,-69,-3110,0,0,0,-1,""
13484,922000010,"reactor",2200000,NULL,-203,-1556,0,0,0,-1,""
13485,922000010,"reactor",2200000,NULL,-219,-693,0,0,0,-1,""
13486,922000010,"reactor",2200000,NULL,213,865,0,0,0,-1,""
13487,922000010,"reactor",2200000,NULL,-2,1693,0,0,0,-1,""
13488,922000010,"reactor",2200000,NULL,208,2397,0,0,0,-1,""
13489,922000010,"reactor",2200000,NULL,-153,3018,0,0,0,-1,""
13490,922000010,"reactor",2200000,NULL,67,3601,0,0,0,-1,""
13491,970040110,"mob",9500337,"Mano",403,455,8,-70,700,-1,""
13492,970040110,"npc",9000037,"Agent Meow",55,275,12,5,105,0,"faces_left"
13493,922230206,"npc",9001108,"Gatekeeper Moon Bunny",348,60,96,298,398,0,""
13494,922230206,"reactor",2222002,NULL,-217,-7203,0,0,0,0,""
13495,922230206,"reactor",2222002,NULL,-273,-7159,0,0,0,0,""
13496,922230206,"reactor",2222002,NULL,-179,-7158,0,0,0,0,""
13497,922230206,"reactor",2222002,NULL,299,-7276,0,0,0,0,""
13498,922230206,"reactor",2222002,NULL,11,-7266,0,0,0,0,""
13499,922230206,"reactor",2222002,NULL,-49,-7161,0,0,0,0,""
13500,922230206,"reactor",2222002,NULL,18,-7145,0,0,0,0,""
13501,922230206,"reactor",2222002,NULL,308,-7127,0,0,0,0,""
13502,922230206,"reactor",2222002,NULL,370,-7176,0,0,0,0,""
13503,922230206,"reactor",2222002,NULL,352,-7220,0,0,0,0,""
13504,970030304,"mob",9500339,"Deo",738,275,11,290,1060,-1,""
13505,970030304,"npc",9000037,"Agent Meow",416,35,1,366,466,0,"faces_left"
13506,914010100,"mob",9300342,"Target Orange Mushroom",-2372,86,69,-3040,-1010,0,""
13507,914010100,"mob",9300342,"Target Orange Mushroom",-2132,86,76,-3040,-1010,0,"faces_left"
13508,914010100,"mob",9300342,"Target Orange Mushroom",-1917,86,73,-3040,-1010,0,""
13509,914010100,"mob",9300342,"Target Orange Mushroom",-1594,86,77,-3040,-1010,0,""
13510,914010100,"mob",9300342,"Target Orange Mushroom",-1281,86,81,-3040,-1010,0,"faces_left"
13511,914010100,"mob",9300342,"Target Orange Mushroom",-2259,-334,9,-2352,-1968,0,""
13512,914010100,"mob",9300342,"Target Orange Mushroom",-2079,-334,10,-2352,-1968,0,"faces_left"
13513,914010100,"mob",9300342,"Target Orange Mushroom",-1596,-334,17,-1722,-1248,0,""
13514,914010100,"mob",9300342,"Target Orange Mushroom",-1357,-334,20,-1722,-1248,0,"faces_left"
13515,914010100,"mob",9300342,"Target Orange Mushroom",-2134,-694,39,-2262,-1338,0,""
13516,914010100,"mob",9300342,"Target Orange Mushroom",-1928,-694,41,-2262,-1338,0,"faces_left"
13517,914010100,"mob",9300342,"Target Orange Mushroom",-1734,-694,50,-2262,-1338,0,""
13518,914010100,"mob",9300342,"Target Orange Mushroom",-1557,-694,52,-2262,-1338,0,"faces_left"
13519,914010100,"mob",9300342,"Target Orange Mushroom",-1369,-694,55,-2262,-1338,0,""
13520,914010100,"mob",9300342,"Target Orange Mushroom",-2159,-334,10,-2352,-1968,0,""
13521,914010100,"mob",9300342,"Target Orange Mushroom",-1482,-334,18,-1722,-1248,0,""
13522,970042215,"mob",9500358,"Crimson Balrog",239,69,14,-462,645,-1,""
13523,970042215,"npc",9000037,"Agent Meow",-409,-67,2,-459,-359,0,"faces_left"
13524,926012300,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
13525,926012300,"mob",9700015,"Pyramid Skeleton",369,125,10,-507,507,1,""
