id,dropperid,"flags",itemid,minimum_quantity,maximum_quantity,questid,chance
5922,7130102,"",2044101,1,1,0,422
5923,7130102,"",1402012,1,1,0,119
5924,7130102,"",1422009,1,1,0,130
5925,7130102,"",2070005,1,1,0,750
5926,7130102,"",1050074,1,1,0,136
5927,7130102,"",1051058,1,1,0,138
5928,7130102,"",1032011,1,1,0,73
5929,7130102,"",1092006,1,1,0,313
5930,7130102,"",1332015,1,1,0,280
5931,7130102,"",1002084,1,1,0,170
5932,7130102,"",4004000,1,1,0,608
5933,7130102,"",1452011,1,1,0,212
5934,7130102,"",2040025,1,1,0,112
5935,7130102,"",2043017,1,1,0,783
5936,7130102,"",2043210,1,1,0,534
5937,7130102,"",2044214,1,1,0,167
5938,7130103,"",4000208,1,1,0,438077
5939,7130103,"",2002003,1,1,0,42109
5940,7130103,"",2002004,1,1,0,49079
5941,7130103,"",2000006,1,1,0,43224
5942,7130103,"",2000004,1,1,0,46490
5943,7130103,"",4020007,1,1,0,17680
5944,7130103,"",4020002,1,1,0,17731
5945,7130103,"",4020001,1,1,0,17271
5946,7130103,"",4006001,1,1,0,78355
5947,7130103,"",2040301,1,1,0,698
5948,7130103,"",2040516,1,1,0,613
5949,7130103,"",1040092,1,1,0,427
5950,7130103,"",1060081,1,1,0,487
5951,7130103,"",1041092,1,1,0,14
5952,7130103,"",1061091,1,1,0,252
5953,7130103,"",1041095,1,1,0,145
5954,7130103,"",1061094,1,1,0,437
5955,7130103,"",1050061,1,1,0,194
5956,7130103,"",1051063,1,1,0,17
5957,7130103,"",1051054,1,1,0,168
5958,7130103,"",1092023,1,1,0,123
5959,7130103,"",1072182,1,1,0,297
5960,7130103,"",1072172,1,1,0,624
5961,7130103,"",1072210,1,1,0,421
5962,7130103,"",1072177,1,1,0,599
5963,7130103,"",1082207,1,1,0,575
5964,7130103,"",2040418,1,1,0,455
5965,7130103,"",4130001,1,1,0,5467
5966,7130103,"",4130004,1,1,0,5546
5967,7130103,"",4130012,1,1,0,7683
5968,7130104,"",2000002,1,1,0,30221
5969,7130104,"",2000006,1,1,0,36431
5970,7130104,"",2000004,1,1,0,39843
5971,7130104,"",4010001,1,1,0,15321
5972,7130104,"",4020000,1,1,0,16093
5973,7130104,"",4006001,1,1,0,95225
5974,7130104,"",4004000,1,1,0,392
5975,7130104,"",1002095,1,1,0,51
5976,7130104,"",1051054,1,1,0,179
5977,7130104,"",1082110,1,1,0,11
5978,7130104,"",1072163,1,1,0,579
5979,7130104,"",1472028,1,1,0,116
5980,7130104,"",1032020,1,1,0,107
5981,7130104,"",1102023,1,1,0,11
5982,7130104,"",2040002,1,1,0,599
5983,7130104,"",2040705,1,1,0,591
5984,7130104,"",1332018,1,1,0,493
5985,7130104,"",1422010,1,1,0,167
5986,7130104,"",4000297,1,1,0,488761
5987,7130104,"",1082204,1,1,0,555
5988,7130104,"",2040427,1,1,0,278
5989,7130104,"",2040824,1,1,0,389
5990,7130104,"",2049100,1,1,0,69
5991,7130104,"",4130000,1,1,0,6247
5992,7130104,"",4130017,1,1,0,7337
5993,7130200,"",4000053,1,1,0,480847
5994,7130200,"",2000006,1,1,0,45536
5995,7130200,"",4020001,1,1,0,19290
5996,7130200,"",4010003,1,1,0,16386
5997,7130200,"",2043701,1,1,0,760
5998,7130200,"",2044701,1,1,0,539
5999,7130200,"",4004000,1,1,0,705
6000,7130200,"",4006000,1,1,0,63344
6001,7130200,"",2040302,1,1,0,391
6002,7130200,"",1050055,1,1,0,108
6003,7130200,"",1041094,1,1,0,391
6004,7130200,"",1061093,1,1,0,244
6005,7130200,"",1050069,1,1,0,162
6006,7130200,"",1040102,1,1,0,83
6007,7130200,"",1060090,1,1,0,249
6008,7130200,"",1082100,1,1,0,451
6009,7130200,"",1041102,1,1,0,412
6010,7130200,"",1061101,1,1,0,300
6011,7130200,"",1002254,1,1,0,112
6012,7130200,"",1002288,1,1,0,123
6013,7130200,"",1092015,1,1,0,371
6014,7130200,"",1332018,1,1,0,160
6015,7130200,"",1402012,1,1,0,267
6016,7130200,"",1472029,1,1,0,298
6017,7130200,"",1322020,1,1,0,104
6018,7130200,"",1002273,1,1,0,146
6019,7130200,"",1002339,1,1,0,52
6020,7130200,"",1051066,1,1,0,123
6021,7130200,"",1041105,1,1,0,469
6022,7130200,"",1061104,1,1,0,321
6023,7130200,"",1072309,1,1,0,393
6024,7130200,"",2040031,1,1,0,119
6025,7130200,"",4130006,1,1,0,7103
6026,7130200,"",4130009,1,1,0,5104
6027,7130200,"",4130014,1,1,0,6722
6028,7130300,"",4000148,1,1,0,459391
6029,7130300,"",2000005,1,1,0,38774
6030,7130300,"",2000004,1,1,0,34499
6031,7130300,"",2002004,1,1,0,38835
6032,7130300,"",4006001,1,1,0,90208
6033,7130300,"",4010006,1,1,0,16715
6034,7130300,"",4020006,1,1,0,17400
6035,7130300,"",2044301,1,1,0,642
6036,7130300,"",2041009,1,1,0,716
6037,7130300,"",1002284,1,1,0,120
6038,7130300,"",1002253,1,1,0,176
6039,7130300,"",1072155,1,1,0,394
6040,7130300,"",1072167,1,1,0,35
6041,7130300,"",1050074,1,1,0,56
6042,7130300,"",1302018,1,1,0,267
6043,7130300,"",1002274,1,1,0,79
6044,7130300,"",1002276,1,1,0,50
6045,7130300,"",1041107,1,1,0,242
6046,7130300,"",1061106,1,1,0,582
6047,7130300,"",1050080,1,1,0,196
6048,7130300,"",1051068,1,1,0,112
6049,7130300,"",1072212,1,1,0,97
6050,7130300,"",1082110,1,1,0,27
6051,7130300,"",1041121,1,1,0,100
6052,7130300,"",1061120,1,1,0,544
6053,7130300,"",1072203,1,1,0,505
6054,7130300,"",1072206,1,1,0,236
6055,7130300,"",1082143,1,1,0,107
6056,7130300,"",1072312,1,1,0,498
6057,7130300,"",2040031,1,1,0,449
6058,7130300,"",2040823,1,1,0,110
6059,7130300,"",2043210,1,1,0,780
6060,7130300,"",4130000,1,1,0,5374
6061,7130400,"",4010001,1,1,0,37376
6062,7130400,"",4020001,1,1,0,36936
6063,7130400,"",4004003,1,1,0,1182
6064,7130400,"",4006001,1,1,0,96386
6065,7130400,"",2000006,1,1,0,90392
6066,7130400,"",2000004,1,1,0,97778
6067,7130400,"",2002003,1,1,0,79928
6068,7130400,"",2040504,1,1,0,550
6069,7130400,"",1050058,1,1,0,136
6070,7130400,"",1041094,1,1,0,244
6071,7130400,"",1061093,1,1,0,1072
6072,7130400,"",2040302,1,1,0,366
6073,7130400,"",1092016,1,1,0,264
6074,7130400,"",1102021,1,1,0,152
6075,7130400,"",1462009,1,1,0,100
6076,7130400,"",1472024,1,1,0,128
6077,7130400,"",1040102,1,1,0,648
6078,7130400,"",1060090,1,1,0,998
6079,7130400,"",1072309,1,1,0,722
6080,7130400,"",4130002,1,1,0,14976
6081,7130400,"",4130005,1,1,0,15068
6082,7130400,"",4130015,1,1,0,15768
6083,7130401,"",4010004,1,1,0,34044
6084,7130401,"",4020000,1,1,0,33620
6085,7130401,"",4004002,1,1,0,232
6086,7130401,"",4006001,1,1,0,71808
6087,7130401,"",2000006,1,1,0,94084
6088,7130401,"",2000004,1,1,0,65064
6089,7130401,"",2002000,1,1,0,63190
6090,7130401,"",2040601,1,1,0,1672
6091,7130401,"",2040701,1,1,0,1306
6092,7130401,"",1051041,1,1,0,382
6093,7130401,"",1442010,1,1,0,374
6094,7130401,"",1072158,1,1,0,506
6095,7130401,"",1072163,1,1,0,228
6096,7130401,"",1412008,1,1,0,314
6097,7130401,"",1040106,1,1,0,30
6098,7130401,"",1060094,1,1,0,448
6099,7130401,"",1422009,1,1,0,496
6100,7130401,"",1032022,1,1,0,368
6101,7130401,"",1452010,1,1,0,472
6102,7130401,"",2070007,1,1,0,766
6103,7130401,"",1482009,1,1,0,136
6104,7130401,"",2040620,1,1,0,1116
6105,7130401,"",2044012,1,1,0,696
6106,7130401,"",4130006,1,1,0,12434
6107,7130401,"",4130015,1,1,0,12176
6108,7130402,"",4010006,1,1,0,34730
6109,7130402,"",4020006,1,1,0,33576
6110,7130402,"",4004001,1,1,0,1418
6111,7130402,"",4006000,1,1,0,104134
6112,7130402,"",2000006,1,1,0,90622
6113,7130402,"",2000004,1,1,0,91134
6114,7130402,"",2002006,1,1,0,75808
6115,7130402,"",2041007,1,1,0,334
6116,7130402,"",1032019,1,1,0,158
6117,7130402,"",1082090,1,1,0,1486
6118,7130402,"",1041092,1,1,0,106
6119,7130402,"",1061091,1,1,0,56
6120,7130402,"",2043001,1,1,0,1052
6121,7130402,"",1032022,1,1,0,36
6122,7130402,"",1402012,1,1,0,72
6123,7130402,"",1072155,1,1,0,260
6124,7130402,"",1422005,1,1,0,146
6125,7130402,"",1041101,1,1,0,348
6126,7130402,"",1061100,1,1,0,124
6127,7130402,"",2070007,1,1,0,504
6128,7130402,"",1002637,1,1,0,310
6129,7130402,"",2330003,1,1,0,820
6130,7130402,"",2040024,1,1,0,884
6131,7130402,"",2040534,1,1,0,1052
6132,7130402,"",2043112,1,1,0,1320
6133,7130402,"",4130017,1,1,0,10446
6134,7130500,"",4000226,1,1,0,411834
6135,7130500,"",2000006,1,1,0,45545
6136,7130500,"",2000004,1,1,0,37628
6137,7130500,"",4010001,1,1,0,16439
6138,7130500,"",4020000,1,1,0,19812
6139,7130500,"",2040002,1,1,0,736
6140,7130500,"",2040705,1,1,0,511
6141,7130500,"",4006001,1,1,0,57441
6142,7130500,"",4004000,1,1,0,867
6143,7130500,"",1002095,1,1,0,49
6144,7130500,"",1051054,1,1,0,102
6145,7130500,"",1082110,1,1,0,691
6146,7130500,"",1072163,1,1,0,234
6147,7130500,"",1332018,1,1,0,485
6148,7130500,"",1422010,1,1,0,63
6149,7130500,"",1472028,1,1,0,127
6150,7130500,"",1032020,1,1,0,131
6151,7130500,"",1102023,1,1,0,41
6152,7130500,"",4000227,1,1,0,448923
6153,7130500,"",4000228,1,1,0,493799
6154,7130500,"",1052122,1,1,0,48
6155,7130500,"",2040326,1,1,0,739
6156,7130500,"",2040623,1,1,0,370
6157,7130500,"",2040824,1,1,0,604
6158,7130500,"",4130007,1,1,0,6902
6159,7130500,"",4130011,1,1,0,6429
6160,7130500,"",4130015,1,1,0,5540
6161,7130501,"",4000229,1,1,0,463669
6162,7130501,"",2000006,1,1,0,49780
6163,7130501,"",2000004,1,1,0,47966
6164,7130501,"",4010002,1,1,0,15228
6165,7130501,"",4020002,1,1,0,18359
6166,7130501,"",2040505,1,1,0,756
6167,7130501,"",2043002,1,1,0,362
6168,7130501,"",4006001,1,1,0,68577
6169,7130501,"",4004002,1,1,0,349
6170,7130501,"",1082105,1,1,0,192
6171,7130501,"",1072178,1,1,0,140
6172,7130501,"",1002276,1,1,0,89
6173,7130501,"",1041103,1,1,0,78
6174,7130501,"",1061102,1,1,0,523
6175,7130501,"",1472027,1,1,0,156
6176,7130501,"",1302018,1,1,0,433
6177,7130501,"",2070005,1,1,0,225
6178,7130501,"",1102027,1,1,0,155
6179,7130501,"",1092016,1,1,0,258
6180,7130501,"",4000230,1,1,0,489640
6181,7130501,"",1052122,1,1,0,88
6182,7130501,"",2040321,1,1,0,185
6183,7130501,"",2040515,1,1,0,200
6184,7130501,"",2040625,1,1,0,514
6185,7130501,"",4130008,1,1,0,7193
6186,7130501,"",4130010,1,1,0,7905
6187,7130600,"",2000006,1,1,0,43520
6188,7130600,"",2000004,1,1,0,46490
6189,7130600,"",4010001,1,1,0,15272
6190,7130600,"",4010000,1,1,0,15966
6191,7130600,"",2044101,1,1,0,417
6192,7130600,"",2041008,1,1,0,141
6193,7130600,"",4006001,1,1,0,29385
6194,7130600,"",4004002,1,1,0,485
6195,7130600,"",1051062,1,1,0,167
6196,7130600,"",1002287,1,1,0,135
6197,7130600,"",1082119,1,1,0,205
6198,7130600,"",1072211,1,1,0,643
6199,7130600,"",1332019,1,1,0,564
6200,7130600,"",1452009,1,1,0,124
6201,7130600,"",4000260,1,1,0,446496
6202,7130600,"",2040512,1,1,0,565
6203,7130600,"",2044010,1,1,0,624
6204,7130600,"",4130001,1,1,0,5083
6205,7130600,"",4130005,1,1,0,5060
6206,7130600,"",4130017,1,1,0,7179
6207,7130601,"",2000006,1,1,0,45322
6208,7130601,"",2000004,1,1,0,44065
6209,7130601,"",4020007,1,1,0,18226
6210,7130601,"",4020001,1,1,0,18887
6211,7130601,"",2044602,1,1,0,766
6212,7130601,"",2043701,1,1,0,390
6213,7130601,"",4006000,1,1,0,87283
6214,7130601,"",4004003,1,1,0,586
6215,7130601,"",1040106,1,1,0,387
6216,7130601,"",1060094,1,1,0,230
6217,7130601,"",1002252,1,1,0,165
6218,7130601,"",1082125,1,1,0,57
6219,7130601,"",1072212,1,1,0,324
6220,7130601,"",1462009,1,1,0,179
6221,7130601,"",1322019,1,1,0,480
6222,7130601,"",4000261,1,1,0,449339
6223,7130601,"",1052125,1,1,0,58
6224,7130601,"",2044802,1,1,0,611
6225,7130601,"",2040927,1,1,0,824
6226,7130601,"",4130003,1,1,0,6302
6227,7130601,"",4130011,1,1,0,6711
6228,7130601,"",4130016,1,1,0,6403
6229,7140000,"",4000132,1,1,0,485031
6230,7140000,"",2000006,1,1,0,49000
6231,7140000,"",4004001,1,1,0,343
6232,7140000,"",4020002,1,1,0,16977
6233,7140000,"",4010002,1,1,0,15831
6234,7140000,"",2041001,1,1,0,377
6235,7140000,"",2040502,1,1,0,467
6236,7140000,"",1040107,1,1,0,119
6237,7140000,"",1060095,1,1,0,285
6238,7140000,"",1002094,1,1,0,57
6239,7140000,"",1002287,1,1,0,112
6240,7140000,"",1040108,1,1,0,444
6241,7140000,"",1060097,1,1,0,135
6242,7140000,"",1050082,1,1,0,111
6243,7140000,"",1002273,1,1,0,66
6244,7140000,"",1002277,1,1,0,91
6245,7140000,"",1002338,1,1,0,96
6246,7140000,"",1072182,1,1,0,316
6247,7140000,"",1082114,1,1,0,799
6248,7140000,"",1092025,1,1,0,210
6249,7140000,"",1462011,1,1,0,140
6250,7140000,"",1432010,1,1,0,293
6251,7140000,"",1050089,1,1,0,19
6252,7140000,"",1072192,1,1,0,465
6253,7140000,"",1072207,1,1,0,548
6254,7140000,"",1082128,1,1,0,681
6255,7140000,"",1002640,1,1,0,149
6256,7140000,"",2040924,1,1,0,512
6257,7140000,"",2043015,1,1,0,891
6258,7140000,"",4130001,1,1,0,6374
6259,7140000,"",4130005,1,1,0,5830
6260,7160000,"",4000133,1,1,0,430285
6261,7160000,"",2000006,1,1,0,41541
6262,7160000,"",2000002,1,1,0,33842
6263,7160000,"",4020008,1,1,0,18580
6264,7160000,"",4010003,1,1,0,16941
6265,7160000,"",2044401,1,1,0,822
6266,7160000,"",4006001,1,1,0,54264
6267,7160000,"",4004000,1,1,0,623
6268,7160000,"",4131007,1,1,0,5836
6269,7160000,"",2070005,1,1,0,693
6270,7160000,"",1050070,1,1,0,97
6271,7160000,"",1452011,1,1,0,245
6272,7160000,"",1082103,1,1,0,551
6273,7160000,"",1040107,1,1,0,193
6274,7160000,"",1060095,1,1,0,220
6275,7160000,"",1051057,1,1,0,182
6276,7160000,"",1002330,1,1,0,173
6277,7160000,"",1002272,1,1,0,129
6278,7160000,"",1032016,1,1,0,121
6279,7160000,"",1041105,1,1,0,58
6280,7160000,"",1061104,1,1,0,509
6281,7160000,"",1050075,1,1,0,64
6282,7160000,"",1051077,1,1,0,184
6283,7160000,"",1051066,1,1,0,134
6284,7160000,"",1072173,1,1,0,604
6285,7160000,"",1082116,1,1,0,624
6286,7160000,"",1082109,1,1,0,122
6287,7160000,"",1082121,1,1,0,328
6288,7160000,"",1041115,1,1,0,441
6289,7160000,"",1061114,1,1,0,189
6290,7160000,"",1072197,1,1,0,460
6291,7160000,"",1082125,1,1,0,380
6292,7160000,"",1082131,1,1,0,338
6293,7160000,"",2330003,1,1,0,206
6294,7160000,"",1492010,1,1,0,271
6295,7160000,"",2040619,1,1,0,347
6296,7160000,"",4130003,1,1,0,7967
6297,7160000,"",4130007,1,1,0,5364
6298,7160000,"",4130011,1,1,0,5058
6299,7220000,"",4000284,1,1,0,982380
6300,7220000,"",4000285,1,1,0,814970
6301,7220000,"",4000021,1,1,0,117050
6302,7220000,"",4000283,1,1,0,916004
6303,7220000,"",4004000,1,1,0,1740
6304,7220000,"",4010001,1,1,0,30780
6305,7220000,"",4020006,1,1,0,31564
6306,7220000,"",2000002,1,1,0,99288
6307,7220000,"",2000003,1,1,0,67476
6308,7220000,"",2002004,1,1,0,62628
6309,7220000,"",2002011,1,1,0,79428
6310,7220000,"",2022142,1,1,0,95812
6311,7220000,"",2040901,1,1,0,732
6312,7220000,"",2041001,1,1,0,466
6313,7220000,"",2043801,1,1,0,1444
6314,7220000,"",2043101,1,1,0,682
6315,7220000,"",2041010,1,1,0,902
6316,7220000,"",2043301,1,1,0,1470
6317,7220000,"",2044101,1,1,0,1062
6318,7220000,"",2044501,1,1,0,922
6319,7220000,"",2041022,1,1,0,1158
6320,7220000,"",2044601,1,1,0,338
6321,7220000,"",2048005,1,1,0,1778
6322,7220000,"",2040005,1,1,0,1002
6323,7220000,"",2040514,1,1,0,308
6324,7220000,"",2040705,1,1,0,1794
6325,7220000,"",2040805,1,1,0,1750
6326,7220000,"",2060001,10,25,0,40568
6327,7220000,"",2061001,10,25,0,45410
6328,7220000,"",2070004,1,1,0,1126
6329,7220000,"",1302012,1,1,0,1294
6330,7220000,"",1312010,1,1,0,56
6331,7220000,"",1322019,1,1,0,1716
6332,7220000,"",1332018,1,1,0,1302
6333,7220000,"",1372015,1,1,0,814
6334,7220000,"",1382010,1,1,0,1410
6335,7220000,"",1402012,1,1,0,192
6336,7220000,"",1412008,1,1,0,86
6337,7220000,"",1422010,1,1,0,516
6338,7220000,"",1432007,1,1,0,412
6339,7220000,"",1442008,1,1,0,342
6340,7220000,"",1452011,1,1,0,246
6341,7220000,"",1462009,1,1,0,592
6342,7220000,"",1472029,1,1,0,172
6343,7220000,"",1482009,1,1,0,278
6344,7220000,"",1492009,1,1,0,210
6345,7220000,"",2044801,1,1,0,542
6346,7220000,"",2040025,1,1,0,584
6347,7220000,"",2040825,1,1,0,752
6348,7220000,"",2043019,1,1,0,1126
6349,7220000,"",2044014,1,1,0,890
6350,7220000,"",2044312,1,1,0,1334
6351,7220000,"",2044412,1,1,0,1796
6352,7220000,"",2049100,1,1,0,40
6353,7220001,"",4000172,1,1,0,885536
6354,7220001,"",4000021,1,1,0,108982
6355,7220001,"",4004002,1,1,0,976
6356,7220001,"",4010004,1,1,0,30114
6357,7220001,"",4020004,1,1,0,36666
6358,7220001,"",2000002,1,1,0,84988
6359,7220001,"",2000003,1,1,0,79494
6360,7220001,"",2002002,1,1,0,70324
6361,7220001,"",2002000,1,1,0,82796
6362,7220001,"",2040301,1,1,0,970
6363,7220001,"",2040501,1,1,0,336
6364,7220001,"",2040513,1,1,0,906
6365,7220001,"",2040701,1,1,0,1554
6366,7220001,"",2040804,1,1,0,718
6367,7220001,"",2041010,1,1,0,746
6368,7220001,"",2043301,1,1,0,450
6369,7220001,"",2043801,1,1,0,1210
6370,7220001,"",2044501,1,1,0,824
6371,7220001,"",2041016,1,1,0,1208
6372,7220001,"",2041017,1,1,0,528
6373,7220001,"",2043702,1,1,0,1756
6374,7220001,"",2044702,1,1,0,376
6375,7220001,"",2040902,1,1,0,1508
6376,7220001,"",2040602,1,1,0,1402
6377,7220001,"",2060001,10,25,0,76570
6378,7220001,"",2061001,10,25,0,49958
6379,7220001,"",2070005,1,1,0,560
6380,7220001,"",1002095,1,1,0,312
6381,7220001,"",1002254,1,1,0,290
6382,7220001,"",1002289,1,1,0,298
6383,7220001,"",1002285,1,1,0,106
6384,7220001,"",1040103,1,1,0,656
6385,7220001,"",1041099,1,1,0,798
6386,7220001,"",1050070,1,1,0,212
6387,7220001,"",1051055,1,1,0,84
6388,7220001,"",1050064,1,1,0,124
6389,7220001,"",1051065,1,1,0,358
6390,7220001,"",1040107,1,1,0,638
6391,7220001,"",1041100,1,1,0,480
6392,7220001,"",1082105,1,1,0,258
6393,7220001,"",1082100,1,1,0,306
6394,7220001,"",1082108,1,1,0,1142
6395,7220001,"",1082097,1,1,0,144
6396,7220001,"",1072156,1,1,0,394
6397,7220001,"",1072160,1,1,0,1206
6398,7220001,"",1072167,1,1,0,876
6399,7220001,"",1072161,1,1,0,632
6400,7220001,"",1002637,1,1,0,126
6401,7220001,"",1052122,1,1,0,114
6402,7220001,"",1082204,1,1,0,1458
6403,7220001,"",1072309,1,1,0,210
6404,7220001,"",2044802,1,1,0,644
6405,7220001,"",2044901,1,1,0,1372
6406,7220001,"",2040025,1,1,0,276
6407,7220001,"",2040427,1,1,0,1780
6408,7220001,"",2040625,1,1,0,1370
6409,7220001,"",2040933,1,1,0,246
6410,7220001,"",2043017,1,1,0,1280
6411,7220002,"",4000298,1,1,0,909570
6412,7220002,"",4000289,1,1,0,879922
6413,7220002,"",4003005,1,1,0,46336
6414,7220002,"",4004004,1,1,0,1482
6415,7220002,"",4010005,1,1,0,34684
6416,7220002,"",4020008,1,1,0,30894
6417,7220002,"",2000002,1,1,0,74134
6418,7220002,"",2000003,1,1,0,85948
6419,7220002,"",2002002,1,1,0,76814
6420,7220002,"",2002003,1,1,0,79492
6421,7220002,"",2022149,1,1,0,91004
6422,7220002,"",2040004,1,1,0,1676
6423,7220002,"",2040504,1,1,0,1570
6424,7220002,"",2040601,1,1,0,534
6425,7220002,"",2040701,1,1,0,920
6426,7220002,"",2040707,1,1,0,530
6427,7220002,"",2040801,1,1,0,1410
6428,7220002,"",2041010,1,1,0,1198
6429,7220002,"",2043101,1,1,0,456
6430,7220002,"",2044001,1,1,0,614
6431,7220002,"",2044601,1,1,0,1316
6432,7220002,"",2040402,1,1,0,1650
6433,7220002,"",2040514,1,1,0,1590
6434,7220002,"",2040702,1,1,0,834
6435,7220002,"",2041005,1,1,0,1460
6436,7220002,"",2044302,1,1,0,1630
6437,7220002,"",2060001,10,25,0,49424
6438,7220002,"",2061001,10,25,0,79346
6439,7220002,"",1302018,1,1,0,672
6440,7220002,"",1312011,1,1,0,298
6441,7220002,"",1322028,1,1,0,984
6442,7220002,"",1332023,1,1,0,684
6443,7220002,"",1372016,1,1,0,300
6444,7220002,"",1382008,1,1,0,694
6445,7220002,"",1402004,1,1,0,356
6446,7220002,"",1412009,1,1,0,486
6447,7220002,"",1422012,1,1,0,496
6448,7220002,"",1432010,1,1,0,34
6449,7220002,"",1442019,1,1,0,368
6450,7220002,"",1452015,1,1,0,182
6451,7220002,"",1462013,1,1,0,316
6452,7220002,"",1472031,1,1,0,380
6453,7220002,"",1482010,1,1,0,408
6454,7220002,"",1492010,1,1,0,438
6455,7220002,"",2044902,1,1,0,666
6456,7220002,"",2040619,1,1,0,496
6457,7220002,"",2044414,1,1,0,340
6458,7220002,"",2049000,1,1,0,154
6459,8090000,"",4000418,1,1,0,985490
6460,8110300,"",2000006,1,1,0,48442
6461,8110300,"",2000005,1,1,0,30773
6462,8110300,"",4010005,1,1,0,19010
6463,8110300,"",4020005,1,1,0,15526
6464,8110300,"",2044602,1,1,0,273
6465,8110300,"",2041005,1,1,0,249
6466,8110300,"",4006000,1,1,0,89402
6467,8110300,"",4004000,1,1,0,266
6468,8110300,"",2000002,1,1,0,34308
6469,8110300,"",2070005,1,1,0,385
6470,8110300,"",1082114,1,1,0,560
6471,8110300,"",1072158,1,1,0,339
6472,8110300,"",1002288,1,1,0,147
6473,8110300,"",1040107,1,1,0,69
6474,8110300,"",1060095,1,1,0,480
6475,8110300,"",1452011,1,1,0,92
6476,8110300,"",1442008,1,1,0,263
6477,8110300,"",1312010,1,1,0,160
6478,8110300,"",1102031,1,1,0,76
6479,8110300,"",4000355,1,1,0,467129
6480,8110300,"",2044902,1,1,0,266
6481,8110300,"",2044807,1,1,0,598
6482,8110300,"",4130012,1,1,0,6061
6483,8110300,"",4130013,1,1,0,5798
6484,8130100,"",4021008,1,1,0,606
6485,8130100,"",2000005,1,1,0,88840
6486,8130100,"",1452009,1,1,0,152
6487,8130100,"",1382007,1,1,0,1246
6488,8130100,"",1462009,1,1,0,62
6489,8130100,"",1322019,1,1,0,1260
6490,8130100,"",1312010,1,1,0,1346
6491,8130100,"",1412008,1,1,0,580
6492,8130100,"",1422010,1,1,0,420
6493,8130100,"",1472026,1,1,0,216
6494,8130100,"",1432007,1,1,0,544
6495,8130100,"",1442008,1,1,0,454
6496,8130100,"",1302012,1,1,0,1214
6497,8130100,"",1402012,1,1,0,96
6498,8130100,"",1332018,1,1,0,1262
6499,8130100,"",1332019,1,1,0,362
6500,8130100,"",2043001,1,1,0,1632
6501,8130100,"",2043101,1,1,0,220
6502,8130100,"",2043201,1,1,0,956
6503,8130100,"",2043301,1,1,0,1376
6504,8130100,"",2043701,1,1,0,1036
6505,8130100,"",2043801,1,1,0,448
6506,8130100,"",2044001,1,1,0,788
6507,8130100,"",2044101,1,1,0,500
6508,8130100,"",2044201,1,1,0,1340
6509,8130100,"",2044301,1,1,0,1716
6510,8130100,"",2044401,1,1,0,1458
6511,8130100,"",2044501,1,1,0,1268
6512,8130100,"",2044601,1,1,0,1176
6513,8130100,"",2044701,1,1,0,1510
6514,8130100,"",2000004,1,1,0,63298
6515,8130100,"",1092016,1,1,0,604
6516,8130100,"",2070007,1,1,0,1252
6517,8130100,"",1482009,1,1,0,54
6518,8130100,"",1492009,1,1,0,278
6519,8130100,"",2044801,1,1,0,292
6520,8130100,"",2044901,1,1,0,568
6521,8130100,"",2040419,1,1,0,1086
6522,8130100,"",2040622,1,1,0,418
6523,8130100,"",2049000,1,1,0,24
6524,8140000,"",4000054,1,1,0,410612
6525,8140000,"",4003005,1,1,0,23241
6526,8140000,"",1402004,1,1,0,85
6527,8140000,"",2040902,1,1,0,150
6528,8140000,"",2070006,1,1,0,370
6529,8140000,"",4010001,1,1,0,19740
6530,8140000,"",4020008,1,1,0,16005
6531,8140000,"",4010003,1,1,0,15402
6532,8140000,"",4004001,1,1,0,347
6533,8140000,"",4006001,1,1,0,98560
6534,8140000,"",4020006,1,1,0,18814
6535,8140000,"",1051053,1,1,0,102
6536,8140000,"",1442008,1,1,0,121
6537,8140000,"",1002285,1,1,0,175
6538,8140000,"",1040104,1,1,0,104
6539,8140000,"",1060092,1,1,0,389
6540,8140000,"",1050064,1,1,0,178
6541,8140000,"",1472028,1,1,0,267
6542,8140000,"",1102029,1,1,0,133
6543,8140000,"",1002271,1,1,0,120
6544,8140000,"",1002275,1,1,0,150
6545,8140000,"",1072172,1,1,0,42
6546,8140000,"",1072178,1,1,0,171
6547,8140000,"",1072210,1,1,0,521
6548,8140000,"",1032023,1,1,0,39
6549,8140000,"",1050092,1,1,0,168
6550,8140000,"",1051082,1,1,0,195
6551,8140000,"",1072193,1,1,0,277
6552,8140000,"",1082129,1,1,0,168
6553,8140000,"",1482010,1,1,0,32
6554,8140000,"",2040825,1,1,0,107
6555,8140000,"",2040933,1,1,0,472
6556,8140000,"",2044010,1,1,0,831
6557,8140000,"",4130007,1,1,0,5289
6558,8140001,"",4000238,1,1,0,479618
6559,8140001,"",2000006,1,1,0,41518
6560,8140001,"",2000005,1,1,0,45124
6561,8140001,"",4010005,1,1,0,16987
6562,8140001,"",4020005,1,1,0,17735
6563,8140001,"",2044602,1,1,0,284
6564,8140001,"",2041005,1,1,0,786
6565,8140001,"",4006000,1,1,0,92575
6566,8140001,"",4004000,1,1,0,266
6567,8140001,"",2000002,1,1,0,32535
6568,8140001,"",2070005,1,1,0,281
6569,8140001,"",1082114,1,1,0,262
6570,8140001,"",1072158,1,1,0,18
6571,8140001,"",1002288,1,1,0,146
6572,8140001,"",1040107,1,1,0,472
6573,8140001,"",1060095,1,1,0,529
6574,8140001,"",1452011,1,1,0,91
