skillid,skill_level,mob_count,hit_count,range,buff_time,mp_cost,hp_cost,damage,fixed_damage,critical_damage,mastery,optional_item_cost,item_cost,item_count,bullet_cost,money_cost,x_property,y_property,speed,jump,str,weapon_atk,weapon_def,magic_atk,magic_def,accuracy,avoid,hp,mp,prop,morph,ltx,lty,rbx,rby,cooldown_time
4211001,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,99,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,2,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,98,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,3,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,97,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,4,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,96,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,5,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,95,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,6,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,94,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,7,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,93,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,8,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,92,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,9,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,91,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,10,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,90,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,11,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,89,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,12,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,88,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,13,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,87,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,14,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,86,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,15,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,85,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,16,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,84,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,17,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,83,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,18,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,82,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,19,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,81,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,20,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,80,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,21,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,79,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,22,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,78,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,23,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,77,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,24,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,76,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,25,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,75,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,26,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,74,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,27,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,73,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,28,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,72,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,29,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,71,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211001,30,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,70,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211002,1,1,0,0,2,12,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,-200,-120,0,0,0
4211002,2,1,0,0,2,12,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,-200,-120,0,0,0
4211002,3,1,0,0,2,12,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-200,-120,0,0,0
4211002,4,1,0,0,2,12,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-200,-120,0,0,0
4211002,5,1,0,0,2,12,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,-200,-120,0,0,0
4211002,6,1,0,0,2,12,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-200,-120,0,0,0
4211002,7,1,0,0,2,12,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,-200,-120,0,0,0
4211002,8,1,0,0,2,12,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,-200,-120,0,0,0
4211002,9,1,0,0,2,12,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-200,-120,0,0,0
4211002,10,1,0,0,2,12,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-200,-120,0,0,0
4211002,11,1,0,0,3,19,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-200,-120,0,0,0
4211002,12,1,0,0,3,19,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-200,-120,0,0,0
4211002,13,1,0,0,3,19,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,-200,-120,0,0,0
4211002,14,1,0,0,3,19,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-200,-120,0,0,0
4211002,15,1,0,0,3,19,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-200,-120,0,0,0
4211002,16,1,0,0,3,19,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,-200,-120,0,0,0
4211002,17,1,0,0,3,19,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-200,-120,0,0,0
4211002,18,1,0,0,3,19,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,-200,-120,0,0,0
4211002,19,1,0,0,3,19,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,-200,-120,0,0,0
4211002,20,1,0,0,3,19,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,-200,-120,0,0,0
4211002,21,1,0,0,4,26,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,-200,-120,0,0,0
4211002,22,1,0,0,4,26,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,-200,-120,0,0,0
4211002,23,1,0,0,4,26,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,-200,-120,0,0,0
4211002,24,1,0,0,4,26,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,-200,-120,0,0,0
4211002,25,1,0,0,4,26,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,-200,-120,0,0,0
4211002,26,1,0,0,4,26,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,-200,-120,0,0,0
4211002,27,1,0,0,4,26,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,-200,-120,0,0,0
4211002,28,1,0,0,4,26,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,-200,-120,0,0,0
4211002,29,1,0,0,4,26,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,-200,-120,0,0,0
4211002,30,1,0,0,4,26,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,-200,-120,0,0,0
4211003,1,0,0,0,90,31,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
4211003,2,0,0,0,90,32,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
4211003,3,0,0,0,90,33,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
4211003,4,0,0,0,90,34,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
4211003,5,0,0,0,90,35,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
4211003,6,0,0,0,120,36,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
4211003,7,0,0,0,120,37,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
4211003,8,0,0,0,120,38,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
4211003,9,0,0,0,120,39,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0
4211003,10,0,0,0,120,40,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
4211003,11,0,0,0,150,41,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
4211003,12,0,0,0,150,42,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
4211003,13,0,0,0,150,43,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
4211003,14,0,0,0,150,44,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
4211003,15,0,0,0,150,45,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
4211003,16,0,0,0,180,46,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0
4211003,17,0,0,0,180,47,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0
4211003,18,0,0,0,180,48,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0
4211003,19,0,0,0,180,49,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0
4211003,20,0,0,0,180,50,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
4211004,1,2,0,0,0,10,0,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130,-50,130,50,0
4211004,2,2,0,0,0,10,0,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130,-50,130,50,0
4211004,3,2,0,0,0,10,0,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130,-50,130,50,0
4211004,4,2,0,0,0,10,0,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130,-50,130,50,0
4211004,5,2,0,0,0,10,0,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130,-50,130,50,0
4211004,6,2,0,0,0,13,0,160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130,-50,130,50,0
4211004,7,3,0,0,0,13,0,120,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-135,-50,135,50,0
4211004,8,3,0,0,0,13,0,130,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-135,-50,135,50,0
4211004,9,3,0,0,0,13,0,140,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-135,-50,135,50,0
4211004,10,3,0,0,0,13,0,150,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-135,-50,135,50,0
4211004,11,3,0,0,0,16,0,160,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-135,-50,135,50,0
4211004,12,3,0,0,0,16,0,170,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-135,-50,135,50,0
4211004,13,4,0,0,0,16,0,130,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140,-50,140,50,0
4211004,14,4,0,0,0,16,0,140,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140,-50,140,50,0
4211004,15,4,0,0,0,16,0,150,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140,-50,140,50,0
4211004,16,4,0,0,0,19,0,160,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140,-50,140,50,0
4211004,17,4,0,0,0,19,0,170,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140,-50,140,50,0
4211004,18,4,0,0,0,19,0,180,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140,-50,140,50,0
4211004,19,5,0,0,0,19,0,140,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-145,-50,145,50,0
4211004,20,5,0,0,0,19,0,150,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-145,-50,145,50,0
4211004,21,5,0,0,0,22,0,160,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-145,-50,145,50,0
4211004,22,5,0,0,0,22,0,170,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-145,-50,145,50,0
4211004,23,5,0,0,0,22,0,180,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-145,-50,145,50,0
4211004,24,5,0,0,0,22,0,190,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-145,-50,145,50,0
4211004,25,6,0,0,0,22,0,160,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,-50,150,50,0
4211004,26,6,0,0,0,25,0,170,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,-50,150,50,0
4211004,27,6,0,0,0,25,0,180,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,-50,150,50,0
4211004,28,6,0,0,0,25,0,190,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,-50,150,50,0
4211004,29,6,0,0,0,25,0,200,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,-50,150,50,0
4211004,30,6,0,0,0,25,0,210,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,-50,150,50,0
4211005,1,0,0,0,33,20,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,2,0,0,0,36,20,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,3,0,0,0,39,20,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,4,0,0,0,42,20,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,5,0,0,0,45,20,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,6,0,0,0,58,25,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,7,0,0,0,61,25,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,8,0,0,0,64,25,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,9,0,0,0,67,25,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,10,0,0,0,70,25,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,11,0,0,0,83,30,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,12,0,0,0,86,30,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,13,0,0,0,89,30,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,14,0,0,0,92,30,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,15,0,0,0,95,30,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,16,0,0,0,108,35,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,17,0,0,0,111,35,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,18,0,0,0,114,35,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,19,0,0,0,117,35,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211005,20,0,0,0,120,35,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211006,1,6,10,0,0,18,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-100,0,50,0
4211006,2,6,10,0,0,18,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-100,0,50,0
4211006,3,6,10,0,0,18,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-100,0,50,0
4211006,4,6,10,0,0,18,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-100,0,50,0
4211006,5,6,10,0,0,18,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-100,0,50,0
4211006,6,6,12,0,0,18,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-100,0,50,0
4211006,7,6,12,0,0,18,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-100,0,50,0
4211006,8,6,12,0,0,18,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-100,0,50,0
4211006,9,6,12,0,0,18,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-100,0,50,0
4211006,10,6,12,0,0,18,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,-100,0,50,0
4211006,11,6,14,0,0,24,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-110,0,50,0
4211006,12,6,14,0,0,24,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-110,0,50,0
4211006,13,6,14,0,0,24,0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-110,0,50,0
4211006,14,6,14,0,0,24,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-110,0,50,0
4211006,15,6,14,0,0,24,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-110,0,50,0
4211006,16,6,16,0,0,24,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-110,0,50,0
4211006,17,6,16,0,0,24,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-110,0,50,0
4211006,18,6,16,0,0,24,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-110,0,50,0
4211006,19,6,16,0,0,24,0,0,0,0,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-110,0,50,0
4211006,20,6,16,0,0,24,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-110,0,50,0
4211006,21,6,18,0,0,30,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-120,0,50,0
4211006,22,6,18,0,0,30,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-120,0,50,0
4211006,23,6,18,0,0,30,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-120,0,50,0
4211006,24,6,18,0,0,30,0,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-120,0,50,0
4211006,25,6,18,0,0,30,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-120,0,50,0
4211006,26,6,20,0,0,30,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-120,0,50,0
4211006,27,6,20,0,0,30,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-120,0,50,0
4211006,28,6,20,0,0,30,0,0,0,0,0,0,0,0,0,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-120,0,50,0
4211006,29,6,20,0,0,30,0,0,0,0,0,0,0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-120,0,50,0
4211006,30,6,20,0,0,30,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-120,0,50,0
4220002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
4220002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
4220002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
4220002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
4220002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
4220002,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
4220002,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
4220002,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
4220002,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
4220002,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
4220002,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
4220002,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
4220002,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
4220002,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
4220002,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
4220002,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
4220002,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
4220002,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
4220002,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
