id,questid,"quest_state","reward_type",rewardid,quantity,master_level,"gender","job_tracks",job,prop,"flags"
4270,4543,"end","exp",30000,0,0,"both","",-1,0,""
4271,4543,"end","mesos",8000,0,0,"both","",-1,0,""
4272,4543,"end","fame",8,0,0,"both","",-1,0,""
4273,4543,"end","item",4000466,-100,0,"both","",-1,0,""
4274,4544,"end","exp",30000,0,0,"both","",-1,0,""
4275,4544,"end","mesos",10000,0,0,"both","",-1,0,""
4276,4544,"end","fame",10,0,0,"both","",-1,0,""
4277,4544,"end","item",4000466,-150,0,"both","",-1,0,""
4278,4545,"end","exp",15000,0,0,"both","",-1,0,""
4279,4545,"end","item",4000467,-100,0,"both","",-1,0,""
4280,4546,"end","exp",35000,0,0,"both","",-1,0,""
4281,4546,"end","item",4000467,-200,0,"both","",-1,0,""
4282,4547,"end","exp",33000,0,0,"both","",-1,0,""
4283,4547,"end","item",4000468,-50,0,"both","",-1,0,""
4284,4548,"end","exp",33300,0,0,"both","",-1,0,""
4285,4548,"end","item",4003000,20,0,"both","",-1,0,""
4286,4548,"end","item",4000468,-100,0,"both","",-1,0,""
4287,4549,"end","exp",6000,0,0,"both","",-1,0,""
4288,4549,"end","item",2022203,-10,0,"both","",-1,0,""
4289,4550,"end","exp",8000,0,0,"both","",-1,0,""
4290,4550,"end","item",2010000,-5,0,"both","",-1,0,""
4291,4550,"end","item",2010003,-5,0,"both","",-1,0,""
4292,4551,"end","exp",15000,0,0,"both","",-1,0,""
4293,4551,"end","item",4000469,-50,0,"both","",-1,0,""
4294,4552,"end","exp",50500,0,0,"both","",-1,0,""
4295,4552,"end","item",4000469,-100,0,"both","",-1,0,""
4296,4553,"end","exp",10000,0,0,"both","",-1,0,""
4297,4553,"end","item",2000005,10,0,"both","",-1,0,""
4298,4553,"end","item",4000472,-100,0,"both","",-1,0,""
4299,4554,"end","exp",16000,0,0,"both","",-1,0,""
4300,4554,"end","item",4000470,-50,0,"both","",-1,0,""
4301,4555,"end","exp",18000,0,0,"both","",-1,0,""
4302,4555,"end","item",4000474,-100,0,"both","",-1,0,""
4303,4556,"end","exp",89000,0,0,"both","",-1,0,""
4304,4556,"end","mesos",10000,0,0,"both","",-1,0,""
4305,4556,"end","item",4000473,-200,0,"both","",-1,0,""
4306,4557,"end","exp",15000,0,0,"both","",-1,0,""
4307,4557,"end","item",2041037,1,0,"both","",-1,1,""
4308,4557,"end","item",2041039,1,0,"both","",-1,1,""
4309,4557,"end","item",2044505,1,0,"both","",-1,1,""
4310,4557,"end","item",2044605,1,0,"both","",-1,1,""
4311,4557,"end","item",2044705,1,0,"both","",-1,1,""
4312,4557,"end","item",2040922,1,0,"both","",-1,1,""
4313,4557,"end","item",2040917,1,0,"both","",-1,1,""
4314,4557,"end","item",2040815,1,0,"both","",-1,1,""
4315,4557,"end","item",2040519,1,0,"both","",-1,1,""
4316,4557,"end","item",4000475,-100,0,"both","",-1,0,""
4317,4558,"end","exp",54500,0,0,"both","",-1,0,""
4318,4558,"end","item",4000477,-200,0,"both","",-1,0,""
4319,4559,"end","exp",44500,0,0,"both","",-1,0,""
4320,4559,"end","item",4000476,-200,0,"both","",-1,0,""
4321,4560,"end","exp",78500,0,0,"both","",-1,0,""
4322,4560,"end","item",4000478,-200,0,"both","",-1,0,""
4323,4576,"end","item",4032246,1,0,"both","",-1,0,""
4324,4576,"end","item",4000471,-10,0,"both","",-1,0,""
4325,4576,"end","item",4032246,1,0,"both","",-1,0,""
4326,4646,"end","item",4031921,-1,0,"both","",-1,0,""
4327,4660,"end","pet_skill",128,0,0,"both","",-1,0,""
4328,4660,"end","item",4031993,-1,0,"both","",-1,0,""
4329,4661,"end","pet_skill",256,0,0,"both","",-1,0,""
4330,4661,"end","item",4031993,-1,0,"both","",-1,0,""
4331,4675,"end","item",4032055,1,0,"both","",-1,0,""
4332,4900,"end","exp",333,0,0,"both","",-1,0,""
4333,4901,"end","exp",333,0,0,"both","",-1,0,""
4334,4902,"end","exp",333,0,0,"both","",-1,0,""
4335,4903,"end","exp",333,0,0,"both","",-1,0,""
4336,4904,"end","exp",333,0,0,"both","",-1,0,""
4337,4905,"end","exp",333,0,0,"both","",-1,0,""
4338,4906,"end","exp",333,0,0,"both","",-1,0,""
4339,4907,"end","exp",333,0,0,"both","",-1,0,""
4340,4908,"end","exp",333,0,0,"both","",-1,0,""
4341,4909,"end","exp",333,0,0,"both","",-1,0,""
4342,4910,"end","exp",333,0,0,"both","",-1,0,""
4343,4911,"end","exp",333,0,0,"both","",-1,0,""
4344,4911,"end","item",2000004,5,0,"both","",-1,0,""
4345,4912,"end","exp",55000,0,0,"both","",-1,0,""
4346,4912,"end","fame",5,0,0,"both","",-1,0,""
4347,4912,"end","item",2022194,5,0,"both","",-1,0,""
4348,4913,"end","exp",8500,0,0,"both","",-1,0,""
4349,4913,"end","fame",2,0,0,"both","",-1,0,""
4350,4913,"end","item",2040804,1,0,"both","",-1,0,""
4351,4914,"end","exp",9000,0,0,"both","",-1,0,""
4352,4914,"end","fame",3,0,0,"both","",-1,0,""
4353,4914,"end","item",4031680,-50,0,"both","",-1,0,""
4354,4914,"end","item",2022195,5,0,"both","",-1,0,""
4355,4915,"end","exp",9800,0,0,"both","",-1,0,""
4356,4915,"end","fame",5,0,0,"both","",-1,0,""
4357,4915,"end","item",4031681,-50,0,"both","",-1,0,""
4358,4915,"end","item",2022238,10,0,"both","",-1,0,""
4359,4916,"end","exp",8500,0,0,"both","",-1,0,""
4360,4916,"end","fame",2,0,0,"both","",-1,0,""
4361,4916,"end","item",2002015,7,0,"both","",-1,0,""
4362,4916,"end","item",4031674,-30,0,"both","",-1,0,""
4363,4917,"end","exp",9500,0,0,"both","",-1,0,""
4364,4917,"end","fame",5,0,0,"both","",-1,0,""
4365,4917,"end","item",4031675,-60,0,"both","",-1,0,""
4366,4917,"end","item",2040810,1,0,"both","",-1,0,""
4367,4918,"end","exp",10000,0,0,"both","",-1,0,""
4368,4918,"end","item",2002025,10,0,"both","",-1,0,""
4369,4918,"end","item",2002024,10,0,"both","",-1,0,""
4370,4918,"end","item",4000391,-150,0,"both","",-1,0,""
4371,4919,"end","exp",15000,0,0,"both","",-1,0,""
4372,4919,"end","item",1382041,1,0,"both","magician",-1,0,""
4373,4919,"end","item",2060004,1000,0,"both","bowman",-1,0,""
4374,4919,"end","item",2061004,1000,0,"both","bowman",-1,0,""
4375,4919,"end","item",1002656,1,0,"both","thief",-1,0,""
4376,4919,"end","item",1302068,1,0,"both","warrior",-1,0,""
4377,4920,"end","exp",10000,0,0,"both","",-1,0,""
4378,4920,"end","item",3010012,1,0,"both","",-1,0,""
4379,4921,"end","exp",20000,0,0,"both","",-1,0,""
4380,4921,"end","fame",2,0,0,"both","",-1,0,""
4381,4921,"end","item",2022194,5,0,"both","",-1,0,""
4382,4922,"end","exp",9000,0,0,"both","",-1,0,""
4383,4923,"end","exp",333,0,0,"both","",-1,0,""
4384,4923,"end","fame",2,0,0,"both","",-1,0,""
4385,4924,"end","exp",20000,0,0,"both","",-1,0,""
4386,4924,"end","item",4031760,-1,0,"both","",-1,0,""
4387,4924,"end","item",4021008,-7,0,"both","",-1,0,""
4388,4924,"end","item",4031761,1,0,"both","",-1,0,""
4389,4925,"end","exp",20000,0,0,"both","",-1,0,""
4390,4925,"end","item",4031760,-1,0,"both","",-1,0,""
4391,4925,"end","item",4021008,-7,0,"both","",-1,0,""
4392,4925,"end","item",4031761,1,0,"both","",-1,0,""
4393,4926,"end","exp",1,0,0,"both","",-1,0,""
4394,4927,"end","exp",1,0,0,"both","",-1,0,""
4395,4928,"end","exp",800,0,0,"both","",-1,0,""
4396,4928,"end","fame",1,0,0,"both","",-1,0,""
4397,4928,"end","item",4031447,-1,0,"both","",-1,0,""
4398,4929,"end","exp",800,0,0,"both","",-1,0,""
4399,4929,"end","fame",1,0,0,"both","",-1,0,""
4400,4930,"end","exp",1200,0,0,"both","",-1,0,""
4401,4930,"end","fame",-5,0,0,"both","",-1,0,""
4402,4930,"end","item",4031447,0,0,"both","",-1,0,""
4403,4931,"end","exp",300,0,0,"both","",-1,0,""
4404,4931,"end","fame",1,0,0,"both","",-1,0,""
4405,4931,"end","item",4000019,-1,0,"both","",-1,0,""
4406,4932,"end","exp",800,0,0,"both","",-1,0,""
4407,4932,"end","fame",1,0,0,"both","",-1,0,""
4408,4937,"start","item",4031447,-1,0,"both","",-1,0,""
4409,4937,"end","exp",1200,0,0,"both","",-1,0,""
4410,4937,"end","fame",-5,0,0,"both","",-1,0,""
4411,4938,"end","exp",300,0,0,"both","",-1,0,""
4412,4938,"end","mesos",1,0,0,"both","",-1,0,""
4413,4939,"end","item",4031447,0,0,"both","",-1,0,""
4414,4941,"end","exp",1000,0,0,"both","",-1,0,""
4415,4942,"end","exp",1000,0,0,"both","",-1,0,""
4416,4942,"end","item",2022243,5,0,"both","",-1,0,""
4417,4942,"end","item",4031772,-1,0,"both","",-1,0,""
4418,4943,"end","exp",7500,0,0,"both","",-1,0,""
4419,4943,"end","item",4000018,-60,0,"both","",-1,0,""
4420,4943,"end","item",2022246,8,0,"both","",-1,0,""
4421,4944,"end","exp",8000,0,0,"both","",-1,0,""
4422,4944,"end","item",4031771,1,0,"both","",-1,0,""
4423,4944,"end","item",2022247,-20,0,"both","",-1,0,""
4424,4944,"end","item",2022248,-20,0,"both","",-1,0,""
4425,4944,"end","item",2022249,-20,0,"both","",-1,0,""
4426,4944,"end","item",2022250,-20,0,"both","",-1,0,""
4427,4944,"end","item",2022251,5,0,"both","",-1,0,""
4428,4945,"end","exp",8500,0,0,"both","",-1,0,""
4429,4945,"end","item",2022190,-5,0,"both","",-1,0,""
4430,4945,"end","item",2022245,4,0,"both","",-1,0,""
4431,4946,"end","exp",8500,0,0,"both","",-1,0,""
4432,4946,"end","item",4031767,1,0,"both","",-1,0,""
4433,4946,"end","item",4031769,-20,0,"both","",-1,0,""
4434,4946,"end","item",4031770,-10,0,"both","",-1,0,""
4435,4947,"end","exp",2000,0,0,"both","",-1,0,""
4436,4947,"end","item",4031767,-1,0,"both","",-1,0,""
4437,4947,"end","item",2022245,10,0,"both","",-1,0,""
4438,4948,"end","exp",4000,0,0,"both","",-1,0,""
4439,4948,"end","item",4031811,-1,0,"both","",-1,0,""
4440,4948,"start","item",4031811,1,0,"both","",-1,0,""
4441,4948,"start","item",4031768,-1,0,"both","",-1,0,""
4442,4949,"end","exp",6500,0,0,"both","",-1,0,""
4443,4949,"end","item",2022244,10,0,"both","",-1,0,""
4444,4949,"end","item",4031764,-50,0,"both","",-1,0,""
4445,4950,"end","exp",10000,0,0,"both","",-1,0,""
4446,4950,"end","item",4031812,-100,0,"both","",-1,0,""
4447,4951,"start","item",4031765,1,0,"both","",-1,0,""
4448,4951,"end","exp",100,0,0,"both","",-1,0,""
4449,4951,"end","item",4031765,-1,0,"both","",-1,0,""
4450,4951,"end","item",4031766,1,0,"both","",-1,0,""
4451,4952,"end","exp",6500,0,0,"both","",-1,0,""
4452,4952,"end","item",4000018,-50,0,"both","",-1,0,""
4453,4952,"end","item",4003000,-25,0,"both","",-1,0,""
4454,4952,"end","item",4000399,-25,0,"both","",-1,0,""
4455,4953,"end","exp",8000,0,0,"both","",-1,0,""
4456,4953,"end","item",4031768,1,0,"both","",-1,0,""
4457,4953,"end","item",4000400,-30,0,"both","",-1,0,""
4458,4953,"end","item",2022245,-10,0,"both","",-1,0,""
4459,4953,"end","item",2022246,-10,0,"both","",-1,0,""
4460,4953,"end","item",2022251,-10,0,"both","",-1,0,""
4461,4954,"end","item",4031772,1,0,"both","",-1,0,""
4462,4955,"end","exp",10000,0,0,"both","",-1,0,""
4463,4955,"end","item",1002677,1,0,"both","",-1,0,""
4464,4956,"end","exp",15000,0,0,"both","",-1,0,""
4465,4956,"end","item",1102147,1,0,"both","",-1,0,""
4466,4957,"end","exp",20000,0,0,"both","",-1,0,""
4467,4957,"end","item",1422036,1,0,"both","",-1,0,""
4468,4958,"end","exp",1,0,0,"both","",-1,0,""
4469,4958,"end","item",1002140,0,0,"both","",-1,0,""
4470,4959,"end","exp",9900,0,0,"both","",-1,0,""
4471,4959,"end","item",4020008,5,0,"both","",-1,0,""
4472,4959,"end","item",4031766,-1,0,"both","",-1,0,""
4473,4962,"end","mesos",100000,0,0,"both","",-1,0,""
4474,4962,"end","item",2022242,3,0,"both","",-1,0,""
4475,4962,"end","item",2022244,-25,0,"both","",-1,0,""
4476,4963,"end","exp",5000,0,0,"both","",-1,0,""
4477,4963,"end","item",2020029,-1,0,"both","",-1,0,""
4478,4963,"end","item",2022264,-1,0,"both","",-1,0,""
4479,4963,"end","item",2022263,-1,0,"both","",-1,0,""
4480,4963,"end","item",2022262,-1,0,"both","",-1,0,""
4481,4963,"end","item",2022261,-1,0,"both","",-1,0,""
4482,4963,"end","item",4031864,1,0,"both","",-1,0,""
4483,4964,"end","item",4031864,-1,0,"both","",-1,0,""
4484,4964,"end","item",4031865,1,0,"both","",-1,95,""
4485,4964,"end","item",4031866,1,0,"both","",-1,5,""
4486,4965,"end","item",4031864,-1,0,"both","",-1,0,""
4487,4965,"end","item",4031865,1,0,"both","",-1,95,""
4488,4965,"end","item",4031866,1,0,"both","",-1,5,""
4489,4966,"end","item",4031864,-1,0,"both","",-1,0,""
4490,4966,"end","item",4031865,1,0,"both","",-1,95,""
4491,4966,"end","item",4031866,1,0,"both","",-1,5,""
4492,4967,"end","item",4031864,-1,0,"both","",-1,0,""
4493,4967,"end","item",4031865,1,0,"both","",-1,95,""
4494,4967,"end","item",4031866,1,0,"both","",-1,5,""
4495,4968,"end","item",4031864,-1,0,"both","",-1,0,""
4496,4968,"end","item",4031865,1,0,"both","",-1,95,""
4497,4968,"end","item",4031866,1,0,"both","",-1,5,""
4498,4969,"end","item",4031864,-1,0,"both","",-1,0,""
4499,4969,"end","item",4031865,1,0,"both","",-1,95,""
4500,4969,"end","item",4031866,1,0,"both","",-1,5,""
4501,4970,"end","item",4031864,-1,0,"both","",-1,0,""
4502,4970,"end","item",4031865,1,0,"both","",-1,95,""
4503,4970,"end","item",4031866,1,0,"both","",-1,5,""
4504,4971,"end","item",4031864,-1,0,"both","",-1,0,""
4505,4971,"end","item",4031865,1,0,"both","",-1,95,""
4506,4971,"end","item",4031866,1,0,"both","",-1,5,""
4507,4972,"end","item",4031864,-1,0,"both","",-1,0,""
4508,4972,"end","item",4031865,1,0,"both","",-1,95,""
4509,4972,"end","item",4031866,1,0,"both","",-1,5,""
4510,4973,"end","item",4031864,-1,0,"both","",-1,0,""
4511,4973,"end","item",4031865,1,0,"both","",-1,95,""
4512,4973,"end","item",4031866,1,0,"both","",-1,5,""
4513,4974,"end","item",4031864,-1,0,"both","",-1,0,""
4514,4974,"end","item",4031865,1,0,"both","",-1,95,""
4515,4974,"end","item",4031866,1,0,"both","",-1,5,""
4516,4975,"end","item",4031864,-1,0,"both","",-1,0,""
4517,4975,"end","item",4031865,1,0,"both","",-1,95,""
4518,4975,"end","item",4031866,1,0,"both","",-1,5,""
4519,4976,"end","item",4031864,-1,0,"both","",-1,0,""
4520,4976,"end","item",4031865,1,0,"both","",-1,95,""
4521,4976,"end","item",4031866,1,0,"both","",-1,5,""
4522,4977,"end","item",4031864,-1,0,"both","",-1,0,""
4523,4977,"end","item",4031865,1,0,"both","",-1,95,""
4524,4977,"end","item",4031866,1,0,"both","",-1,5,""
4525,4978,"end","item",4031864,-1,0,"both","",-1,0,""
4526,4978,"end","item",4031865,1,0,"both","",-1,95,""
4527,4978,"end","item",4031866,1,0,"both","",-1,5,""
4528,4979,"end","item",4031864,-1,0,"both","",-1,0,""
4529,4979,"end","item",4031865,1,0,"both","",-1,95,""
4530,4979,"end","item",4031866,1,0,"both","",-1,5,""
4531,4980,"end","item",4031864,-1,0,"both","",-1,0,""
4532,4980,"end","item",4031865,1,0,"both","",-1,95,""
4533,4980,"end","item",4031866,1,0,"both","",-1,5,""
4534,4981,"end","item",4031864,-1,0,"both","",-1,0,""
4535,4981,"end","item",4031865,1,0,"both","",-1,95,""
4536,4981,"end","item",4031866,1,0,"both","",-1,5,""
4537,4982,"end","item",4031864,-1,0,"both","",-1,0,""
4538,4982,"end","item",4031865,1,0,"both","",-1,95,""
4539,4982,"end","item",4031866,1,0,"both","",-1,5,""
4540,4983,"end","item",4031864,-1,0,"both","",-1,0,""
4541,4983,"end","item",4031865,1,0,"both","",-1,95,""
4542,4983,"end","item",4031866,1,0,"both","",-1,5,""
4543,4984,"end","item",4031864,-1,0,"both","",-1,0,""
4544,4984,"end","item",4031865,1,0,"both","",-1,95,""
4545,4984,"end","item",4031866,1,0,"both","",-1,5,""
4546,4985,"end","item",4031864,-1,0,"both","",-1,0,""
4547,4985,"end","item",4031865,1,0,"both","",-1,95,""
4548,4985,"end","item",4031866,1,0,"both","",-1,5,""
4549,4986,"end","item",4031864,-1,0,"both","",-1,0,""
4550,4986,"end","item",4031865,1,0,"both","",-1,95,""
4551,4986,"end","item",4031866,1,0,"both","",-1,5,""
4552,4987,"end","item",4031864,-1,0,"both","",-1,0,""
4553,4987,"end","item",4031865,1,0,"both","",-1,95,""
4554,4987,"end","item",4031866,1,0,"both","",-1,5,""
4555,4988,"end","item",4031864,-1,0,"both","",-1,0,""
4556,4988,"end","item",4031865,1,0,"both","",-1,95,""
4557,4988,"end","item",4031866,1,0,"both","",-1,5,""
4558,4989,"end","item",4031864,-1,0,"both","",-1,0,""
4559,4989,"end","item",4031865,1,0,"both","",-1,95,""
4560,4989,"end","item",4031866,1,0,"both","",-1,5,""
4561,4990,"end","item",4031864,-1,0,"both","",-1,0,""
4562,4990,"end","item",4031865,1,0,"both","",-1,95,""
4563,4990,"end","item",4031866,1,0,"both","",-1,5,""
4564,4991,"end","item",4031864,-1,0,"both","",-1,0,""
4565,4991,"end","item",4031865,1,0,"both","",-1,95,""
4566,4991,"end","item",4031866,1,0,"both","",-1,5,""
4567,4992,"end","item",4031864,-1,0,"both","",-1,0,""
4568,4992,"end","item",4031865,1,0,"both","",-1,95,""
4569,4992,"end","item",4031866,1,0,"both","",-1,5,""
4570,4993,"end","item",4031864,-1,0,"both","",-1,0,""
4571,4993,"end","item",4031865,1,0,"both","",-1,95,""
4572,4993,"end","item",4031866,1,0,"both","",-1,5,""
4573,4994,"end","exp",1000,0,0,"both","",-1,0,""
4574,4994,"end","item",4031877,1,0,"both","",-1,0,""
4575,4997,"end","item",4031877,-1,0,"both","",-1,0,""
4576,4997,"end","item",1002717,1,0,"both","",-1,0,""
4577,4998,"end","item",4031877,-1,0,"both","",-1,0,""
4578,4998,"end","item",1002716,1,0,"both","",-1,0,""
4579,4999,"end","item",2020012,1,0,"both","",-1,0,""
4580,5009,"end","mesos",-50,0,0,"both","",-1,0,""
4581,5009,"end","item",4010006,10,0,"both","",-1,156,""
4582,5009,"end","item",4020007,10,0,"both","",-1,156,""
4583,5009,"end","item",4020008,10,0,"both","",-1,156,""
4584,5009,"end","item",4004000,4,0,"both","",-1,117,""
4585,5009,"end","item",4004001,4,0,"both","",-1,117,""
4586,5009,"end","item",4004002,4,0,"both","",-1,117,""
4587,5009,"end","item",4004003,4,0,"both","",-1,117,""
4588,5009,"end","item",2020012,50,0,"both","",-1,117,""
4589,5009,"end","item",2020013,50,0,"both","",-1,117,""
4590,5009,"end","item",2020014,50,0,"both","",-1,117,""
4591,5009,"end","item",2020015,50,0,"both","",-1,117,""
4592,5009,"end","item",4003000,5,0,"both","",-1,351,""
4593,5009,"end","item",2000004,30,0,"both","",-1,117,""
4594,5009,"end","item",4010002,15,0,"both","",-1,216,""
4595,5009,"end","item",2022000,100,0,"both","",-1,351,""
4596,5009,"end","item",4010000,15,0,"both","",-1,216,""
4597,5009,"end","item",4010001,15,0,"both","",-1,216,""
4598,5009,"end","item",4010003,15,0,"both","",-1,216,""
4599,5009,"end","item",4010005,15,0,"both","",-1,216,""
4600,5009,"end","item",4020000,15,0,"both","",-1,216,""
4601,5009,"end","item",4020001,15,0,"both","",-1,216,""
4602,5009,"end","item",4020002,15,0,"both","",-1,216,""
4603,5009,"end","item",4020003,15,0,"both","",-1,216,""
4604,5009,"end","item",4020004,15,0,"both","",-1,216,""
4605,5009,"end","item",4020005,15,0,"both","",-1,216,""
4606,5009,"end","item",4020006,15,0,"both","",-1,216,""
4607,5009,"end","item",2000000,100,0,"both","",-1,1200,""
4608,5009,"end","item",2000001,100,0,"both","",-1,1200,""
4609,5009,"end","item",2000002,100,0,"both","",-1,1200,""
4610,5009,"end","item",2000003,100,0,"both","",-1,1200,""
4611,5009,"end","item",4000425,-1,0,"both","",-1,0,""
4612,5010,"end","mesos",-50,0,0,"both","",-1,0,""
4613,5010,"end","item",4010006,10,0,"both","",-1,156,""
4614,5010,"end","item",4020007,10,0,"both","",-1,156,""
4615,5010,"end","item",4020008,10,0,"both","",-1,156,""
4616,5010,"end","item",4004000,4,0,"both","",-1,117,""
4617,5010,"end","item",4004001,4,0,"both","",-1,117,""
4618,5010,"end","item",4004002,4,0,"both","",-1,117,""
4619,5010,"end","item",4004003,4,0,"both","",-1,117,""
4620,5010,"end","item",2020012,50,0,"both","",-1,117,""
4621,5010,"end","item",2020013,50,0,"both","",-1,117,""
4622,5010,"end","item",2020014,50,0,"both","",-1,117,""
4623,5010,"end","item",2020015,50,0,"both","",-1,117,""
4624,5010,"end","item",4010004,15,0,"both","",-1,50,""
4625,5010,"end","item",1002086,1,0,"both","",-1,36,""
4626,5010,"end","item",1002218,1,0,"both","",-1,36,""
4627,5010,"end","item",1002214,1,0,"both","",-1,36,""
4628,5010,"end","item",1002210,1,0,"both","",-1,36,""
4629,5010,"end","item",1032013,1,0,"both","",-1,36,""
4630,5010,"end","item",1072135,1,0,"both","",-1,36,""
4631,5010,"end","item",1072143,1,0,"both","",-1,36,""
4632,5010,"end","item",1072125,1,0,"both","",-1,36,""
4633,5010,"end","item",1072130,1,0,"both","",-1,36,""
4634,5010,"end","item",1082009,1,0,"both","",-1,36,""
4635,5010,"end","item",1082081,1,0,"both","",-1,36,""
4636,5010,"end","item",1082084,1,0,"both","",-1,36,""
4637,5010,"end","item",1082065,1,0,"both","",-1,36,""
4638,5010,"end","item",4003000,5,0,"both","",-1,351,""
4639,5010,"end","item",2000004,30,0,"both","",-1,117,""
4640,5010,"end","item",4010002,15,0,"both","",-1,216,""
4641,5010,"end","item",2022000,100,0,"both","",-1,351,""
4642,5010,"end","item",4010000,15,0,"both","",-1,216,""
4643,5010,"end","item",4010001,15,0,"both","",-1,216,""
4644,5010,"end","item",4010003,15,0,"both","",-1,216,""
4645,5010,"end","item",4010005,15,0,"both","",-1,216,""
4646,5010,"end","item",4020000,15,0,"both","",-1,216,""
4647,5010,"end","item",4020001,15,0,"both","",-1,216,""
4648,5010,"end","item",4020002,15,0,"both","",-1,216,""
4649,5010,"end","item",4020003,15,0,"both","",-1,216,""
4650,5010,"end","item",4020004,15,0,"both","",-1,216,""
4651,5010,"end","item",4020005,15,0,"both","",-1,216,""
4652,5010,"end","item",4020006,15,0,"both","",-1,216,""
4653,5010,"end","item",2000000,100,0,"both","",-1,1200,""
4654,5010,"end","item",2000002,100,0,"both","",-1,1200,""
4655,5010,"end","item",2000003,100,0,"both","",-1,1200,""
4656,5010,"end","item",4000424,-1,0,"both","",-1,0,""
4657,5011,"end","mesos",-50,0,0,"both","",-1,0,""
4658,5011,"end","item",2020012,50,0,"both","",-1,117,""
4659,5011,"end","item",2020013,50,0,"both","",-1,117,""
4660,5011,"end","item",2020014,50,0,"both","",-1,117,""
4661,5011,"end","item",2020015,50,0,"both","",-1,117,""
4662,5011,"end","item",1002086,1,0,"both","",-1,36,""
4663,5011,"end","item",1002218,1,0,"both","",-1,36,""
4664,5011,"end","item",1002214,1,0,"both","",-1,36,""
4665,5011,"end","item",1002210,1,0,"both","",-1,36,""
4666,5011,"end","item",1032013,1,0,"both","",-1,36,""
4667,5011,"end","item",1072135,1,0,"both","",-1,36,""
4668,5011,"end","item",1072143,1,0,"both","",-1,36,""
4669,5011,"end","item",1072125,1,0,"both","",-1,36,""
4670,5011,"end","item",1072130,1,0,"both","",-1,36,""
4671,5011,"end","item",1082009,1,0,"both","",-1,36,""
4672,5011,"end","item",1082081,1,0,"both","",-1,36,""
4673,5011,"end","item",1082084,1,0,"both","",-1,36,""
4674,5011,"end","item",1082065,1,0,"both","",-1,36,""
4675,5011,"end","item",1032015,1,0,"both","",-1,26,""
4676,5011,"end","item",1092009,1,0,"both","",-1,26,""
4677,5011,"end","item",1302011,1,0,"both","",-1,26,""
4678,5011,"end","item",1312009,1,0,"both","",-1,26,""
4679,5011,"end","item",1322018,1,0,"both","",-1,26,""
4680,5011,"end","item",1332015,1,0,"both","",-1,26,""
4681,5011,"end","item",1332017,1,0,"both","",-1,26,""
4682,5011,"end","item",1372007,1,0,"both","",-1,26,""
4683,5011,"end","item",1402011,1,0,"both","",-1,26,""
4684,5011,"end","item",1382006,1,0,"both","",-1,26,""
4685,5011,"end","item",1412007,1,0,"both","",-1,26,""
4686,5011,"end","item",1422009,1,0,"both","",-1,26,""
4687,5011,"end","item",1432006,1,0,"both","",-1,26,""
4688,5011,"end","item",1452004,1,0,"both","",-1,26,""
4689,5011,"end","item",1442010,1,0,"both","",-1,26,""
4690,5011,"end","item",1462008,1,0,"both","",-1,26,""
4691,5011,"end","item",1472022,1,0,"both","",-1,26,""
4692,5011,"end","item",2070005,1,0,"both","",-1,26,""
4693,5011,"end","item",4003000,5,0,"both","",-1,351,""
4694,5011,"end","item",2040704,1,0,"both","",-1,9,""
4695,5011,"end","item",2040501,1,0,"both","",-1,9,""
4696,5011,"end","item",2040401,1,0,"both","",-1,9,""
4697,5011,"end","item",2040601,1,0,"both","",-1,9,""
4698,5011,"end","item",2040705,1,0,"both","",-1,9,""
4699,5011,"end","item",2040502,1,0,"both","",-1,9,""
4700,5011,"end","item",2040402,1,0,"both","",-1,9,""
4701,5011,"end","item",2040602,1,0,"both","",-1,9,""
4702,5011,"end","item",2040301,1,0,"both","",-1,9,""
4703,5011,"end","item",2040302,1,0,"both","",-1,9,""
4704,5011,"end","item",2040707,1,0,"both","",-1,9,""
4705,5011,"end","item",2040708,1,0,"both","",-1,9,""
4706,5011,"end","item",2040804,1,0,"both","",-1,9,""
4707,5011,"end","item",2040805,1,0,"both","",-1,9,""
4708,5011,"end","item",2040901,1,0,"both","",-1,9,""
4709,5011,"end","item",2040902,1,0,"both","",-1,9,""
4710,5011,"end","item",2041001,1,0,"both","",-1,9,""
4711,5011,"end","item",2041004,1,0,"both","",-1,9,""
4712,5011,"end","item",2041002,1,0,"both","",-1,9,""
4713,5011,"end","item",2041005,1,0,"both","",-1,9,""
4714,5011,"end","item",2041008,1,0,"both","",-1,9,""
4715,5011,"end","item",2041007,1,0,"both","",-1,9,""
4716,5011,"end","item",2041010,1,0,"both","",-1,9,""
4717,5011,"end","item",2041011,1,0,"both","",-1,9,""
4718,5011,"end","item",2043001,1,0,"both","",-1,9,""
4719,5011,"end","item",2043002,1,0,"both","",-1,9,""
4720,5011,"end","item",2043101,1,0,"both","",-1,9,""
4721,5011,"end","item",2043102,1,0,"both","",-1,9,""
4722,5011,"end","item",2043201,1,0,"both","",-1,9,""
4723,5011,"end","item",2043202,1,0,"both","",-1,9,""
4724,5011,"end","item",2043301,1,0,"both","",-1,9,""
4725,5011,"end","item",2043302,1,0,"both","",-1,9,""
4726,5011,"end","item",2043701,1,0,"both","",-1,9,""
4727,5011,"end","item",2043702,1,0,"both","",-1,9,""
4728,5011,"end","item",2043801,1,0,"both","",-1,9,""
4729,5011,"end","item",2043802,1,0,"both","",-1,9,""
4730,5011,"end","item",2044001,1,0,"both","",-1,9,""
