"object_type",objectid,"label"
"map",970032507,"Hidden Street - Stage 25 <Leviathan>"
"map",970032508,"Hidden Street - Stage 25 <Leviathan>"
"map",970032509,"Hidden Street - Stage 25 <Leviathan>"
"map",970032510,"Hidden Street - Stage 25 <Leviathan>"
"map",970032511,"Hidden Street - Stage 25 <Leviathan>"
"map",970042500,"Hidden Street - Stage 25 <Leviathan>"
"map",970042501,"Hidden Street - Stage 25 <Leviathan>"
"map",970042502,"Hidden Street - Stage 25 <Leviathan>"
"map",970042503,"Hidden Street - Stage 25 <Leviathan>"
"map",970042504,"Hidden Street - Stage 25 <Leviathan>"
"map",970042505,"Hidden Street - Stage 25 <Leviathan>"
"map",970042506,"Hidden Street - Stage 25 <Leviathan>"
"map",970042507,"Hidden Street - Stage 25 <Leviathan>"
"map",970042508,"Hidden Street - Stage 25 <Leviathan>"
"map",970042509,"Hidden Street - Stage 25 <Leviathan>"
"map",970042510,"Hidden Street - Stage 25 <Leviathan>"
"map",970042511,"Hidden Street - Stage 25 <Leviathan>"
"map",970042512,"Hidden Street - Stage 25 <Leviathan>"
"map",970042513,"Hidden Street - Stage 25 <Leviathan>"
"map",970042514,"Hidden Street - Stage 25 <Leviathan>"
"map",970042515,"Hidden Street - Stage 25 <Leviathan>"
"map",970042516,"Hidden Street - Stage 25 <Leviathan>"
"map",970042517,"Hidden Street - Stage 25 <Leviathan>"
"map",970032600,"Hidden Street - Stage 26 <Papulatus>"
"map",970032601,"Hidden Street - Stage 26 <Papulatus>"
"map",970032602,"Hidden Street - Stage 26 <Papulatus>"
"map",970032603,"Hidden Street - Stage 26 <Papulatus>"
"map",970032604,"Hidden Street - Stage 26 <Papulatus>"
"map",970032605,"Hidden Street - Stage 26 <Papulatus>"
"map",970032606,"Hidden Street - Stage 26 <Papulatus>"
"map",970032607,"Hidden Street - Stage 26 <Papulatus>"
"map",970032608,"Hidden Street - Stage 26 <Papulatus>"
"map",970032609,"Hidden Street - Stage 26 <Papulatus>"
"map",970032610,"Hidden Street - Stage 26 <Papulatus>"
"map",970032611,"Hidden Street - Stage 26 <Papulatus>"
"map",970042600,"Hidden Street - Stage 26 <Papulatus>"
"map",970042601,"Hidden Street - Stage 26 <Papulatus>"
"map",970042602,"Hidden Street - Stage 26 <Papulatus>"
"map",970042603,"Hidden Street - Stage 26 <Papulatus>"
"map",970042604,"Hidden Street - Stage 26 <Papulatus>"
"map",970042605,"Hidden Street - Stage 26 <Papulatus>"
"map",970042606,"Hidden Street - Stage 26 <Papulatus>"
"map",970042607,"Hidden Street - Stage 26 <Papulatus>"
"map",970042608,"Hidden Street - Stage 26 <Papulatus>"
"map",970042609,"Hidden Street - Stage 26 <Papulatus>"
"map",970042610,"Hidden Street - Stage 26 <Papulatus>"
"map",970042611,"Hidden Street - Stage 26 <Papulatus>"
"map",970042612,"Hidden Street - Stage 26 <Papulatus>"
"map",970042613,"Hidden Street - Stage 26 <Papulatus>"
"map",970042614,"Hidden Street - Stage 26 <Papulatus>"
"map",970042615,"Hidden Street - Stage 26 <Papulatus>"
"map",970042616,"Hidden Street - Stage 26 <Papulatus>"
"map",970042617,"Hidden Street - Stage 26 <Papulatus>"
"map",970032700,"Hidden Street - Stage 27 <Pianus>"
"map",970032701,"Hidden Street - Stage 27 <Pianus>"
"map",970032702,"Hidden Street - Stage 27 <Pianus>"
"map",970032703,"Hidden Street - Stage 27 <Pianus>"
"map",970032704,"Hidden Street - Stage 27 <Pianus>"
"map",970032705,"Hidden Street - Stage 27 <Pianus>"
"map",970032706,"Hidden Street - Stage 27 <Pianus>"
"map",970032707,"Hidden Street - Stage 27 <Pianus>"
"map",970032708,"Hidden Street - Stage 27 <Pianus>"
"map",970032709,"Hidden Street - Stage 27 <Pianus>"
"map",970032710,"Hidden Street - Stage 27 <Pianus>"
"map",970032711,"Hidden Street - Stage 27 <Pianus>"
"map",970042700,"Hidden Street - Stage 27 <Pianus>"
"map",970042701,"Hidden Street - Stage 27 <Pianus>"
"map",970042702,"Hidden Street - Stage 27 <Pianus>"
"map",970042703,"Hidden Street - Stage 27 <Pianus>"
"map",970042704,"Hidden Street - Stage 27 <Pianus>"
"map",970042705,"Hidden Street - Stage 27 <Pianus>"
"map",970042706,"Hidden Street - Stage 27 <Pianus>"
"map",970042707,"Hidden Street - Stage 27 <Pianus>"
"map",970042708,"Hidden Street - Stage 27 <Pianus>"
"map",970042709,"Hidden Street - Stage 27 <Pianus>"
"map",970042710,"Hidden Street - Stage 27 <Pianus>"
"map",970042711,"Hidden Street - Stage 27 <Pianus>"
"map",970042712,"Hidden Street - Stage 27 <Pianus>"
"map",970042713,"Hidden Street - Stage 27 <Pianus>"
"map",970042714,"Hidden Street - Stage 27 <Pianus>"
"map",970042715,"Hidden Street - Stage 27 <Pianus>"
"map",970042716,"Hidden Street - Stage 27 <Pianus>"
"map",970042717,"Hidden Street - Stage 27 <Pianus>"
"map",670010400,"Hidden Street - Stage 3 - Twisted Switcher"
"map",970030300,"Hidden Street - Stage 3 <Deo>"
"map",970030301,"Hidden Street - Stage 3 <Deo>"
"map",970030302,"Hidden Street - Stage 3 <Deo>"
"map",970030303,"Hidden Street - Stage 3 <Deo>"
"map",970030304,"Hidden Street - Stage 3 <Deo>"
"map",970030305,"Hidden Street - Stage 3 <Deo>"
"map",970030306,"Hidden Street - Stage 3 <Deo>"
"map",970030307,"Hidden Street - Stage 3 <Deo>"
"map",970030308,"Hidden Street - Stage 3 <Deo>"
"map",970030309,"Hidden Street - Stage 3 <Deo>"
"map",970030310,"Hidden Street - Stage 3 <Deo>"
"map",970030311,"Hidden Street - Stage 3 <Deo>"
"map",970040300,"Hidden Street - Stage 3 <Deo>"
"map",970040301,"Hidden Street - Stage 3 <Deo>"
"map",970040302,"Hidden Street - Stage 3 <Deo>"
"map",970040303,"Hidden Street - Stage 3 <Deo>"
"map",970040304,"Hidden Street - Stage 3 <Deo>"
"map",970040305,"Hidden Street - Stage 3 <Deo>"
"map",970040306,"Hidden Street - Stage 3 <Deo>"
"map",970040307,"Hidden Street - Stage 3 <Deo>"
"map",970040308,"Hidden Street - Stage 3 <Deo>"
"map",970040309,"Hidden Street - Stage 3 <Deo>"
"map",970040310,"Hidden Street - Stage 3 <Deo>"
"map",970040311,"Hidden Street - Stage 3 <Deo>"
"map",970040312,"Hidden Street - Stage 3 <Deo>"
"map",970040313,"Hidden Street - Stage 3 <Deo>"
"map",970040314,"Hidden Street - Stage 3 <Deo>"
"map",970040315,"Hidden Street - Stage 3 <Deo>"
"map",970040316,"Hidden Street - Stage 3 <Deo>"
"map",970040317,"Hidden Street - Stage 3 <Deo>"
"map",670010500,"Hidden Street - Stage 4 - Last Man Standing"
"map",970030400,"Hidden Street - Stage 4 <King Slime>"
"map",970030401,"Hidden Street - Stage 4 <King Slime>"
"map",970030402,"Hidden Street - Stage 4 <King Slime>"
"map",970030403,"Hidden Street - Stage 4 <King Slime>"
"map",970030404,"Hidden Street - Stage 4 <King Slime>"
"map",970030405,"Hidden Street - Stage 4 <King Slime>"
"map",970030406,"Hidden Street - Stage 4 <King Slime>"
"map",970030407,"Hidden Street - Stage 4 <King Slime>"
"map",970030408,"Hidden Street - Stage 4 <King Slime>"
"map",970030409,"Hidden Street - Stage 4 <King Slime>"
"map",970030410,"Hidden Street - Stage 4 <King Slime>"
"map",970030411,"Hidden Street - Stage 4 <King Slime>"
"map",970040400,"Hidden Street - Stage 4 <King Slime>"
"map",970040401,"Hidden Street - Stage 4 <King Slime>"
"map",970040402,"Hidden Street - Stage 4 <King Slime>"
"map",970040403,"Hidden Street - Stage 4 <King Slime>"
"map",970040404,"Hidden Street - Stage 4 <King Slime>"
"map",970040405,"Hidden Street - Stage 4 <King Slime>"
"map",970040406,"Hidden Street - Stage 4 <King Slime>"
"map",970040407,"Hidden Street - Stage 4 <King Slime>"
"map",970040408,"Hidden Street - Stage 4 <King Slime>"
"map",970040409,"Hidden Street - Stage 4 <King Slime>"
"map",970040410,"Hidden Street - Stage 4 <King Slime>"
"map",970040411,"Hidden Street - Stage 4 <King Slime>"
"map",970040412,"Hidden Street - Stage 4 <King Slime>"
"map",970040413,"Hidden Street - Stage 4 <King Slime>"
"map",970040414,"Hidden Street - Stage 4 <King Slime>"
"map",970040415,"Hidden Street - Stage 4 <King Slime>"
"map",970040416,"Hidden Street - Stage 4 <King Slime>"
"map",970040417,"Hidden Street - Stage 4 <King Slime>"
"map",670010600,"Hidden Street - Stage 5 - Fluttering Hearts"
"map",970030500,"Hidden Street - Stage 5 <Faust>"
"map",970030501,"Hidden Street - Stage 5 <Faust>"
"map",970030502,"Hidden Street - Stage 5 <Faust>"
"map",970030503,"Hidden Street - Stage 5 <Faust>"
"map",970030504,"Hidden Street - Stage 5 <Faust>"
"map",970030505,"Hidden Street - Stage 5 <Faust>"
"map",970030506,"Hidden Street - Stage 5 <Faust>"
"map",970030507,"Hidden Street - Stage 5 <Faust>"
"map",970030508,"Hidden Street - Stage 5 <Faust>"
"map",970030509,"Hidden Street - Stage 5 <Faust>"
"map",970030510,"Hidden Street - Stage 5 <Faust>"
"map",970030511,"Hidden Street - Stage 5 <Faust>"
"map",970040500,"Hidden Street - Stage 5 <Faust>"
"map",970040501,"Hidden Street - Stage 5 <Faust>"
"map",970040502,"Hidden Street - Stage 5 <Faust>"
"map",970040503,"Hidden Street - Stage 5 <Faust>"
"map",970040504,"Hidden Street - Stage 5 <Faust>"
"map",970040505,"Hidden Street - Stage 5 <Faust>"
"map",970040506,"Hidden Street - Stage 5 <Faust>"
"map",970040507,"Hidden Street - Stage 5 <Faust>"
"map",970040508,"Hidden Street - Stage 5 <Faust>"
"map",970040509,"Hidden Street - Stage 5 <Faust>"
"map",970040510,"Hidden Street - Stage 5 <Faust>"
"map",970040511,"Hidden Street - Stage 5 <Faust>"
"map",970040512,"Hidden Street - Stage 5 <Faust>"
"map",970040513,"Hidden Street - Stage 5 <Faust>"
"map",970040514,"Hidden Street - Stage 5 <Faust>"
"map",970040515,"Hidden Street - Stage 5 <Faust>"
"map",970040516,"Hidden Street - Stage 5 <Faust>"
"map",970040517,"Hidden Street - Stage 5 <Faust>"
"map",670010700,"Hidden Street - Stage 6 - Love Hurts"
"map",970030600,"Hidden Street - Stage 6 <King Clang>"
"map",970030601,"Hidden Street - Stage 6 <King Clang>"
"map",970030602,"Hidden Street - Stage 6 <King Clang>"
"map",970030603,"Hidden Street - Stage 6 <King Clang>"
"map",970030604,"Hidden Street - Stage 6 <King Clang>"
"map",970030605,"Hidden Street - Stage 6 <King Clang>"
"map",970030606,"Hidden Street - Stage 6 <King Clang>"
"map",970030607,"Hidden Street - Stage 6 <King Clang>"
"map",970030608,"Hidden Street - Stage 6 <King Clang>"
"map",970030609,"Hidden Street - Stage 6 <King Clang>"
"map",970030610,"Hidden Street - Stage 6 <King Clang>"
"map",970030611,"Hidden Street - Stage 6 <King Clang>"
"map",970040600,"Hidden Street - Stage 6 <King Clang>"
"map",970040601,"Hidden Street - Stage 6 <King Clang>"
"map",970040602,"Hidden Street - Stage 6 <King Clang>"
"map",970040603,"Hidden Street - Stage 6 <King Clang>"
"map",970040604,"Hidden Street - Stage 6 <King Clang>"
"map",970040605,"Hidden Street - Stage 6 <King Clang>"
"map",970040606,"Hidden Street - Stage 6 <King Clang>"
"map",970040607,"Hidden Street - Stage 6 <King Clang>"
"map",970040608,"Hidden Street - Stage 6 <King Clang>"
"map",970040609,"Hidden Street - Stage 6 <King Clang>"
"map",970040610,"Hidden Street - Stage 6 <King Clang>"
"map",970040611,"Hidden Street - Stage 6 <King Clang>"
"map",970040612,"Hidden Street - Stage 6 <King Clang>"
"map",970040613,"Hidden Street - Stage 6 <King Clang>"
"map",970040614,"Hidden Street - Stage 6 <King Clang>"
"map",970040615,"Hidden Street - Stage 6 <King Clang>"
"map",970040616,"Hidden Street - Stage 6 <King Clang>"
"map",970040617,"Hidden Street - Stage 6 <King Clang>"
"map",670010800,"Hidden Street - Stage 7 - Amos' Vault"
"map",670010750,"Hidden Street - Stage 7 - Amos' Vault for Couples"
"map",970030700,"Hidden Street - Stage 7 <Alishar>"
"map",970030701,"Hidden Street - Stage 7 <Alishar>"
"map",970030702,"Hidden Street - Stage 7 <Alishar>"
"map",970030703,"Hidden Street - Stage 7 <Alishar>"
"map",970030704,"Hidden Street - Stage 7 <Alishar>"
"map",970030705,"Hidden Street - Stage 7 <Alishar>"
"map",970030706,"Hidden Street - Stage 7 <Alishar>"
"map",970030707,"Hidden Street - Stage 7 <Alishar>"
"map",970030708,"Hidden Street - Stage 7 <Alishar>"
"map",970030709,"Hidden Street - Stage 7 <Alishar>"
"map",970030710,"Hidden Street - Stage 7 <Alishar>"
"map",970030711,"Hidden Street - Stage 7 <Alishar>"
"map",970040700,"Hidden Street - Stage 7 <Alishar>"
"map",970040701,"Hidden Street - Stage 7 <Alishar>"
"map",970040702,"Hidden Street - Stage 7 <Alishar>"
"map",970040703,"Hidden Street - Stage 7 <Alishar>"
"map",970040704,"Hidden Street - Stage 7 <Alishar>"
"map",970040705,"Hidden Street - Stage 7 <Alishar>"
"map",970040706,"Hidden Street - Stage 7 <Alishar>"
"map",970040707,"Hidden Street - Stage 7 <Alishar>"
"map",970040708,"Hidden Street - Stage 7 <Alishar>"
"map",970040709,"Hidden Street - Stage 7 <Alishar>"
"map",970040710,"Hidden Street - Stage 7 <Alishar>"
"map",970040711,"Hidden Street - Stage 7 <Alishar>"
"map",970040712,"Hidden Street - Stage 7 <Alishar>"
"map",970040713,"Hidden Street - Stage 7 <Alishar>"
"map",970040714,"Hidden Street - Stage 7 <Alishar>"
"map",970040715,"Hidden Street - Stage 7 <Alishar>"
"map",970040716,"Hidden Street - Stage 7 <Alishar>"
"map",970040717,"Hidden Street - Stage 7 <Alishar>"
"map",970030800,"Hidden Street - Stage 8 <Timer>"
"map",970030801,"Hidden Street - Stage 8 <Timer>"
"map",970030802,"Hidden Street - Stage 8 <Timer>"
"map",970030803,"Hidden Street - Stage 8 <Timer>"
"map",970030804,"Hidden Street - Stage 8 <Timer>"
"map",970030805,"Hidden Street - Stage 8 <Timer>"
"map",970030806,"Hidden Street - Stage 8 <Timer>"
"map",970030807,"Hidden Street - Stage 8 <Timer>"
"map",970030808,"Hidden Street - Stage 8 <Timer>"
"map",970030809,"Hidden Street - Stage 8 <Timer>"
"map",970030810,"Hidden Street - Stage 8 <Timer>"
"map",970030811,"Hidden Street - Stage 8 <Timer>"
"map",970040800,"Hidden Street - Stage 8 <Timer>"
"map",970040801,"Hidden Street - Stage 8 <Timer>"
"map",970040802,"Hidden Street - Stage 8 <Timer>"
"map",970040803,"Hidden Street - Stage 8 <Timer>"
"map",970040804,"Hidden Street - Stage 8 <Timer>"
"map",970040805,"Hidden Street - Stage 8 <Timer>"
"map",970040806,"Hidden Street - Stage 8 <Timer>"
"map",970040807,"Hidden Street - Stage 8 <Timer>"
"map",970040808,"Hidden Street - Stage 8 <Timer>"
"map",970040809,"Hidden Street - Stage 8 <Timer>"
"map",970040810,"Hidden Street - Stage 8 <Timer>"
"map",970040811,"Hidden Street - Stage 8 <Timer>"
"map",970040812,"Hidden Street - Stage 8 <Timer>"
"map",970040813,"Hidden Street - Stage 8 <Timer>"
"map",970040814,"Hidden Street - Stage 8 <Timer>"
"map",970040815,"Hidden Street - Stage 8 <Timer>"
"map",970040816,"Hidden Street - Stage 8 <Timer>"
"map",970040817,"Hidden Street - Stage 8 <Timer>"
"map",970030900,"Hidden Street - Stage 9 <Mushmom>"
"map",970030901,"Hidden Street - Stage 9 <Mushmom>"
"map",970030902,"Hidden Street - Stage 9 <Mushmom>"
"map",970030903,"Hidden Street - Stage 9 <Mushmom>"
"map",970030904,"Hidden Street - Stage 9 <Mushmom>"
"map",970030905,"Hidden Street - Stage 9 <Mushmom>"
"map",970030906,"Hidden Street - Stage 9 <Mushmom>"
"map",970030907,"Hidden Street - Stage 9 <Mushmom>"
"map",970030908,"Hidden Street - Stage 9 <Mushmom>"
"map",970030909,"Hidden Street - Stage 9 <Mushmom>"
"map",970030910,"Hidden Street - Stage 9 <Mushmom>"
"map",970030911,"Hidden Street - Stage 9 <Mushmom>"
"map",970040900,"Hidden Street - Stage 9 <Mushmom>"
"map",970040901,"Hidden Street - Stage 9 <Mushmom>"
"map",970040902,"Hidden Street - Stage 9 <Mushmom>"
"map",970040903,"Hidden Street - Stage 9 <Mushmom>"
"map",970040904,"Hidden Street - Stage 9 <Mushmom>"
"map",970040905,"Hidden Street - Stage 9 <Mushmom>"
"map",970040906,"Hidden Street - Stage 9 <Mushmom>"
"map",970040907,"Hidden Street - Stage 9 <Mushmom>"
"map",970040908,"Hidden Street - Stage 9 <Mushmom>"
"map",970040909,"Hidden Street - Stage 9 <Mushmom>"
"map",970040910,"Hidden Street - Stage 9 <Mushmom>"
"map",970040911,"Hidden Street - Stage 9 <Mushmom>"
"map",970040912,"Hidden Street - Stage 9 <Mushmom>"
"map",970040913,"Hidden Street - Stage 9 <Mushmom>"
"map",970040914,"Hidden Street - Stage 9 <Mushmom>"
"map",970040915,"Hidden Street - Stage 9 <Mushmom>"
"map",970040916,"Hidden Street - Stage 9 <Mushmom>"
"map",970040917,"Hidden Street - Stage 9 <Mushmom>"
"map",970000000,"Hidden Street - Studio Entrance"
"map",107000001,"Hidden Street - Swamp of the Jr.Necki"
"map",683000000,"Hidden Street - Sweet Cake Hill Entrance"
"map",913000000,"Hidden Street - The 1st Drill Hall"
"map",913000100,"Hidden Street - The 1st Drill Hall"
"map",913000200,"Hidden Street - The 1st Drill Hall"
"map",108000600,"Hidden Street - The 2nd Drill Hall"
"map",108000601,"Hidden Street - The 2nd Drill Hall"
"map",108000602,"Hidden Street - The 2nd Drill Hall"
"map",913010000,"Hidden Street - The 3rd Drill Hall"
"map",913010100,"Hidden Street - The 3rd Drill Hall"
"map",913010200,"Hidden Street - The 3rd Drill Hall"
"map",913010300,"Hidden Street - The 3rd Drill Hall"
"map",913020000,"Hidden Street - The 4th Drill Hall"
"map",913020100,"Hidden Street - The 4th Drill Hall"
"map",913020200,"Hidden Street - The 4th Drill Hall"
"map",913020300,"Hidden Street - The 4th Drill Hall"
"map",925100201,"Hidden Street - The Area of 100yrOld Bellflower I"
"map",925100301,"Hidden Street - The Area of 100yrOld Bellflower II"
"map",922200000,"Hidden Street - The Area of Wild Hog"
"map",100030001,"Hidden Street - The Blue Mushroom Forest"
"map",106010101,"Hidden Street - The Breathing Rock"
"map",925100500,"Hidden Street - The Captain's Dignity"
"map",211040001,"Hidden Street - The Crown-Flyer"
"map",910100000,"Hidden Street - The Cursed Forest"
"map",910100001,"Hidden Street - The Cursed Forest"
"map",105040310,"Hidden Street - The Deep Forest of Patience <Step 1>"
"map",105040311,"Hidden Street - The Deep Forest of Patience <Step 2>"
"map",105040312,"Hidden Street - The Deep Forest of Patience <Step 3>"
"map",105040313,"Hidden Street - The Deep Forest of Patience <Step 4>"
"map",105040314,"Hidden Street - The Deep Forest of Patience <Step 5>"
"map",105040315,"Hidden Street - The Deep Forest of Patience <Step 6>"
"map",105040316,"Hidden Street - The Deep Forest of Patience <Step 7>"
"map",100040105,"Hidden Street - The Forest of Evil I"
"map",100040106,"Hidden Street - The Forest of Evil II"
"map",101000100,"Hidden Street - The Forest of Patience <Step 1>"
"map",101000101,"Hidden Street - The Forest of Patience <Step 2>"
"map",101000102,"Hidden Street - The Forest of Patience <Step 3>"
"map",101000103,"Hidden Street - The Forest of Patience <Step 4>"
"map",101000104,"Hidden Street - The Forest of Patience <Step 5>"
"map",922020000,"Hidden Street - The Forgotten Darkness"
"map",260020401,"Hidden Street - The Giant of the Sunset"
"map",240030103,"Hidden Street - The Hidden Dragon Tomb I"
"map",240030104,"Hidden Street - The Hidden Dragon Tomb II"
"map",230020101,"Hidden Street - The Hidden Town"
"map",209000001,"Hidden Street - The Hill of Christmas"
"map",209000002,"Hidden Street - The Hill of Christmas"
"map",209000003,"Hidden Street - The Hill of Christmas"
"map",209000004,"Hidden Street - The Hill of Christmas"
"map",209000005,"Hidden Street - The Hill of Christmas"
"map",209000006,"Hidden Street - The Hill of Christmas"
"map",209000007,"Hidden Street - The Hill of Christmas"
"map",209000008,"Hidden Street - The Hill of Christmas"
"map",209000009,"Hidden Street - The Hill of Christmas"
"map",209000010,"Hidden Street - The Hill of Christmas"
"map",209000011,"Hidden Street - The Hill of Christmas"
"map",209000012,"Hidden Street - The Hill of Christmas"
"map",209000013,"Hidden Street - The Hill of Christmas"
"map",209000014,"Hidden Street - The Hill of Christmas"
"map",209000015,"Hidden Street - The Hill of Christmas"
"map",101030001,"Hidden Street - The Land of Wild Boar II"
"map",925010400,"Hidden Street - The Nautilus Hideout Room"
"map",108010101,"Hidden Street - The Other Dimension"
"map",108010201,"Hidden Street - The Other Dimension"
"map",108010301,"Hidden Street - The Other Dimension"
"map",108010401,"Hidden Street - The Other Dimension"
"map",108010100,"Hidden Street - The Path of Glittering Crystal"
"map",108010200,"Hidden Street - The Path of Glittering Crystal"
"map",108010300,"Hidden Street - The Path of Glittering Crystal"
"map",108010400,"Hidden Street - The Path of Glittering Crystal"
"map",104010001,"Hidden Street - The Pig Beach"
"map",100000006,"Hidden Street - The Resting Spot, Pig Park"
"map",924000100,"Hidden Street - The Top of the Sky Nest"
"map",261030001,"Hidden Street - The Unknown Underground Passage"
"map",108000400,"Hidden Street - Thief's Construction Site"
"map",108000401,"Hidden Street - Thief's Construction Site"
"map",108000402,"Hidden Street - Thief's Construction Site"
"map",910020100,"Hidden Street - Thornbush Leading to Jump Stand"
"map",910020101,"Hidden Street - Thornbush Leading to Jump Stand"
"map",910020102,"Hidden Street - Thornbush Leading to Jump Stand"
"map",910020103,"Hidden Street - Thornbush Leading to Jump Stand"
"map",910020104,"Hidden Street - Thornbush Leading to Jump Stand"
"map",925100200,"Hidden Street - Through the Deck I"
"map",925100300,"Hidden Street - Through the Deck II"
"map",925100100,"Hidden Street - Through the Head of the Ship!"
"map",222020400,"Hidden Street - Time Control Room"
"map",108010620,"Hidden Street - Timu's Forest"
"map",108010600,"Hidden Street - Tino's Forest"
"map",108010630,"Hidden Street - Tiru's Forest"
"map",108010610,"Hidden Street - Tiv's Forest"
"map",926010010,"Hidden Street - Tomb of Pharaoh Yeti "
"map",926010070,"Hidden Street - Tomb of Pharaoh Yeti"
"map",920011300,"Hidden Street - Tower of Goddess <Blessing of Goddess>"
"map",920010100,"Hidden Street - Tower of Goddess <Center Tower>"
"map",920010000,"Hidden Street - Tower of Goddess <Entrance>"
"map",920010800,"Hidden Street - Tower of Goddess <Garden>"
"map",920010910,"Hidden Street - Tower of Goddess <Jail I>"
"map",920010920,"Hidden Street - Tower of Goddess <Jail II>"
"map",920010930,"Hidden Street - Tower of Goddess <Jail III>"
"map",920010911,"Hidden Street - Tower of Goddess <Jail Storage1>"
"map",920010912,"Hidden Street - Tower of Goddess <Jail Storage1>"
"map",920010921,"Hidden Street - Tower of Goddess <Jail Storage2>"
"map",920010922,"Hidden Street - Tower of Goddess <Jail Storage2>"
"map",920010931,"Hidden Street - Tower of Goddess <Jail-Storage 3>"
"map",920010932,"Hidden Street - Tower of Goddess <Jail-Storage 3>"
"map",920010400,"Hidden Street - Tower of Goddess <Lobby>"
"map",920010600,"Hidden Street - Tower of Goddess <Lounge>"
"map",920011200,"Hidden Street - Tower of Goddess <On the Way Out>"
"map",920010700,"Hidden Street - Tower of Goddess <On the Way Up>"
"map",920010601,"Hidden Street - Tower of Goddess <Room 301>"
"map",920010602,"Hidden Street - Tower of Goddess <Room 302>"
"map",920010603,"Hidden Street - Tower of Goddess <Room 303>"
"map",920010604,"Hidden Street - Tower of Goddess <Room 304>"
"map",920011000,"Hidden Street - Tower of Goddess <Room of Darkness>"
"map",920010500,"Hidden Street - Tower of Goddess <Sealed Room>"
"map",920010300,"Hidden Street - Tower of Goddess <Storage>"
"map",920010900,"Hidden Street - Tower of Goddess <The Room of the Guilty>"
"map",920011100,"Hidden Street - Tower of Goddess <Treasure Storage>"
"map",920010200,"Hidden Street - Tower of Goddess <Walkway>"
"map",922010501,"Hidden Street - Tower's Maze"
"map",922010502,"Hidden Street - Tower's Maze"
"map",922010503,"Hidden Street - Tower's Maze"
"map",922010504,"Hidden Street - Tower's Maze"
"map",922010505,"Hidden Street - Tower's Maze"
"map",922010506,"Hidden Street - Tower's Maze"
"map",922010201,"Hidden Street - Tower's Trap"
"map",922000000,"Hidden Street - Toy Factory<Sector 4>"
"map",926100500,"Hidden Street - Traces of Yulete"
"map",926110500,"Hidden Street - Traces of Yulete"
"map",926000010,"Hidden Street - Treasure Room of Queen"
"map",100040104,"Hidden Street - Tree Dungeon, Monkey Forest II"
"map",220060301,"Hidden Street - Twisted Time"
"map",220060201,"Hidden Street - Unbalanced Time"
"map",910021000,"Hidden Street - Under the High Branch"
"map",922230002,"Hidden Street - Under the Moon"
"map",926100100,"Hidden Street - Unpleasant Lab"
"map",926110100,"Hidden Street - Unpleasant Lab"
"map",900000000,"Hidden Street - Utah's Pig Farm"
"map",211040101,"Hidden Street - Valley of Snowman"
"map",923000000,"Hidden Street - Warped Dimension"
"map",108000300,"Hidden Street - Warrior's Rocky Mountain"
"map",108000301,"Hidden Street - Warrior's Rocky Mountain"
"map",108000302,"Hidden Street - Warrior's Rocky Mountain"
"map",922210300,"Hidden Street - Watermelon Field Exit"
"map",109010400,"Hidden Street - Western Field"
"map",926120300,"Hidden Street - Where Snow Rose Grows"
"map",914030000,"Hidden Street - Wolf's Agony"
"map",925100600,"Hidden Street - Wu Yang Giving Thanks"
"map",260010001,"Hidden Street - Young Catthus Desert"
"map",926130000,"Hidden Street - Yulete's Lab"
"map",926130101,"Hidden Street - Yulete's Lab 1"
"map",926130102,"Hidden Street - Yulete's Lab 2"
"map",926130103,"Hidden Street - Yulete's Lab 3"
"map",926100203,"Hidden Street - Yulete's Office"
"map",926110203,"Hidden Street - Yulete's Office"
"skill",9001004,"Hide"
"skill",9101004,"Hide"
"mob",8500003,"High Darkstar"
"mob",9300266,"High Darkstar"
"skill",21120004,"High Defense"
"skill",21120001,"High Mastery"
"npc",9201002,"High Priest John"
"item",5590000,"High-Five Stamp"
"npc",9120003,"Hikari"
"npc",9120102,"Hikekuro"
"npc",9201118,"Hill"
"item",1012010,"Hinomaru"
"item",1372008,"Hinomaru Fan"
"item",1062038,"Hip Hop Jeans"
"item",1052043,"Hip Hop Sweats"
"item",1022083,"Hitman Sunglasses"
"item",2100165,"Hiver Summoning Sack"
"mob",7130600,"Hobi"
"item",2384028,"Hobi Card"
"mob",5100003,"Hodori"
"item",2383014,"Hodori Card"
"item",1902000,"Hog"
"item",2383024,"Hogul"
"mob",5100005,"Hogul"
"item",2022204,"Hokkien Mee"
"item",2022436,"Holiday Buff"
"item",2022437,"Holiday Buff"
"item",2022438,"Holiday Buff"
"item",1702166,"Holiday Candy Cane"
"item",5120012,"Holiday Sock"
"item",5140006,"Holiday Store Permit"
"mob",9600065,"Holiday Super Sock"
"item",1702168,"Holiday Tree Ring"
"item",1012123,"Holland Paint (Netherlands)"
"item",1002876,"Holly Hair Clip"
"skill",2301005,"Holy Arrow"
"skill",1221003,"Holy Charge : Sword"
"item",1032021,"Holy Cross Earrings"
"item",4031454,"Holy Cup"
"skill",2321005,"Holy Shield"
"item",1432006,"Holy Spear"
"item",1432021,"Holy Spear"
"item",1432026,"Holy Spear"
"item",1432033,"Holy Spear"
"npc",2030006,"Holy Stone"
"skill",2311003,"Holy Symbol"
"skill",9101002,"Holy Symbol"
"item",2050003,"Holy Water"
"item",4031455,"Holy Water of Life"
"item",5030008,"Homely Coffeehouse"
"item",5030009,"Homely Coffeehouse"
"skill",5211006,"Homing Beacon"
"mob",6110300,"Homun"
