"script_type",helper,objectid,"script"
"quest",0,20526,"q20526s"
"quest",0,20527,"q20527s"
"quest",0,20600,"q20600s"
"quest",0,20610,"q20610s"
"quest",0,20700,"q20700s"
"quest",0,20710,"q20710s"
"quest",0,20720,"q20720s"
"quest",0,21000,"q21000s"
"quest",0,21001,"q21001s"
"quest",0,21010,"q21010s"
"quest",0,21012,"q21012s"
"quest",0,21013,"q21013s"
"quest",0,21015,"q21015s"
"quest",0,21016,"q21016s"
"quest",0,21017,"q21017s"
"quest",0,21018,"q21018s"
"quest",0,21100,"q21100s"
"quest",0,21101,"q21101s"
"quest",0,21200,"q21200s"
"quest",0,21202,"q21202s"
"quest",0,21300,"q21300s"
"quest",0,21303,"q21303s"
"quest",0,21400,"q21400s"
"quest",0,21401,"q21401s"
"quest",0,21600,"q21600s"
"quest",0,21604,"q21604s"
"quest",0,21613,"q21613s"
"quest",0,21618,"q21618s"
"quest",0,21700,"q21700s"
"quest",0,21703,"q21703s"
"quest",0,21704,"q21704s"
"quest",0,21712,"q21712s"
"quest",0,21716,"q21716s"
"quest",0,21719,"q21719s"
"quest",0,21729,"q21729s"
"quest",0,21733,"q21733s"
"quest",0,21734,"q21734s"
"quest",0,21735,"q21735s"
"quest",0,21736,"q21736s"
"quest",0,21738,"q21738s"
"quest",0,21740,"q21740s"
"quest",0,21741,"q21741s"
"quest",0,21742,"q21742s"
"quest",0,21746,"q21746s"
"quest",0,21747,"q21747s"
"quest",0,21749,"q21749s"
"quest",0,21753,"q21753s"
"quest",0,21754,"q21754s"
"quest",0,21766,"q21766s"
"quest",0,21767,"q21767s"
"quest",0,28004,"q28004s"
"quest",0,28117,"q28117s"
"quest",0,28118,"q28118s"
"quest",0,28141,"q28141s"
"quest",0,28142,"q28142s"
"quest",0,28143,"q28143s"
"quest",0,28144,"q28144s"
"quest",0,28149,"q28149s"
"quest",0,28150,"q28150s"
"quest",0,28151,"q28151s"
"quest",0,28152,"q28152s"
"quest",0,28154,"q28154s"
"quest",0,28156,"q28156s"
"quest",0,28333,"q28333s"
"quest",0,29002,"q29002s"
"quest",0,29400,"q29400s"
"quest",0,29500,"q29500s"
"quest",0,29501,"q29501s"
"quest",0,29502,"q29502s"
"quest",0,29503,"q29503s"
"quest",0,29505,"q29505s"
"quest",0,29506,"q29506s"
"quest",0,29510,"q29510s"
"quest",0,29900,"q29900s"
"quest",0,29901,"q29901s"
"quest",0,29902,"q29902s"
"quest",0,29903,"q29903s"
"quest",0,29904,"q29904s"
"quest",0,29905,"q29905s"
"quest",0,29906,"q29906s"
"quest",0,29907,"q29907s"
"quest",0,29908,"q29908s"
"quest",0,29909,"q29909s"
"quest",0,29910,"q29910s"
"quest",0,29911,"q29911s"
"quest",0,29912,"q29912s"
"quest",0,29913,"q29913s"
"quest",0,29914,"q29914s"
"quest",0,29915,"q29915s"
"quest",0,29916,"q29916s"
"quest",0,29917,"q29917s"
"quest",0,29918,"q29918s"
"quest",0,29919,"q29919s"
"quest",0,29920,"q29920s"
"quest",0,29921,"q29921s"
"quest",0,29922,"q29922s"
"quest",0,29923,"q29923s"
"quest",0,29924,"q29924s"
"quest",0,29925,"q29925s"
"quest",0,29926,"q29926s"
"quest",0,29927,"q29927s"
"quest",0,29928,"q29928s"
"quest",0,29933,"q29933s"
"quest",1,1021,"q1021e"
"quest",1,2124,"q2124e"
"quest",1,2126,"q2126e"
"quest",1,2127,"q2127e"
"quest",1,2147,"q2147e"
"quest",1,2156,"q2156e"
"quest",1,2186,"q2186e"
"quest",1,2197,"q2197e"
"quest",1,2214,"q2214e"
"quest",1,2215,"q2215e"
"quest",1,2230,"q2230e"
"quest",1,2232,"q2232e"
"quest",1,2233,"q2233e"
"quest",1,2234,"q2234e"
"quest",1,2244,"q2244e"
"quest",1,2251,"q2251e"
"quest",1,2257,"q2257e"
"quest",1,2258,"q2258e"
"quest",1,2259,"q2259e"
"quest",1,2260,"q2260e"
"quest",1,2291,"q2291e"
"quest",1,2300,"q2300e"
"quest",1,2301,"q2301e"
"quest",1,2302,"q2302e"
"quest",1,2303,"q2303e"
"quest",1,2304,"q2304e"
"quest",1,2305,"q2305e"
"quest",1,2306,"q2306e"
"quest",1,2307,"q2307e"
"quest",1,2308,"q2308e"
"quest",1,2309,"q2309e"
"quest",1,2310,"q2310e"
"quest",1,2325,"q2325e"
"quest",1,2332,"q2332e"
"quest",1,2333,"q2333e"
"quest",1,3250,"q3250e"
"quest",1,3301,"q3301e"
"quest",1,3303,"q3303e"
"quest",1,3314,"q3314e"
"quest",1,3382,"q3382e"
"quest",1,3452,"q3452e"
"quest",1,3514,"q3514e"
"quest",1,3833,"q3833e"
"quest",1,3941,"q3941e"
"quest",1,3953,"q3953e"
"quest",1,4482,"q4482e"
"quest",1,4483,"q4483e"
"quest",1,4490,"q4490e"
"quest",1,4647,"q4647e"
"quest",1,4659,"q4659e"
"quest",1,4676,"4676e"
"quest",1,6030,"q6030e"
"quest",1,6031,"q6031e"
"quest",1,6032,"q6032e"
"quest",1,6033,"q6033e"
"quest",1,6036,"q6036e"
"quest",1,6700,"q6700e"
"quest",1,8185,"q8185e"
"quest",1,8189,"q8189e"
"quest",1,8219,"q8219e"
"quest",1,8222,"q8222e"
"quest",1,8228,"q8228e"
"quest",1,8229,"q8229e"
"quest",1,8230,"q8230e"
"quest",1,8247,"q8247e"
"quest",1,8251,"q8251e"
"quest",1,9432,"q9432e"
"quest",1,9682,"scrollchange1"
"quest",1,9683,"scrollchange2"
"quest",1,9684,"scrollchange3"
"quest",1,9685,"scrollchange4"
"quest",1,9690,"quiz1_1"
"quest",1,9691,"quiz1_2"
"quest",1,9692,"quiz1_3"
"quest",1,9693,"quiz1_4"
"quest",1,9694,"quiz1_5"
"quest",1,9695,"quiz1_6"
"quest",1,9696,"quiz1_7"
"quest",1,9697,"quiz1_8"
"quest",1,9698,"quiz1_9"
"quest",1,9699,"quiz1_10"
"quest",1,9700,"quiz1_11"
"quest",1,9701,"quiz1_12"
"quest",1,9702,"quiz1_13"
"quest",1,9703,"quiz1_14"
"quest",1,9730,"q9730e"
"quest",1,9731,"q9731e"
"quest",1,9732,"q9732e"
"quest",1,9733,"q9733e"
"quest",1,9734,"q9734e"
"quest",1,9735,"q9735e"
"quest",1,9745,"q9745e"
"quest",1,9746,"q9746e"
"quest",1,9747,"q9747e"
"quest",1,9840,"huntUP1"
"quest",1,9841,"huntUP2"
"quest",1,9842,"huntUP3"
"quest",1,9844,"huntUP4"
"quest",1,9845,"huntUP5"
"quest",1,9846,"huntUP6"
"quest",1,9847,"huntUP7"
"quest",1,9849,"huntUP8"
"quest",1,9850,"huntUP9"
"quest",1,9875,"q9875e"
"quest",1,9878,"q9878e"
"quest",1,9880,"q9880e"
"quest",1,9881,"q9881e"
"quest",1,9882,"q9882e"
"quest",1,9883,"q9883e"
"quest",1,9884,"q9884e"
"quest",1,9885,"q9885e"
"quest",1,9887,"eDay_join"
"quest",1,9900,"eDay_join2"
"quest",1,9901,"quiz2_start"
"quest",1,9902,"q9902e"
"quest",1,9903,"q9903e"
"quest",1,9904,"q9904e"
"quest",1,9905,"q9905e"
"quest",1,9906,"q9906e"
"quest",1,9907,"q9907e"
"quest",1,9908,"q9908e"
"quest",1,9909,"q9909e"
"quest",1,9920,"q9920e"
"quest",1,9922,"q9922e"
"quest",1,9927,"q9927e"
"quest",1,9928,"q9928e"
"quest",1,9929,"q9929e"
"quest",1,9930,"q9930e"
"quest",1,9931,"q9931e"
"quest",1,9932,"q9932e"
"quest",1,9933,"q9933e"
"quest",1,9934,"q9934e"
"quest",1,9935,"q9935e"
"quest",1,9936,"q9936e"
"quest",1,9943,"q9943e"
"quest",1,9950,"q9950e"
"quest",1,9951,"q9951e"
"quest",1,9961,"q9961e"
"quest",1,9970,"q9970e"
"quest",1,9981,"q9981e"
"quest",1,9984,"q9984e"
"quest",1,9985,"q9985e"
"quest",1,10002,"q10002e"
"quest",1,10010,"q10010e"
"quest",1,10011,"q10011e"
"quest",1,10012,"q10012e"
"quest",1,10036,"q10036e"
"quest",1,10037,"q10037e"
"quest",1,10039,"q10039e"
"quest",1,10050,"q10050e"
"quest",1,10066,"q10066e"
"quest",1,10069,"q10069e"
"quest",1,10075,"q10075e"
"quest",1,10076,"q10076e"
"quest",1,10077,"q10077e"
"quest",1,10078,"q10078e"
"quest",1,10079,"q10079e"
"quest",1,10083,"q10083e"
"quest",1,10084,"q10084e"
"quest",1,10085,"q10085e"
"quest",1,10086,"q10086e"
"quest",1,10087,"q10087e"
"quest",1,10088,"q10088e"
"quest",1,10089,"q10089e"
"quest",1,10090,"q10090e"
"quest",1,10091,"q10091e"
"quest",1,10092,"q10092e"
"quest",1,10093,"q10093e"
"quest",1,10094,"q10094e"
"quest",1,10095,"q10095e"
"quest",1,10096,"q10096e"
"quest",1,10097,"q10097e"
"quest",1,10098,"q10098e"
"quest",1,10099,"q10099e"
"quest",1,10100,"q10100e"
"quest",1,10101,"q10101e"
"quest",1,10102,"q10102e"
"quest",1,10103,"q10103e"
"quest",1,10104,"q10104e"
"quest",1,10105,"q10105e"
"quest",1,10106,"q10106e"
"quest",1,10110,"q10110e"
"quest",1,10206,"q10206e"
"quest",1,10207,"q10207e"
"quest",1,10208,"q10208e"
"quest",1,10209,"q10209e"
"quest",1,10218,"q10218e"
"quest",1,10240,"q10240e"
"quest",1,10241,"q10241e"
"quest",1,10242,"q10242e"
"quest",1,10243,"q10243e"
"quest",1,10244,"q10244e"
"quest",1,10245,"q10245e"
"quest",1,10246,"q10246e"
"quest",1,10247,"q10247e"
"quest",1,10248,"q10248e"
"quest",1,10249,"q10249e"
"quest",1,10250,"q10250e"
"quest",1,10251,"q10251e"
"quest",1,10252,"q10252e"
"quest",1,10253,"q10253e"
"quest",1,10254,"q10254e"
"quest",1,10255,"q10255e"
"quest",1,10256,"q10256e"
"quest",1,10260,"q10260e"
"quest",1,10261,"q10261e"
"quest",1,10262,"q10262e"
"quest",1,10263,"q10263e"
"quest",1,10264,"q10264e"
"quest",1,10265,"q10265e"
"quest",1,10266,"q10266e"
"quest",1,10267,"q10267e"
"quest",1,10268,"q10268e"
"quest",1,10270,"q10270e"
"quest",1,10271,"q10271e"
"quest",1,10272,"q10272e"
"quest",1,10274,"q10274e"
"quest",1,10275,"q10275e"
"quest",1,10276,"q10276e"
"quest",1,10277,"q10277e"
"quest",1,10278,"q10278e"
"quest",1,10279,"q10279e"
"quest",1,10280,"q10280e"
"quest",1,10281,"q10281e"
"quest",1,10282,"q10282e"
"quest",1,10283,"q10283e"
"quest",1,10284,"q10284e"
"quest",1,10300,"q10300e"
"quest",1,10301,"q10301e"
"quest",1,10302,"q10302e"
"quest",1,10311,"q10311e"
"quest",1,10312,"q10312e"
"quest",1,10313,"q10313e"
"quest",1,10314,"q10314e"
"quest",1,10315,"q10315e"
"quest",1,10316,"q10316e"
"quest",1,10317,"q10317e"
"quest",1,10318,"q10318e"
"quest",1,10319,"q10319e"
"quest",1,10320,"q10320e"
"quest",1,10321,"q10321e"
"quest",1,10324,"q10324e"
"quest",1,10325,"q10325e"
"quest",1,10326,"q10326e"
"quest",1,10327,"q10327e"
"quest",1,10330,"q10330e"
"quest",1,10331,"q10331e"
"quest",1,10332,"q10332e"
"quest",1,10342,"q10342e"
"quest",1,10344,"q10344e"
"quest",1,10345,"q10345e"
"quest",1,10346,"q10346e"
"quest",1,10347,"q10347e"
"quest",1,10348,"q10348e"
"quest",1,10349,"q10349e"
"quest",1,10350,"q10350e"
"quest",1,10352,"q10352e"
"quest",1,10353,"q10353e"
"quest",1,10355,"q10355e"
"quest",1,10356,"q10356e"
"quest",1,10360,"q10360e"
"quest",1,10370,"q10370e"
"quest",1,10394,"q10394e"
"quest",1,10395,"q10395e"
"quest",1,10396,"q10396e"
"quest",1,10397,"q10397e"
"quest",1,10398,"q10398e"
"quest",1,10415,"q10415e"
"quest",1,10417,"q10417e"
"quest",1,10418,"q10418e"
"quest",1,10419,"q10419e"
"quest",1,10420,"q10420e"
"quest",1,10452,"q10452e"
"quest",1,10453,"q10453e"
"quest",1,10454,"q10454e"
"quest",1,10455,"q10455e"
"quest",1,10456,"q10456e"
"quest",1,10457,"q10457e"
"quest",1,20010,"q20010e"
"quest",1,20011,"q20011e"
"quest",1,20012,"q20012e"
"quest",1,20013,"q20013e"
"quest",1,20101,"q20101e"
"quest",1,20102,"q20102e"
"quest",1,20103,"q20103e"
"quest",1,20104,"q20104e"
"quest",1,20105,"q20105e"
"quest",1,20201,"q20201e"
"quest",1,20202,"q20202e"
"quest",1,20203,"q20203e"
"quest",1,20204,"q20204e"
"quest",1,20205,"q20205e"
"quest",1,20502,"q20502e"
"quest",1,20506,"q20506e"
"quest",1,20509,"q20509e"
"quest",1,20522,"q20522e"
"quest",1,20526,"q20526e"
"quest",1,21001,"q21001e"
"quest",1,21010,"q21010e"
"quest",1,21011,"q21011e"
"quest",1,21012,"q21012e"
"quest",1,21013,"q21013e"
"quest",1,21101,"q21101e"
"quest",1,21200,"q21200e"
"quest",1,21201,"q21201e"
"quest",1,21202,"q21202e"
"quest",1,21301,"q21301e"
"quest",1,21302,"q21302e"
"quest",1,21401,"q21401e"
"quest",1,21618,"q21618e"
"quest",1,21703,"q21703e"
"quest",1,21720,"q21720e"
"quest",1,21733,"q21733e"
"quest",1,21734,"q21734e"
"quest",1,21735,"q21735e"
"quest",1,21739,"q21739e"
"quest",1,21740,"q21740e"
"quest",1,21742,"q21742e"
"quest",1,21747,"q21747e"
"quest",1,21748,"q21748e"
"quest",1,21750,"q21750e"
"quest",1,21757,"q21757e"
"quest",1,21766,"q21766e"
"quest",1,28131,"q28131e"
"quest",1,28137,"q28137e"
"quest",1,28138,"q28138e"
"quest",1,28139,"q28139e"
"quest",1,28140,"q28140e"
"quest",1,28145,"q28145e"
"quest",1,28146,"q28146e"
"quest",1,28147,"q28147e"
"quest",1,28148,"q28148e"
"quest",1,28153,"q28153e"
"quest",1,28155,"q28155e"
"quest",1,28157,"q28157e"
"quest",1,28158,"q28158e"
"quest",1,28159,"q28159e"
"quest",1,28160,"q28160e"
"quest",1,28161,"q28161e"
"quest",1,28284,"q28284e"
"quest",1,28285,"q28285e"
"quest",1,28286,"q28286e"
"quest",1,28304,"q28304e"
"quest",1,28311,"q28311e"
"quest",1,28318,"q28318e"
"quest",1,28326,"q28326e"
"quest",1,28327,"q28327e"
"quest",1,28328,"q28328e"
"quest",1,28337,"q28337e"
"quest",1,29002,"q29002e"
"quest",1,29400,"q29400e"
"quest",1,29500,"q29500e"
"quest",1,29501,"q29501e"
"quest",1,29502,"q29502e"
"quest",1,29503,"q29503e"
"quest",1,29505,"q29505e"
"quest",1,29506,"q29506e"
"quest",1,29508,"q29508e"
"quest",1,29900,"q29900e"
"quest",1,29901,"q29901e"
"quest",1,29902,"q29902e"
"quest",1,29903,"q29903e"
"item",-1,2430000,"firstSignus"
"item",-1,2430001,"seSignus"
"item",-1,2430002,"lastSignus"
"item",-1,2430003,"signus"
"item",-1,2430004,"KeySettingByItem"
"item",-1,2430005,"checkMiroByItem"
"item",-1,2430006,"q7222_Start"
"item",-1,2430007,"compassMake"
"item",-1,2430008,"compassUse"
"item",-1,2430009,"perfumeUse"
"item",-1,2430010,"openTreasure"
"item",-1,2430011,"summonEventNpc"
"item",-1,2430012,"vanishEventNpc"
"item",-1,2430013,"item_2430013"
"item",-1,2430014,"killarmush"
"item",-1,2430015,"removethorns"
"item",-1,2430016,"icebox"
"item",-1,2430026,"yellowDayBox1"
"item",-1,2430027,"yellowDayBox2"
"item",-1,2430028,"yellowDayBox3"
"item",-1,2430029,"yellowDayBox4"
"item",-1,2430030,"compassUse_cash"
"item",-1,2430031,"snapShot"
"item",-1,2430032,"blackBag"
"map_enter",-1,0,"goAdventure"
"map_enter",-1,10000,"go10000"
"map_enter",-1,20000,"go20000"
"map_enter",-1,30000,"go30000"
"map_enter",-1,40000,"go40000"
"map_enter",-1,50000,"go50000"
"map_enter",-1,1000000,"go1000000"
"map_enter",-1,1010000,"go1010000"
"map_enter",-1,1010100,"go1010100"
"map_enter",-1,1010200,"go1010200"
"map_enter",-1,1010300,"go1010300"
"map_enter",-1,1010400,"go1010400"
"map_enter",-1,1020000,"go1020000"
"map_enter",-1,1020100,"goSwordman"
"map_enter",-1,1020200,"goMagician"
"map_enter",-1,1020300,"goArcher"
"map_enter",-1,1020400,"goRogue"
"map_enter",-1,1020500,"goPirate"
"map_enter",-1,2000000,"go2000000"
"map_enter",-1,2010000,"goLith"
"map_enter",-1,100000000,"explorationPoint"
"map_enter",-1,100000006,"explorationPoint"
"map_enter",-1,100010000,"explorationPoint"
"map_enter",-1,100040000,"explorationPoint"
"map_enter",-1,100040100,"explorationPoint"
"map_enter",-1,101000000,"explorationPoint"
"map_enter",-1,101010103,"explorationPoint"
"map_enter",-1,101020000,"explorationPoint"
"map_enter",-1,101030104,"explorationPoint"
"map_enter",-1,101030406,"explorationPoint"
"map_enter",-1,102000000,"explorationPoint"
"map_enter",-1,102020300,"explorationPoint"
"map_enter",-1,102050000,"explorationPoint"
"map_enter",-1,103000000,"explorationPoint"
"map_enter",-1,103000300,"Depart_inSubway"
"map_enter",-1,103000301,"Depart_inSubway"
"map_enter",-1,103000302,"Depart_inSubway"
"map_enter",-1,103010001,"explorationPoint"
"map_enter",-1,103030200,"explorationPoint"
"map_enter",-1,103040410,"Depart_topFloorEnter"
"map_enter",-1,103040411,"Depart_topFloorEnter"
"map_enter",-1,103040412,"Depart_topFloorEnter"
"map_enter",-1,103040413,"Depart_topFloorEnter"
"map_enter",-1,103040414,"Depart_topFloorEnter"
"map_enter",-1,103040415,"Depart_topFloorEnter"
"map_enter",-1,103040416,"Depart_topFloorEnter"
"map_enter",-1,103040417,"Depart_topFloorEnter"
"map_enter",-1,103040418,"Depart_topFloorEnter"
"map_enter",-1,103040419,"Depart_topFloorEnter"
"map_enter",-1,103040430,"Depart_BossEnter"
"map_enter",-1,103040431,"Depart_BossEnter"
"map_enter",-1,103040432,"Depart_BossEnter"
"map_enter",-1,103040433,"Depart_BossEnter"
"map_enter",-1,103040434,"Depart_BossEnter"
"map_enter",-1,103040435,"Depart_BossEnter"
"map_enter",-1,103040436,"Depart_BossEnter"
"map_enter",-1,103040437,"Depart_BossEnter"
"map_enter",-1,103040438,"Depart_BossEnter"
"map_enter",-1,103040439,"Depart_BossEnter"
"map_enter",-1,104000000,"explorationPoint"
"map_enter",-1,104010001,"explorationPoint"
"map_enter",-1,104020000,"explorationPoint"
"map_enter",-1,105040300,"explorationPoint"
"map_enter",-1,105040305,"explorationPoint"
"map_enter",-1,105070001,"explorationPoint"
"map_enter",-1,105080000,"explorationPoint"
"map_enter",-1,105090200,"explorationPoint"
"map_enter",-1,105090300,"explorationPoint"
"map_enter",-1,105090301,"explorationPoint"
"map_enter",-1,105090312,"explorationPoint"
"map_enter",-1,105090500,"explorationPoint"
"map_enter",-1,105090900,"explorationPoint"
"map_enter",-1,105100100,"outCase"
"map_enter",-1,105100300,"balog_buff"
"map_enter",-1,105100301,"balog_dateSet"
"map_enter",-1,105100400,"balog_buff"
"map_enter",-1,105100401,"balog_dateSet"
"map_enter",-1,106020000,"TD_MC_title"
"map_enter",-1,106020001,"TD_MC_Openning"
"map_enter",-1,106020501,"TD_MC_gasi2"
"map_enter",-1,106020502,"TD_MC_gasi"
"map_enter",-1,106021001,"in_secretroom"
"map_enter",-1,106021002,"in_secretroom"
"map_enter",-1,106021003,"in_secretroom"
"map_enter",-1,106021004,"in_secretroom"
"map_enter",-1,106021005,"in_secretroom"
"map_enter",-1,106021006,"in_secretroom"
"map_enter",-1,106021007,"in_secretroom"
"map_enter",-1,106021008,"in_secretroom"
"map_enter",-1,106021009,"in_secretroom"
"map_enter",-1,106021010,"in_secretroom"
"map_enter",-1,106021400,"TD_MC_keycheck"
"map_enter",-1,106021500,"pepeking_effect"
"map_enter",-1,106021501,"pepeking_effect"
"map_enter",-1,106021502,"pepeking_effect"
"map_enter",-1,106021503,"pepeking_effect"
"map_enter",-1,106021504,"pepeking_effect"
"map_enter",-1,106021505,"pepeking_effect"
"map_enter",-1,106021506,"pepeking_effect"
"map_enter",-1,106021507,"pepeking_effect"
"map_enter",-1,106021508,"pepeking_effect"
"map_enter",-1,106021509,"pepeking_effect"
"map_enter",-1,106021600,"findvioleta"
"map_enter",-1,106021601,"findvioleta"
"map_enter",-1,106021602,"findvioleta"
"map_enter",-1,106021603,"findvioleta"
"map_enter",-1,106021604,"findvioleta"
"map_enter",-1,106021605,"findvioleta"
"map_enter",-1,106021606,"findvioleta"
"map_enter",-1,106021607,"findvioleta"
"map_enter",-1,106021608,"findvioleta"
"map_enter",-1,106021609,"findvioleta"
"map_enter",-1,109090100,"BF_sheepChat"
"map_enter",-1,109090101,"BF_sheepChat"
"map_enter",-1,109090102,"BF_sheepChat"
"map_enter",-1,109090103,"BF_sheepChat"
"map_enter",-1,109090104,"BF_sheepChat"
"map_enter",-1,109090200,"BF_wolfChat"
"map_enter",-1,109090201,"BF_wolfChat"
"map_enter",-1,109090202,"BF_wolfChat"
"map_enter",-1,109090203,"BF_wolfChat"
"map_enter",-1,109090204,"BF_wolfChat"
"map_enter",-1,110000000,"explorationPoint"
"map_enter",-1,130000000,"startEreb"
"map_enter",-1,140000000,"rien"
"map_enter",-1,140010000,"rienArrow"
"map_enter",-1,140030000,"mirrorCave"
"map_enter",-1,140090000,"iceCave"
"map_enter",-1,200000000,"explorationPoint"
"map_enter",-1,200010100,"explorationPoint"
"map_enter",-1,200010300,"explorationPoint"
"map_enter",-1,200080000,"explorationPoint"
"map_enter",-1,200080100,"explorationPoint"
"map_enter",-1,211000000,"explorationPoint"
"map_enter",-1,211030000,"explorationPoint"
"map_enter",-1,211040300,"explorationPoint"
"map_enter",-1,211041200,"explorationPoint"
"map_enter",-1,211041800,"explorationPoint"
"map_enter",-1,220000000,"explorationPoint"
"map_enter",-1,220020300,"explorationPoint"
"map_enter",-1,220040200,"explorationPoint"
"map_enter",-1,221000000,"explorationPoint"
"map_enter",-1,221020701,"explorationPoint"
"map_enter",-1,221030600,"explorationPoint"
"map_enter",-1,221040400,"explorationPoint"
"map_enter",-1,222000000,"explorationPoint"
"map_enter",-1,222010400,"explorationPoint"
"map_enter",-1,222020000,"explorationPoint"
"map_enter",-1,230000000,"explorationPoint"
"map_enter",-1,230010200,"explorationPoint"
"map_enter",-1,230010201,"explorationPoint"
"map_enter",-1,230010400,"explorationPoint"
"map_enter",-1,230020000,"explorationPoint"
"map_enter",-1,230020201,"explorationPoint"
"map_enter",-1,230030100,"explorationPoint"
"map_enter",-1,230040000,"explorationPoint"
"map_enter",-1,230040200,"explorationPoint"
"map_enter",-1,230040400,"explorationPoint"
"map_enter",-1,240000000,"explorationPoint"
"map_enter",-1,240000110,"undomorphdarco"
"map_enter",-1,240010200,"explorationPoint"
"map_enter",-1,240010800,"explorationPoint"
"map_enter",-1,240020101,"explorationPoint"
"map_enter",-1,240020102,"explorationPoint"
"map_enter",-1,240020401,"explorationPoint"
"map_enter",-1,240020402,"explorationPoint"
"map_enter",-1,240030000,"explorationPoint"
"map_enter",-1,240040400,"explorationPoint"
"map_enter",-1,240040511,"explorationPoint"
"map_enter",-1,240040521,"explorationPoint"
"map_enter",-1,240050000,"explorationPoint"
"map_enter",-1,240070000,"TD_NC_title"
"map_enter",-1,240070100,"TD_NC_title"
"map_enter",-1,240070200,"TD_NC_title"
"map_enter",-1,240070203,"TD_neo_BossEnter"
"map_enter",-1,240070204,"TD_neo_BossEnter"
"map_enter",-1,240070205,"TD_neo_BossEnter"
"map_enter",-1,240070206,"TD_neo_BossEnter"
"map_enter",-1,240070207,"TD_neo_BossEnter"
"map_enter",-1,240070208,"TD_neo_BossEnter"
"map_enter",-1,240070209,"TD_neo_BossEnter"
"map_enter",-1,240070300,"TD_NC_title"
"map_enter",-1,240070303,"TD_neo_BossEnter"
"map_enter",-1,240070304,"TD_neo_BossEnter"
"map_enter",-1,240070305,"TD_neo_BossEnter"
"map_enter",-1,240070306,"TD_neo_BossEnter"
"map_enter",-1,240070307,"TD_neo_BossEnter"
"map_enter",-1,240070308,"TD_neo_BossEnter"
"map_enter",-1,240070309,"TD_neo_BossEnter"
"map_enter",-1,240070400,"TD_NC_title"
"map_enter",-1,240070403,"TD_neo_BossEnter"
"map_enter",-1,240070404,"TD_neo_BossEnter"
"map_enter",-1,240070405,"TD_neo_BossEnter"
"map_enter",-1,240070406,"TD_neo_BossEnter"
"map_enter",-1,240070407,"TD_neo_BossEnter"
"map_enter",-1,240070408,"TD_neo_BossEnter"
"map_enter",-1,240070409,"TD_neo_BossEnter"
"map_enter",-1,240070500,"TD_NC_title"
"map_enter",-1,240070503,"TD_neo_BossEnter"
"map_enter",-1,240070504,"TD_neo_BossEnter"
"map_enter",-1,240070505,"TD_neo_BossEnter"
"map_enter",-1,240070506,"TD_neo_BossEnter"
"map_enter",-1,240070507,"TD_neo_BossEnter"
"map_enter",-1,240070508,"TD_neo_BossEnter"
"map_enter",-1,240070509,"TD_neo_BossEnter"
"map_enter",-1,240070600,"TD_NC_title"
"map_enter",-1,240070603,"TD_neo_BossEnter"
"map_enter",-1,240070604,"TD_neo_BossEnter"
"map_enter",-1,240070605,"TD_neo_BossEnter"
"map_enter",-1,240070606,"TD_neo_BossEnter"
"map_enter",-1,240070607,"TD_neo_BossEnter"
"map_enter",-1,240070608,"TD_neo_BossEnter"
"map_enter",-1,240070609,"TD_neo_BossEnter"
"map_enter",-1,250000000,"explorationPoint"
"map_enter",-1,250010300,"explorationPoint"
"map_enter",-1,250010304,"explorationPoint"
"map_enter",-1,250010500,"explorationPoint"
"map_enter",-1,250010504,"explorationPoint"
"map_enter",-1,250020300,"explorationPoint"
"map_enter",-1,251000000,"explorationPoint"
"map_enter",-1,251010200,"explorationPoint"
"map_enter",-1,251010402,"explorationPoint"
"map_enter",-1,251010500,"explorationPoint"
"map_enter",-1,260000000,"explorationPoint"
"map_enter",-1,260010300,"explorationPoint"
"map_enter",-1,260010600,"explorationPoint"
"map_enter",-1,260020300,"explorationPoint"
"map_enter",-1,260020700,"explorationPoint"
"map_enter",-1,261000000,"explorationPoint"
"map_enter",-1,261010100,"explorationPoint"
"map_enter",-1,261020000,"explorationPoint"
"map_enter",-1,261020401,"explorationPoint"
"map_enter",-1,261030000,"explorationPoint"
"map_enter",-1,270000100,"reundodraco"
"map_enter",-1,910020100,"delDoyo"
"map_enter",-1,910020101,"delDoyo"
"map_enter",-1,910020102,"delDoyo"
"map_enter",-1,910020103,"delDoyo"
"map_enter",-1,910020104,"delDoyo"
"map_enter",-1,910020200,"delDoyo"
"map_enter",-1,910020201,"delDoyo"
"map_enter",-1,910020202,"delDoyo"
"map_enter",-1,910020203,"delDoyo"
"map_enter",-1,910020204,"delDoyo"
"map_enter",-1,910020300,"delDoyo"
"map_enter",-1,910020301,"delDoyo"
"map_enter",-1,910020302,"delDoyo"
"map_enter",-1,910020303,"delDoyo"
"map_enter",-1,910020304,"delDoyo"
"map_enter",-1,910021000,"delDoyo"
"map_enter",-1,910030001,"undoMorph_jepeto"
"map_enter",-1,910040110,"BF_sheepChat"
"map_enter",-1,910040120,"BF_wolfChat"
"map_enter",-1,910040210,"BF_sheepChat"
"map_enter",-1,910040220,"BF_wolfChat"
"map_enter",-1,910040310,"BF_sheepChat"
"map_enter",-1,910040320,"BF_wolfChat"
"map_enter",-1,910041110,"BF_sheepChat"
"map_enter",-1,910041120,"BF_wolfChat"
"map_enter",-1,910041210,"BF_sheepChat"
"map_enter",-1,910041220,"BF_wolfChat"
"map_enter",-1,910041310,"BF_sheepChat"
"map_enter",-1,910041320,"BF_wolfChat"
