itemid,"inventory",price,max_slot_quantity,max_possession_count,min_level,max_level,experience,money,state_change_item,level_for_maker,npc,"flags"
2022105,"use",1,100,0,1,200,0,0,0,0,0,""
2022106,"use",1,100,0,1,200,0,0,0,0,0,""
2022107,"use",1,100,0,1,200,0,0,0,0,0,""
2022108,"use",0,100,0,1,200,0,0,0,0,0,""
2022109,"use",0,100,0,1,200,0,0,0,0,0,""
2022112,"use",0,100,0,1,200,0,0,0,0,0,""
2022113,"use",100,100,0,1,200,0,0,0,0,0,""
2022116,"use",200,100,0,1,200,0,0,0,0,0,""
2022117,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022118,"use",0,100,0,1,200,0,0,0,0,0,""
2022119,"use",0,100,0,1,200,0,0,0,0,0,""
2022120,"use",1500,100,0,1,200,0,0,0,0,0,"no_trade"
2022121,"use",8000,100,0,1,200,0,0,0,0,0,"no_trade"
2022123,"use",5000,100,0,1,200,0,0,0,0,0,"no_trade"
2022124,"use",0,100,0,1,200,0,0,0,0,0,""
2022125,"use",0,100,0,1,200,0,0,0,0,0,""
2022126,"use",0,100,0,1,200,0,0,0,0,0,""
2022127,"use",0,100,0,1,200,0,0,0,0,0,""
2022128,"use",0,100,0,1,200,0,0,0,0,0,""
2022129,"use",0,100,0,1,200,0,0,0,0,0,""
2022130,"use",0,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022131,"use",1,100,0,1,200,0,0,0,0,0,""
2022132,"use",1,100,0,1,200,0,0,0,0,0,""
2022142,"use",700,100,0,1,200,0,0,0,0,0,"no_trade"
2022143,"use",2900,100,0,1,200,0,0,0,0,0,"no_trade"
2022144,"use",3200,100,0,1,200,0,0,0,0,0,"no_trade"
2022145,"use",550,100,0,1,200,0,0,0,0,0,""
2022146,"use",550,100,0,1,200,0,0,0,0,0,""
2022147,"use",750,100,0,1,200,0,0,0,0,0,""
2022148,"use",1,100,0,1,200,0,0,0,0,0,""
2022149,"use",1,100,0,1,200,0,0,0,0,0,""
2022150,"use",1,100,0,1,200,0,0,0,0,0,""
2022151,"use",0,100,0,1,200,0,0,0,0,0,""
2022152,"use",0,100,0,1,200,0,0,0,0,0,""
2022153,"use",0,100,0,1,200,0,0,0,0,0,""
2022154,"use",0,100,0,1,200,0,0,0,0,0,""
2022155,"use",400,100,0,1,200,0,0,0,0,0,""
2022156,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2022157,"use",1,100,0,1,200,0,0,0,0,0,""
2022158,"use",1,100,0,1,200,0,0,0,0,0,""
2022159,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2022160,"use",1,100,0,1,200,0,0,0,0,0,""
2022161,"use",1,100,0,1,200,0,0,0,0,0,""
2022162,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2022163,"use",1,100,0,1,200,0,0,0,0,0,""
2022164,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2022165,"use",1,100,0,1,200,0,0,0,0,0,""
2022166,"use",1,100,0,1,200,0,0,0,0,0,""
2022174,"use",160,100,0,1,200,0,0,0,0,0,""
2022175,"use",1000,100,0,1,200,0,0,0,0,0,""
2022176,"use",2500,100,0,1,200,0,0,0,0,0,""
2022177,"use",310,100,0,1,200,0,0,0,0,0,""
2022178,"use",200,100,0,1,200,0,0,0,0,0,""
2022179,"use",1,100,0,1,200,0,0,0,0,0,""
2022180,"use",1500,100,0,1,200,0,0,0,0,0,""
2022181,"use",1,1,0,1,200,0,0,0,0,0,""
2022182,"use",1,100,0,1,200,0,0,0,0,0,""
2022183,"use",0,100,0,1,200,0,0,0,0,0,""
2022184,"use",1,100,0,1,200,0,0,0,0,0,""
2022185,"use",0,1,1,1,200,0,0,0,0,0,""
2022186,"use",1200,100,0,1,200,0,0,0,0,0,""
2022187,"use",150,100,0,1,200,0,0,0,0,0,""
2022189,"use",250,100,0,1,200,0,0,0,0,0,""
2022190,"use",1500,100,0,1,200,0,0,0,0,0,""
2022191,"use",500,100,0,1,200,0,0,0,0,0,""
2022192,"use",300,100,0,1,200,0,0,0,0,0,""
2022193,"use",1,1,0,1,200,0,0,0,0,0,"time_limited"
2022194,"use",1,5,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022195,"use",7500,150,0,1,200,0,0,0,0,0,""
2022196,"use",150,100,0,1,200,0,0,0,0,0,"no_trade"
2022197,"use",150,100,0,1,200,0,0,0,0,0,"no_trade"
2022198,"use",1,100,1,1,200,0,0,0,0,0,"no_trade"
2022199,"use",150,100,0,1,200,0,0,0,0,0,""
2022200,"use",150,100,0,1,200,0,0,0,0,0,"no_trade"
2022203,"use",400,100,0,1,200,0,0,0,0,0,""
2022204,"use",600,100,0,1,200,0,0,0,0,0,""
2022205,"use",900,100,0,1,200,0,0,0,0,0,""
2022206,"use",1100,100,0,1,200,0,0,0,0,0,""
2022207,"use",1300,100,0,1,200,0,0,0,0,0,""
2022208,"use",500,100,0,1,200,0,0,0,0,0,""
2022209,"use",800,100,0,1,200,0,0,0,0,0,""
2022210,"use",1600,100,0,1,200,0,0,0,0,0,""
2022211,"use",3200,100,0,1,200,0,0,0,0,0,""
2022212,"use",1600,100,0,1,200,0,0,0,0,0,"no_trade"
2022213,"use",3400,100,0,1,200,0,0,0,0,0,"no_trade"
2022214,"use",1600,100,0,1,200,0,0,0,0,0,"no_trade"
2022215,"use",3400,100,0,1,200,0,0,0,0,0,"no_trade"
2022224,"use",150,100,0,1,200,0,0,0,0,0,""
2022225,"use",150,100,0,1,200,0,0,0,0,0,""
2022226,"use",150,100,0,1,200,0,0,0,0,0,""
2022227,"use",150,100,0,1,200,0,0,0,0,0,""
2022228,"use",150,100,0,1,200,0,0,0,0,0,""
2022238,"use",1,10,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022239,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022240,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022242,"use",1,100,0,1,200,0,0,0,0,0,""
2022243,"use",1,5,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022244,"use",1,100,0,1,200,0,0,0,0,0,""
2022245,"use",1,100,0,1,200,0,0,0,0,0,""
2022246,"use",1,100,0,1,200,0,0,0,0,0,""
2022247,"use",1,100,0,1,200,0,0,0,0,0,""
2022248,"use",1,100,0,1,200,0,0,0,0,0,""
2022249,"use",1,100,0,1,200,0,0,0,0,0,""
2022250,"use",1,100,0,1,200,0,0,0,0,0,""
2022251,"use",1,100,0,1,200,0,0,0,0,0,""
2022252,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022253,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022255,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2022256,"use",1,100,0,1,200,0,0,0,0,0,""
2022257,"use",150,100,0,1,200,0,0,0,0,0,""
2022258,"use",50,100,0,1,200,0,0,0,0,0,""
2022259,"use",105,100,0,1,200,0,0,0,0,0,""
2022260,"use",105,100,0,1,200,0,0,0,0,0,""
2022261,"use",1,100,0,1,200,0,0,0,0,0,""
2022262,"use",1,100,0,1,200,0,0,0,0,0,""
2022263,"use",1,100,0,1,200,0,0,0,0,0,""
2022264,"use",1,100,0,1,200,0,0,0,0,0,""
2022265,"use",0,100,0,1,200,0,0,0,0,0,""
2022266,"use",1,100,0,1,200,0,0,0,0,0,"no_sale"
2022267,"use",1,100,0,1,200,0,0,0,0,0,"no_sale"
2022268,"use",1,100,0,1,200,0,0,0,0,0,"no_sale"
2022269,"use",1,100,0,1,200,0,0,0,0,0,"no_sale"
2022271,"use",1,100,0,1,200,0,0,0,0,0,""
2022272,"use",1,100,0,1,200,0,0,0,0,0,""
2022273,"use",1,100,0,1,200,0,0,0,0,0,""
2022274,"use",1,100,0,1,200,0,0,0,0,0,""
2022275,"use",1,100,0,1,200,0,0,0,0,0,""
2022276,"use",1,100,0,1,200,0,0,0,0,0,""
2022277,"use",1,100,0,1,200,0,0,0,0,0,""
2022278,"use",1,100,0,1,200,0,0,0,0,0,""
2022279,"use",1,200,0,1,200,0,0,0,0,0,""
2022280,"use",0,100,0,1,200,0,0,0,0,0,""
2022281,"use",0,1,0,1,200,0,0,0,0,0,"time_limited,quest"
2022282,"use",1,10,0,1,200,0,0,0,0,0,"no_sale"
2022283,"use",1,10,0,1,200,0,0,0,0,0,"no_sale"
2022284,"use",1,10,0,1,200,0,0,0,0,0,"no_sale"
2022285,"use",0,100,0,1,200,0,0,0,0,0,""
2022296,"use",0,100,0,1,200,0,0,0,0,0,""
2022302,"use",0,100,0,1,200,0,0,0,0,0,""
2022303,"use",0,100,0,1,200,0,0,0,0,0,""
2022305,"use",100,100,0,1,200,0,0,0,0,0,""
2022306,"use",100,100,0,1,200,0,0,0,0,0,""
2022307,"use",100,100,0,1,200,0,0,0,0,0,""
2022308,"use",100,100,0,1,200,0,0,0,0,0,""
2022309,"use",100,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022310,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022311,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022323,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022324,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022326,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022332,"use",1,100,0,1,200,0,0,0,0,0,""
2022333,"use",1,100,0,1,200,0,0,0,0,0,""
2022335,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2022336,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022337,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022338,"use",110,100,0,1,200,0,0,0,0,0,""
2022339,"use",160,100,0,1,200,0,0,0,0,0,""
2022340,"use",225,100,0,1,200,0,0,0,0,0,""
2022341,"use",225,100,0,1,200,0,0,0,0,0,""
2022342,"use",160,100,0,1,200,0,0,0,0,0,""
2022343,"use",265,100,0,1,200,0,0,0,0,0,""
2022344,"use",310,100,0,1,200,0,0,0,0,0,""
2022345,"use",1,100,0,1,200,0,0,0,0,0,""
2022352,"use",1500,100,0,1,200,0,0,0,0,0,""
2022354,"use",1,100,0,1,200,0,0,0,0,0,"quest"
2022355,"use",1,100,0,1,200,0,0,0,0,0,"quest"
2022356,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2022357,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2022358,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2022359,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022360,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022361,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022362,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022363,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022364,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022365,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022366,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022367,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022368,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022369,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022370,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022371,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022372,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022373,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022374,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022375,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022376,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022377,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022378,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022379,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022380,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022381,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022382,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022383,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022384,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022385,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022386,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022387,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022388,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022389,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022390,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022391,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022392,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022393,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022394,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022395,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022396,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022397,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022398,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022399,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022400,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022401,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022402,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022403,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022404,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022405,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022406,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022407,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022408,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022409,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022410,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022411,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022412,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022413,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022414,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022415,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022416,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022417,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022418,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022419,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022420,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022421,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022422,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022423,"use",0,100,0,1,200,0,0,0,0,0,""
2022424,"use",0,100,0,1,200,0,0,0,0,0,""
2022428,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022429,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022430,"use",1,100,0,1,200,0,0,0,0,0,""
2022431,"use",1,100,0,1,200,0,0,0,0,0,""
2022432,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2022433,"use",1,100,0,1,200,0,0,0,0,0,""
2022434,"use",0,100,0,1,200,0,0,0,0,0,""
2022436,"use",0,100,0,1,200,0,0,0,0,0,""
2022437,"use",0,100,0,1,200,0,0,0,0,0,""
2022438,"use",0,100,0,1,200,0,0,0,0,0,""
2022439,"use",1,100,0,1,200,0,0,0,0,0,""
2022440,"use",1,100,0,1,200,0,0,0,0,0,""
2022441,"use",1,100,0,1,200,0,0,0,0,0,""
2022442,"use",1,100,0,1,200,10000,0,0,0,0,"no_trade,party_quest"
2022443,"use",1,100,0,1,200,0,0,0,0,0,""
2022444,"use",0,1,0,1,200,0,0,0,0,0,"time_limited"
2022445,"use",0,1,0,1,200,0,0,0,0,0,"time_limited"
2022446,"use",0,1,0,1,200,0,0,0,0,0,"time_limited"
2022447,"use",0,1,0,1,200,0,0,0,0,0,"time_limited"
2022448,"use",0,1,0,1,200,0,0,0,0,0,"time_limited"
2022449,"use",0,100,0,1,200,0,0,0,0,0,""
2022450,"use",0,1,0,1,200,30,0,0,0,0,"time_limited,no_trade"
2022451,"use",0,1,0,1,200,200,0,0,0,0,"time_limited,no_trade"
2022452,"use",0,1,0,1,200,500,0,0,0,0,"time_limited,no_trade"
2022453,"use",0,10,0,1,200,0,0,0,0,0,"no_trade"
2022454,"use",0,1,0,1,200,0,0,0,0,0,"time_limited"
2022455,"use",0,100,0,1,200,0,0,0,0,0,""
2022456,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022457,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022458,"use",0,100,0,1,200,0,0,0,0,0,""
2022459,"use",0,100,0,1,200,0,0,0,0,0,""
2022460,"use",0,100,0,1,200,0,0,0,0,0,""
2022461,"use",0,100,0,1,200,0,0,0,0,0,""
2022462,"use",0,100,0,1,200,0,0,0,0,0,""
2022463,"use",0,100,0,1,200,0,0,0,0,0,""
2022465,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022466,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022467,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022468,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022476,"use",2100,100,0,1,200,0,0,0,0,0,""
2022477,"use",4600,100,0,1,200,0,0,0,0,0,""
2022478,"use",1600,100,0,1,200,0,0,0,0,0,""
2022479,"use",1900,100,0,1,200,0,0,0,0,0,""
2022480,"use",6000,100,0,1,200,0,0,0,0,0,""
2022481,"use",1,100,0,1,200,0,0,0,0,0,""
2022482,"use",1,100,0,1,200,0,0,0,0,0,""
2022496,"use",1,100,0,1,200,0,0,0,0,0,""
2022499,"use",1,100,0,1,200,0,0,0,0,0,""
2022500,"use",1,100,0,1,200,0,0,0,0,0,""
2022501,"use",0,100,0,1,200,0,0,0,0,0,""
2022502,"use",0,100,0,1,200,0,0,0,0,0,""
2022503,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022504,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022505,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022506,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022507,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022508,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022509,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022510,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022511,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022512,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022513,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022514,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022515,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022516,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022517,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022518,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022519,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022520,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022521,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022522,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022523,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022524,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022526,"use",750,100,0,1,200,0,0,0,0,0,""
2022527,"use",750,100,0,1,200,0,0,0,0,0,""
2022528,"use",750,100,0,1,200,0,0,0,0,0,""
2022529,"use",0,100,0,1,200,0,0,0,0,0,""
2022530,"use",0,100,0,1,200,0,0,0,0,0,""
2022531,"use",0,100,0,1,200,0,0,0,0,0,""
2022536,"use",0,100,0,1,200,0,0,0,0,0,""
2022537,"use",0,100,0,1,200,0,0,0,0,0,""
2022538,"use",1,100,0,1,200,0,0,0,0,0,""
2022539,"use",0,5,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022540,"use",0,5,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022541,"use",0,3,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022542,"use",0,1,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022543,"use",0,5,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022544,"use",1,100,0,1,200,0,0,0,0,0,""
2022545,"use",1,100,0,1,200,0,0,0,0,0,""
2022546,"use",1,100,0,1,200,0,0,0,0,0,""
2022547,"use",0,1,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022548,"use",0,1,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022549,"use",0,5,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022550,"use",1,1,0,1,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
2022552,"use",1,100,0,1,200,0,0,0,0,0,""
2022553,"use",0,100,0,1,200,0,0,0,0,0,""
2022554,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022555,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022556,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022562,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022563,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022564,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2022570,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022571,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022572,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022573,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022574,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022575,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022576,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022577,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022578,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022579,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022580,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022581,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022582,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022583,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022584,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022585,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022586,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022587,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022588,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022613,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022614,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022615,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022616,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022617,"use",0,100,0,1,200,0,0,0,0,0,"no_trade"
2022618,"use",1,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022620,"use",50,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022621,"use",50,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022622,"use",50,100,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2022623,"use",0,100,0,1,200,0,0,0,0,0,""
2022624,"use",0,100,0,1,200,0,0,0,0,0,""
2022625,"use",0,100,0,1,200,0,0,0,0,0,""
2022626,"use",0,100,0,1,200,0,0,0,0,0,""
2022627,"use",0,100,0,1,200,0,0,0,0,0,""
2022628,"use",0,100,0,1,200,0,0,0,0,0,""
2022629,"use",0,100,0,1,200,0,0,0,0,0,""
2022631,"use",0,1,0,1,200,0,0,0,0,0,"time_limited"
2022632,"use",0,1,0,1,200,0,0,0,0,0,"time_limited"
2022633,"use",0,1,0,1,200,0,0,0,0,0,"time_limited"
2022634,"use",1,100,0,1,200,0,0,0,0,0,""
2030000,"use",200,100,0,1,200,0,0,0,0,0,""
2030001,"use",250,100,0,1,200,0,0,0,0,0,""
2030002,"use",250,100,0,1,200,0,0,0,0,0,""
2030003,"use",250,100,0,1,200,0,0,0,0,0,""
2030004,"use",250,100,0,1,200,0,0,0,0,0,""
2030005,"use",250,100,0,1,200,0,0,0,0,0,""
2030006,"use",300,100,0,1,200,0,0,0,0,0,""
2030007,"use",1,100,0,1,200,0,0,0,0,0,""
2030008,"use",200,100,0,1,200,0,0,0,0,0,""
2030009,"use",250,100,0,1,200,0,0,0,0,0,""
2030010,"use",250,100,0,1,200,0,0,0,0,0,""
2030011,"use",1,100,0,1,200,0,0,0,0,0,""
2030012,"use",1,100,0,1,200,0,0,0,0,0,""
2030016,"use",1,100,0,1,200,0,0,0,0,0,""
2030019,"use",250,100,0,1,200,0,0,0,0,0,""
2030020,"use",250,100,0,1,200,0,0,0,0,0,""
2031000,"use",1,1,1,1,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
2031001,"use",500,1,0,1,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
2031002,"use",1,1,0,1,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
2031003,"use",1,1,0,1,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
2031004,"use",1,1,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2031006,"use",500,1,1,1,200,0,0,0,0,0,"time_limited,no_trade,no_sale"
2031008,"use",1,1,0,1,200,0,0,0,0,0,"no_trade,no_sale"
2032000,"use",1,100,0,1,200,0,0,0,0,0,"no_sale,party_quest"
2040000,"use",1,100,0,1,200,0,0,0,0,0,""
2040001,"use",1,100,0,1,200,0,0,0,0,0,""
2040002,"use",1,100,0,1,200,0,0,0,0,0,""
2040003,"use",1,100,0,1,200,0,0,0,0,0,""
2040004,"use",1,100,0,1,200,0,0,0,0,0,""
2040005,"use",1,100,0,1,200,0,0,0,0,0,""
2040006,"use",1,100,0,1,200,0,0,0,0,0,""
2040007,"use",1,100,0,1,200,0,0,0,0,0,""
2040008,"use",1,100,0,1,200,0,0,0,0,0,""
2040009,"use",1,100,0,1,200,0,0,0,0,0,""
2040010,"use",1,100,0,1,200,0,0,0,0,0,""
2040011,"use",1,100,0,1,200,0,0,0,0,0,""
2040012,"use",1,100,0,1,200,0,0,0,0,0,""
2040013,"use",1,100,0,1,200,0,0,0,0,0,""
2040014,"use",1,100,0,1,200,0,0,0,0,0,""
2040015,"use",1,100,0,1,200,0,0,0,0,0,""
2040016,"use",1,100,0,1,200,0,0,0,0,0,""
2040017,"use",1,100,0,1,200,0,0,0,0,0,""
2040018,"use",1,100,0,1,200,0,0,0,0,0,""
2040019,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2040020,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2040021,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2040022,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2040023,"use",1,100,0,1,200,0,0,0,0,0,"no_trade"
2040024,"use",1,100,0,1,200,0,0,0,0,0,""
2040025,"use",1,100,0,1,200,0,0,0,0,0,""
2040026,"use",1,100,0,1,200,0,0,0,0,0,""
2040027,"use",1,100,0,1,200,0,0,0,0,0,""
2040028,"use",1,100,0,1,200,0,0,0,0,0,""
